Anio,Mes,PRECIP_acum,TMAX_prom,TMIN_prom
1967,1,17.2,NA,NA
1967,2,4,NA,NA
1967,3,9,NA,NA
1967,4,74.3,NA,NA
1967,5,131.6,NA,NA
1967,6,120.8,NA,NA
1967,7,34.4,NA,NA
1967,8,132.4,NA,NA
1967,9,115.5,NA,NA
1967,10,172.6,NA,NA
1967,11,5.8,NA,NA
1967,12,7.2,NA,NA
1968,1,19.6,NA,NA
1968,2,39.4,NA,NA
1968,3,0,NA,NA
1968,4,89.5,NA,NA
1968,5,168.7,NA,NA
1968,6,289,NA,NA
1968,7,110.7,NA,NA
1968,8,72.7,NA,NA
1968,9,110.7,NA,NA
1968,10,26.5,NA,NA
1968,11,50,NA,NA
1968,12,8.5,NA,NA
1969,1,33.5,NA,NA
1969,2,0,NA,NA
1969,3,60,NA,NA
1969,4,69.7,NA,NA
1969,5,47.6,NA,NA
1969,6,36.4,NA,NA
1969,7,110.4,NA,NA
1969,8,354.8,NA,NA
1969,9,82.9,NA,NA
1969,10,6.1,NA,NA
1969,11,2,NA,NA
1969,12,0,NA,NA
1970,1,11.5,NA,NA
1970,2,15.2,NA,NA
1970,3,0,NA,NA
1970,4,0,NA,NA
1970,5,61.6,NA,NA
1970,6,198.9,NA,NA
1970,7,175.8,NA,NA
1970,8,107.8,NA,NA
1970,9,184.7,NA,NA
1970,10,0,NA,NA
1970,11,6.5,NA,NA
1970,12,0,NA,NA
1971,1,4.1,NA,NA
1971,2,0,NA,NA
1971,3,11.2,NA,NA
1971,4,0.7,NA,NA
1971,5,46.4,NA,NA
1971,6,121.1,NA,NA
1971,7,104.4,NA,NA
1971,8,179.5,NA,NA
1971,9,95.2,NA,NA
1971,10,86,NA,NA
1971,11,0,NA,NA
1971,12,2.1,NA,NA
1972,1,0,NA,NA
1972,2,0,NA,NA
1972,3,60.6,NA,NA
1972,4,78.9,NA,NA
1972,5,191.2,NA,NA
1972,6,266.1,NA,NA
1972,7,115,NA,NA
1972,8,103.9,NA,NA
1972,9,42.8,NA,NA
1972,10,41.9,NA,NA
1972,11,25.9,NA,NA
1972,12,0,NA,NA
1973,1,0,NA,NA
1973,2,26.2,NA,NA
1973,3,6.6,NA,NA
1973,4,78,NA,NA
1973,5,101.4,NA,NA
1973,6,217.9,NA,NA
1973,7,188,NA,NA
1973,8,158.3,NA,NA
1973,9,154.9,NA,NA
1973,10,49.4,NA,NA
1973,11,4,NA,NA
1973,12,9.2,NA,NA
1974,1,13.4,NA,NA
1974,2,0,NA,NA
1974,3,54.1,NA,NA
1974,4,23.8,NA,NA
1974,5,40,NA,NA
1974,6,162,NA,NA
1974,7,83.8,NA,NA
1974,8,53.8,NA,NA
1974,9,118.8,NA,NA
1974,10,16.2,NA,NA
1974,11,3.2,NA,NA
1974,12,0,NA,NA
1975,1,5.8,NA,NA
1975,2,0,NA,NA
1975,3,13.9,NA,NA
1975,4,10.2,NA,NA
1975,5,209.9,NA,NA
1975,6,269.3,NA,NA
1975,7,146.9,NA,NA
1975,8,88.1,NA,NA
1975,9,34.7,NA,NA
1975,10,56.6,NA,NA
1975,11,4.5,NA,NA
1975,12,19.3,NA,NA
1976,1,3.9,NA,NA
1976,2,19.9,NA,NA
1976,3,0,NA,NA
1976,4,143.8,NA,NA
1976,5,116,NA,NA
1976,6,122.2,NA,NA
1976,7,177.5,NA,NA
1976,8,208.8,NA,NA
1976,9,147.1,NA,NA
1976,10,145.8,NA,NA
1976,11,21.4,NA,NA
1976,12,0,NA,NA
1977,1,12.1,NA,NA
1977,2,8.6,NA,NA
1977,3,39.5,NA,NA
1977,4,21.5,NA,NA
1977,5,62.5,NA,NA
1977,6,155.6,NA,NA
1977,7,77,NA,NA
1977,8,176.7,NA,NA
1977,9,117.8,NA,NA
1977,10,36.3,NA,NA
1977,11,19.4,NA,NA
1977,12,50.7,NA,NA
1978,1,9.3,NA,NA
1978,2,0,NA,NA
1978,3,52.9,NA,NA
1978,4,35.1,NA,NA
1978,5,61.6,NA,NA
1978,6,194.8,NA,NA
1978,7,140,NA,NA
1978,8,103.4,NA,NA
1978,9,121.7,NA,NA
1978,10,27,NA,NA
1978,11,12.2,NA,NA
1978,12,0,NA,NA
1979,1,0,NA,NA
1979,2,28,NA,NA
1979,3,0,NA,NA
1979,4,152,NA,NA
1979,5,145.4,NA,NA
1979,6,63.5,NA,NA
1979,7,90,NA,NA
1979,8,161.5,NA,NA
1979,9,223,NA,NA
1979,10,0,NA,NA
1979,11,15,NA,NA
