Anio,Mes,PRECIP_acum,TMAX_prom,TMIN_prom
1979,4,28.8,25.25,8.6333
1979,5,72.3,24.6613,9.6129
1979,6,22.4,22.6833,9.8833
1979,7,98.3,22.0484,10.0645
1979,8,87.8,20.0645,9.8065
1979,9,154.5,20.6333,10.0833
1979,10,12.5,22.0806,6.5323
1979,11,0,21.2333,6.65
1979,12,19.6,19.2419,5.0323
1980,1,41.4,19.4032,5.1774
1980,2,0,21.9655,5.4828
1980,3,0,23.0645,5.6129
1980,4,15.8,24.6,7.9167
1980,5,90.4,25.4355,10.1613
1980,6,31,23.0167,8
1980,7,36.8,22.6129,8.2581
1980,8,39.2,22.3548,11.2903
1980,9,41.9,22.3333,11.9667
1980,10,13.7,21.5484,8.8065
1980,11,17.8,22.0667,8.1333
1980,12,0,21.8387,4.7097
1981,1,14,22.1935,3.9355
1981,2,12.2,21.6786,7.5
1981,3,4,23.4355,5.9516
1981,4,35.8,23.65,6.3167
1981,5,54,24.0323,7.5645
1981,6,220.9,16.6667,5.8167
1981,7,82.3,17.0323,7.1935
1981,8,112.5,19.4032,8.9194
1981,9,59.3,22.15,9.6833
1981,10,37.5,22.0161,10.8065
1981,11,0,21.2167,7.9667
1981,12,0,18.6935,5.5484
1982,1,0,22.8065,5.8548
1982,2,16,20.8214,5.875
1982,3,12.5,24.1129,9.7581
1982,4,26,24.0833,7.6833
1982,5,115.4,23.4032,8.9194
1982,6,38.9,24.65,8.8667
1982,7,1,22.2419,8.7419
1982,8,30.8,22.2097,8.1452
1982,9,27,22.7333,8.0667
1982,10,81.7,21.6774,9.8548
1982,11,20.6,21.95,6
1982,12,0,20.8065,3.4355
1983,1,0,17.4194,4.5484
1983,2,61.5,19.2857,3.7143
1983,3,26.2,23.2903,4.7097
1983,4,0,26.4167,7.7833
1983,5,0,28.7097,12.0806
1983,6,176.5,25.45,12.1
1983,7,87.8,22.7097,9.4032
1983,9,44.2,23.75,10.7167
1983,10,24.1,23.6129,8.9516
1983,11,8.7,23.5833,7.6667
1983,12,0,22.9516,6.1613
1984,1,25.6,21.7742,5.5806
1984,2,15.5,23.8276,5.5517
1984,3,0,27.1129,6.9355
1984,4,3.6,29.7667,8.5667
1984,5,133.5,25.9839,9.5806
1984,6,85.6,24.9333,10
1984,7,88.7,21.9516,9.2419
1984,8,28,23.1452,8.9194
1984,9,170.2,21.0333,9.95
1984,11,0,21.85,2.7667
1984,12,0,22.4516,3.2097
