Anio,Mes,PRECIP_acum,TMAX_prom,TMIN_prom
1966,3,32.5,29.1774,4.6774
1966,4,109,30.4667,8.8667
1966,5,51,31.0161,9.1613
1966,6,50.5,30.6667,9.7833
1966,7,241.5,29.2419,10.1774
1966,8,197,28.9194,9.8387
1966,9,102,28.8167,9.3167
1966,10,83.5,27.7903,8.0806
1966,11,4.5,27.5,-1.3
1966,12,2.5,26.8871,-0.9194
1967,1,18.5,26.3226,-1.0968
1967,2,0,29.5179,1.25
1967,3,5.5,31.4839,4.0968
1967,4,71.5,31.2833,7.4833
1967,5,75.5,31.6129,9.371
1967,6,122,29.4,9.5833
1967,7,40.5,29.3871,8.0968
1967,8,106,29.6452,9.1774
1967,9,163.5,26.6833,9.6667
1967,10,106.5,26.7258,6.8226
1967,11,1,28.7333,2.4333
1967,12,6,27.129,4.1129
1968,1,30,27.4194,-2.5323
1968,2,23.5,25.7069,-1.5172
1968,3,6.5,29.4516,2.4194
1968,4,69,30.9,8.3333
1968,5,208.5,29.5484,9.0484000000000009
1968,6,208,27.4667,10.05
1968,7,77.5,27.4839,8.7903
1968,8,72,28.5645,8.4032
1968,9,34,28.9,9.7833
1968,10,20,29.2097,6.629
1968,11,17,28.3833,4.2167
1968,12,4,27.7258,4.1613
1969,1,35,28.0806,1.7419
1969,3,55.5,29.3065,9.2742
1969,4,100.5,31.2,8.8167
1969,5,41,31.2581,9.2419
1969,6,23.5,31.0833,10.15
1969,7,84.5,29,9.5645
1969,8,229.5,26.7258,10.5806
1969,9,49.5,27.8276,10.1379
1969,10,49,29.4516,7.7742000000000004
1969,11,0,28.3333,3.7333
1969,12,0,27.4355,1.7097
1970,1,12,26.5484,0.5323
1970,2,12,25.7679,1.6607
1970,3,0,30.2903,7.8548
1970,4,0,33.7,10.4
1970,5,51,31.2903,7.8871
1970,6,146.5,28.7167,10.1
1970,7,148,27.0161,9.4677
1970,8,95,28,9.9516
1970,9,107.5,27.4833,10
1970,10,25,29.1129,8.4355
1970,11,2.5,28.1667,-0.4167
1970,12,0,28.9355,-3.2419
1971,1,0,28.5323,0.4032
1971,2,0,28.5,1.5893
1971,3,10.5,31.096800000000002,5.2581
1971,4,32.5,30.1333,6.2167
1971,5,18,31.9032,9.3387
1971,6,111,28.1833,9.8
1971,7,61.5,27,8.6613
1971,8,33,27.2419,9.1452
1971,9,126.5,27.6333,10.3667
1971,10,87,28.3387,8.2258
1971,11,9,27.6333,4.75
1971,12,21.5,26.871,3.7097
1972,1,0,27.5161,2.4677
1972,2,0,28.0172,1.0172
1972,3,41.5,29.6129,5.8548
1972,4,65.8,30.1,8.15
1972,5,178.3,24.8548,9.7097
1972,6,103.3,22.25,10.8
1972,7,94.7,22.0484,9.371
1972,8,102.1,21.2097,8.5645
1972,9,68.2,23.1333,9.05
1972,10,17.9,23.4194,8.0323
1972,11,39.2,23.3667,8.4333
1972,12,3.7,21.3387,4.2419
1973,1,0,22.371,2.4355
1973,2,13.6,23.8929,5.3929
1973,3,1.6,26.6452,9.3065
1973,4,43.5,25.4333,10.1833
1973,5,63.4,25.596800000000002,10.1935
1973,6,197.6,22.2833,10.6333
1973,7,168.1,21.1833,9.7167
1973,8,154.6,20.6613,10.4355
1973,9,176.8,22.5667,10.0167
1973,10,90.2,21.8226,8.7903
1973,11,11,21.6167,6.2167
1973,12,2.2,20.1935,1.871
1974,1,0.7,22.4194,3.4516
1974,2,0,22.1607,1.75
1974,3,64.6,24.3387,5.4516
1974,4,17.3,24.7167,7.45
1974,5,40.5,25.5323,9.2742
1974,6,97.9,25.9333,9.75
1974,7,124.5,22.2581,8.5968
1974,8,76.9,23.9194,8.2903
1974,9,123,20.8333,9.3
1974,10,13.7,20.9516,6.5323
1974,11,7.5,22.15,4.3833
1974,12,0,22.5,3.8387
1975,1,5.2,21.0161,3.0968
1975,2,0,23.2321,5.1071
1975,3,8.3,25.9194,7.8226
1975,4,24.6,27.2167,8.6
1975,5,156.1,23.9516,10.6129
1975,6,193.4,20.9833,10.3667
1975,7,92.6,20.3548,8.9355
1975,8,55.8,21.7419,9.0806
1975,9,37.4,20.6667,8.4167
1975,10,79.7,20.9839,7.5645
1975,11,0,22.1833,4.0167
1975,12,0.4,19.8387,3.1613
1976,1,3.5,20.4355,1.5968
1976,2,17.9,21.2414,1.7586
1976,3,0,25.9677,6.5484
1976,4,154.4,23.65,8.3333
1976,5,119.4,22.4839,8.629
1976,6,81.9,20.8333,9.2667
1976,7,192.7,19.9355,9.6613
1976,8,207.8,20.5645,8.5484000000000009
1976,9,96.5,22.4833,9.2833
1976,10,120.3,21.3548,8.629
1976,11,11.9,18.8667,6.8
1977,1,4,21.8065,0.9839
1977,2,6,21.3214,3.5
1977,3,18,26.5806,3.9677
1977,4,14.5,23.4333,4
1977,5,82.5,25.1935,5.7097
1977,6,131.6,22.8333,6.4333
1977,7,45,22.6774,5.3226
1977,8,68.1,23.7419,5.129
1977,9,65.8,23.4,5.5667
1977,10,19.7,23.6129,4.5484
1977,11,15.5,22.2333,2.1167
1977,12,10.5,22.0323,2.6452
1978,1,0,21.7097,0.5968
1978,2,4,22.5357,2.3929
1978,3,21.8,22.2258,3.2258
1978,4,6.8,22.6,3.6
1978,5,50.3,22.8387,5.1613
1978,6,181,22.7833,4.5833
1978,7,85.4,22.3548,4.129
1978,8,75.9,21.9194,9.1935
1978,9,94.1,20.4833,9.6833
1978,10,77.7,20.096800000000002,8.0806
1978,11,39.9,22.2167,6.8167
1978,12,1.7,21.6613,5.1774
1979,1,0,20.7097,-2.0323
1979,2,12.6,21.2857,2.4286
1979,3,20.4,23.2581,4.3871
1979,4,76.4,24.35,5.6667
1979,5,76.5,23.6452,6.2581
1979,6,80.9,22.4667,6.1
1979,7,79.4,22.5161,6.129
1979,8,141.4,22.596800000000002,6.2581
1979,9,194.8,21.6,5.4667
1979,10,4.2,22.1935,3.6452
1979,11,6,21.6333,1.0333
1979,12,14.2,20.9677,2.3548
1980,1,32,20.8387,3.3871000000000002
1980,2,0,21.7241,3.0862
1980,3,0,24.2903,2.3548
1980,4,42.2,23.5667,5.1333
1980,5,66.6,24.1613,7
1980,6,97.3,23.5333,6.3667
1980,7,101.7,23.096800000000002,7.0323
1980,8,126.9,22.7097,6.2903
1980,9,147.7,21.3333,7.9333
1980,10,23.7,22.6129,4.5968
1980,11,9.2,22.1667,2.0833
1980,12,0,20.4194,-1.3548
1981,1,5.5,20.8065,2.6613
1981,2,13.6,22.6429,2.9643
1981,3,13.3,22.7419,4.0484
1981,4,37.7,23.4333,6.2333
1981,5,154.9,23.6452,7.1613
1981,6,182.2,22.2333,8.6333
1981,7,151.8,22.6452,7.5484
1981,8,84.6,22.4516,6.6774
1981,9,86.5,22.1,6.7667
1981,10,18.9,22.6774,6.1935
1981,11,0,22.0333,3.9167
1981,12,2.3,21.129,1.6935
1982,1,0,22.096800000000002,-1.7419
1982,2,35.4,22.8214,0.6429
1982,3,56,23.3226,3.1613
1982,4,31,26.5,4.4
1982,5,164.6,23.9677,8.5323
1982,6,49.8,26.6667,3.45
1982,7,39.7,24.2903,8.4516
1982,8,52.7,24.129,8.9032
1982,9,23.3,23.7,5.5167
1982,10,56.3,22.9032,5.5161
1982,11,3.2,23.4333,-2
1982,12,0,22.6129,-0.6774
1983,1,13.7,21.129,-0.9516
1983,2,30.4,22.0357,2.75
1983,3,21.2,22.5806,1.8065
1983,4,0,24.0333,6.7
1983,5,5.5,27.096800000000002,6.0806
1983,6,117.6,24.4333,6
1983,7,114.6,23.3548,5.7097
1983,8,64.6,23.2581,8.2903
1983,9,77.5,23.3667,9.85
1983,10,25,23.3548,7.9032
1983,11,28.6,22.3333,7.05
1983,12,3.2,21.7419,1.9516
1984,1,7.2,21.096800000000002,-2.4839
1984,2,17.6,22.6379,-0.5345
