Anio,Mes,PRECIP_acum,TMAX_prom,TMIN_prom
2020,1,NA,NA,NA
2020,2,NA,NA,NA
2020,3,3.1,NA,NA
2020,4,NA,NA,NA
2020,5,NA,NA,NA
2020,7,78.3,NA,NA
2020,8,289,NA,NA
2020,10,49.93,NA,NA
2020,11,85.73,NA,NA
2020,12,4.09,NA,NA
2021,1,108.56,NA,NA
2021,2,NA,NA,NA
2021,3,16.12,NA,NA
2021,4,36.45,NA,NA
2021,5,186.2,NA,NA
2021,6,230.7,NA,NA
2021,7,173.53,NA,NA
2021,8,350.42,NA,NA
2021,9,190.92,NA,NA
2021,10,168.42,NA,NA
2021,11,89.8,NA,NA
2021,12,25.7,NA,NA
2022,1,39.96,NA,NA
2022,2,17,NA,NA
2022,3,2.32,NA,NA
2022,4,NA,NA,NA
2022,5,91.52,NA,NA
2023,3,NA,NA,NA
2023,5,91.52,NA,NA
2023,6,153.51,NA,NA
2023,7,216.14,NA,NA
2023,8,358.72,NA,NA
2023,9,63.45,NA,NA
2023,10,143.15,NA,NA
2023,11,81.24,NA,NA
2023,12,NA,NA,NA
2024,1,31.61,NA,NA
2024,2,3.5,NA,NA
2024,3,10.8,NA,NA
2024,4,18.2,NA,NA
2024,5,2.3,NA,NA
2024,6,316.23,NA,NA
2024,7,346.64,NA,NA
2024,8,164.17,NA,NA
2024,9,210.92,NA,NA
2024,10,280.72,NA,NA
2024,11,50.81,NA,NA
2024,12,44.64,NA,NA
2025,1,54.92,NA,NA
