Anio,Mes,PRECIP_acum,TMAX_prom,TMIN_prom
1947,12,10.1,NA,NA
1948,1,14,NA,NA
1948,2,0,NA,NA
1948,4,48.6,NA,NA
1948,5,87.7,NA,NA
1948,6,67.5,NA,NA
1948,7,86.4,NA,NA
1948,8,48,NA,NA
1948,9,115.5,NA,NA
1948,10,50.5,NA,NA
1948,11,43,NA,NA
1948,12,22,NA,NA
1949,1,7,NA,NA
1949,2,16,NA,NA
1949,3,21,NA,NA
1949,4,2,NA,NA
1949,5,79.8,NA,NA
1949,6,80.1,NA,NA
1949,7,50.3,NA,NA
1949,8,72.5,NA,NA
1949,9,104.8,NA,NA
1949,10,51.3,NA,NA
1949,11,5,NA,NA
1949,12,9,NA,NA
1950,1,0,NA,NA
1950,2,3,NA,NA
1950,3,21.8,NA,NA
1950,4,45,NA,NA
1950,5,7,NA,NA
1950,6,105.5,NA,NA
1950,7,104,NA,NA
1950,8,90,NA,NA
1950,9,144,NA,NA
1950,10,148,NA,NA
1950,11,0,NA,NA
1950,12,0,NA,NA
1951,1,0,NA,NA
1951,2,0,NA,NA
1951,3,12,NA,NA
1951,4,11,NA,NA
1951,5,95.5,NA,NA
1951,6,90.5,NA,NA
1951,7,158,NA,NA
1951,8,115,NA,NA
1951,9,61,NA,NA
1951,10,47.8,NA,NA
1951,11,0,NA,NA
1951,12,12.5,NA,NA
1952,1,9.5,NA,NA
1952,2,0,NA,NA
1952,3,0,NA,NA
1952,4,42,NA,NA
1952,5,117,NA,NA
1952,6,240.5,NA,NA
1952,7,212.8,NA,NA
1952,8,75,NA,NA
1952,9,183.5,NA,NA
1952,10,81.5,NA,NA
1952,11,18.5,NA,NA
1952,12,0,NA,NA
1953,1,0,NA,NA
1953,2,22,NA,NA
1953,3,14.5,NA,NA
1953,4,0,NA,NA
1953,5,72,NA,NA
1953,6,132,NA,NA
1953,7,145.8,NA,NA
1953,8,55.5,NA,NA
1953,9,62,NA,NA
1953,10,70.5,NA,NA
1953,11,5,NA,NA
1953,12,13,NA,NA
1954,1,20,NA,NA
1954,2,0,NA,NA
1954,3,0,NA,NA
1954,4,39.5,NA,NA
1954,5,43.5,NA,NA
1954,6,183,NA,NA
1954,7,121,NA,NA
1954,8,132,NA,NA
1954,9,538.5,NA,NA
1954,10,163,NA,NA
1954,11,28,NA,NA
1954,12,0,NA,NA
1955,1,0,NA,NA
1955,2,0,NA,NA
1955,3,12,NA,NA
1955,4,25,NA,NA
1955,5,71,NA,NA
1955,6,108,NA,NA
1955,7,237,NA,NA
1955,8,121.3,NA,NA
1955,9,224,NA,NA
1955,10,25,NA,NA
1955,11,13,NA,NA
1955,12,7,NA,NA
1956,1,0,NA,NA
1956,2,0,NA,NA
1956,3,25,NA,NA
1956,4,76.5,NA,NA
1956,5,135.5,NA,NA
1956,6,151,NA,NA
1956,7,171,NA,NA
1956,8,163,NA,NA
1956,9,288.5,NA,NA
1956,10,60,NA,NA
1956,11,46,NA,NA
1956,12,7,NA,NA
1957,1,10,NA,NA
1957,2,52,NA,NA
1957,3,27,NA,NA
1957,4,105,NA,NA
1957,5,141.5,NA,NA
1957,6,106,NA,NA
1957,7,157,NA,NA
1957,8,245,NA,NA
1957,9,207.5,NA,NA
1957,10,45,NA,NA
1957,11,18,NA,NA
1957,12,8,NA,NA
1958,1,175.5,NA,NA
1958,2,13.5,NA,NA
1958,3,9.5,NA,NA
1958,4,35,NA,NA
1958,5,101,NA,NA
1958,6,206,NA,NA
1958,7,173,NA,NA
1958,8,126,NA,NA
1958,9,149,NA,NA
1958,10,47.5,NA,NA
1958,11,71,NA,NA
1958,12,19,NA,NA
1959,1,11,NA,NA
1959,2,8,NA,NA
1959,3,24,NA,NA
1959,4,83.5,NA,NA
1959,5,102,NA,NA
1959,6,201.5,NA,NA
1959,7,221.5,NA,NA
1959,8,228.1,NA,NA
1959,9,132,NA,NA
1959,10,226.5,NA,NA
1959,11,27.5,NA,NA
1959,12,11.5,NA,NA
1960,1,7,NA,NA
1960,2,14,NA,NA
1960,3,26.5,NA,NA
1960,4,125,NA,NA
1960,5,111,NA,NA
1960,6,152,NA,NA
1960,7,172.5,NA,NA
1960,8,189.5,NA,NA
1960,9,166.6,NA,NA
1960,10,57,NA,NA
1960,11,12,NA,NA
1960,12,27,NA,NA
1961,1,20,NA,NA
1961,2,12,NA,NA
1961,4,0,36.8621,9.4483
1961,5,16.5,37,9.8667
1961,6,175.3,33.8276,10.4138
1961,7,173,32.0667,8.9667
1961,8,79,32.6207,8.069
1961,9,114,32.7586,9.4483
1961,10,17,30.6333,6.6333
1961,11,86.2,22.8276,5.6966
1961,12,23.5,21.35,3.9333
1962,1,2.5,21.0323,3.5871
1962,2,0,24.8571,4.225
1962,3,3,27.5667,5.5
1962,4,33,25.1379,6.0345
1962,5,18,24.2,5.5
1962,6,81.5,25.2069,8.4828
1962,7,89,24.4333,8.1833
1962,8,123,21.7258,6.2742000000000004
1962,9,150.6,23.4,8.3833
1962,10,52,23.5667,7.3333
1962,11,74,22.2,4.6867
1962,12,5,19.6129,3.7903
1963,1,1,21.4032,3.3548
1963,2,0,22,2.875
1963,3,1.2,22.871,5.3226
1963,4,5.5,23.8,6.1667
1963,6,68,24.05,5.7333
1963,7,107,24.6129,6.129
1963,8,43,24.2903,6.2742000000000004
1963,9,146,21.9828,5.2241
1963,10,169,20.5323,4.9516
1963,11,37,21.5333,3.3333
1963,12,23,20.2903,3.629
1964,1,40,20.7581,4.2419
1964,2,6,19.9483,4.1552
1964,3,20,20.1935,4.6032
1964,4,12,20.88,4.88
1964,5,65,22.4645,5.4097
1964,6,100,21.1733,4.92
1964,7,130,20.929,4.8097
1964,8,159,20.6968,4.7
1964,9,135,20.6133,4.55
1964,10,97,20.3806,4.4645
1964,11,44,20,4.3967
1964,12,49.4,19.6097,4.2774
1968,2,13.51,21.1964,6.9375
1968,3,3.52,23.629,7.6581
1968,4,41.78,27.569,12.1724
1968,5,87.75,27.4516,12.9839
1968,6,203.73,26.0345,14.3621
1968,7,116.05,23.5161,12.548400000000001
1968,8,158.06,23.5613,12.2903
1968,9,94.55,24.2241,14.0862
1968,10,105.02,23.0161,11.7581
1968,11,15.55,24.3276,10.6034
1968,12,17.03,22.6774,8.5645
1969,1,35.5,23.4828,8.2241
1969,2,3.5,26.8333,9.2037
1969,3,33,24.7586,10.2414
1969,4,29.53,28.25,12.4333
1969,5,48,27.7,13.3667
1969,6,84.5,26.3167,14.4667
1969,7,235,24,13.4516
1969,8,354.5,23.5667,14.4833
1969,9,150.5,22.7667,13.8667
1969,10,45.53,24.7097,12.5323
1969,11,7.5,23.1034,8.4828
1969,12,0,23.0323,8.9355
1970,1,5.5,23.0806,6.9839
1970,2,10,21.4107,7.3857
1970,3,0,27.3871,10.2097
1970,4,0,30.9333,12.8
1970,5,47,25.3226,11.7258
1970,6,152.5,25.3667,13.6167
1970,7,178.5,23.2484,12.4355
1970,8,256,23.9516,12.7258
1970,9,231,23.65,13.1167
1970,10,24,25.0226,12.1774
1970,11,6,23.5833,6.2
1970,12,0,24.3226,6
1971,1,11.5,24.0323,6.6935
1971,2,0,25.7679,7.7321
1971,3,21.51,25.7742,9.2097
1971,4,7.5,27.4667,11.8667
1971,5,14,27.596800000000002,12.4194
1971,6,37.5,25.2167,13
1971,7,90.5,23.3871,12
1971,8,108.5,23.2903,12.0161
1971,9,161,25.05,13.3167
1971,10,68.5,23.9677,11.5806
1971,11,52.5,23.55,9.4
1971,12,23,23.8548,8.0323
1972,1,9.5,24.7742,8.3548
1972,2,0,23.1897,6.8828
1972,3,30,27.0161,9.9677
1972,4,26,28.3833,12.0333
1972,5,48.5,26.6452,12.7129
1972,6,187,24.7833,13.6167
1972,7,172.5,22.1452,12.7258
1972,8,152.5,22.6613,11.7742
1972,9,74.5,23.4667,12.8167
1972,10,56.5,23.2903,11.2903
1972,11,16,25.1667,11.0333
1972,12,0,23.7258,7.0645
1973,1,1,23.9355,5.7581
1973,2,4,23.8214,7.875
1973,3,0,32.3548,12.4032
1973,4,9,28.4833,12.8667
1973,5,109,27.1774,13.0806
1973,6,182.5,25.1167,13.5
1973,7,139.5,23.371,12.6129
1973,8,113.01,22.0323,12.9194
1973,9,122.5,24.55,12.9667
1973,10,41.3,23.6129,11.7097
1973,11,41,23.65,8.9833
1973,12,11,22.6452,6.9516
1974,1,23,25.3226,6.6129
1974,2,6,24.25,7.4286
1974,3,73,25.871,9.2581
1974,4,119,25.2,11.5167
1974,5,65.5,28.0484,13.0323
1974,6,222,23.7667,12.75
1974,7,152,23.2581,10.4516
1974,8,63,25.096800000000002,10.9677
1974,9,289,24.3333,12.9667
1974,10,45.5,23.5484,10.2226
1974,11,32,21.4,8.3
1974,12,7.01,22.0323,7.0323
1975,1,2,21.096800000000002,6.6774
1975,2,0.01,24.8929,8.3571
1975,3,3,27.5161,11.8387
1975,4,0,27.6333,13.1667
1975,5,114,28.7097,14.2903
1975,6,80,26.2,14
1975,7,108,24.3226,11.871
1975,8,98.2,25.7419,12.9677
1975,9,191,24.5333,12.0667
1975,10,66.5,23.4839,11.129
1975,11,5.5,23.2,8.3667
1975,12,26,22.2903,7.3226
1976,1,21,20.6774,6.4516
1976,2,2,24.4828,5.3897
1976,3,14,28.1613,10.129
1976,4,47.02,27.4667,11.7333
1976,5,78,28.2258,13.2258
1976,6,211.5,25.5,13.8
1976,7,250,24.5806,12.3871
1976,8,122,24.4839,13.1935
1976,9,87.5,26.6,12.8333
1976,10,104,23.7742,12
1976,11,10,20.27,10.4
1976,12,8,22.9032,8.4194
1977,1,0,23.3226,6.9677
1977,2,3,22.6464,8.7143
1977,3,0,29.5806,10.548400000000001
1977,4,11.9,25.9,10.9667
1977,5,26.5,28.3548,13.2903
1977,6,88,26.3667,13.1
1977,7,49.5,25.7419,12.9677
1977,8,119,26.871,13.2258
1977,9,48,28.5667,13.9667
1977,10,49.5,23.6161,12.0645
1977,11,3,24.6333,10.6
1977,12,7,24.0323,8.7742
1978,1,0,22.3871,6.6774
1978,2,16.5,23.3929,8.0714
1978,3,37,25.8387,9.4516
1978,4,9,30.0667,12.8333
1978,5,25,31.3793,14.7586
1978,6,252,25.7333,14
1978,7,157.5,25.096800000000002,13.3871
1978,8,122,25.6129,13.3871
1978,9,266,26.4333,14.5333
1978,10,41.5,23.2258,11.7419
1978,11,7.02,24.9267,11.2333
1978,12,6,24.9355,9.2581
1979,1,0,23.8387,9.0323
1979,2,11.5,24,9.6071
1979,3,2,26.5484,11.7097
1979,4,41,30.0333,13.7333
1979,5,37,29.1613,14.9677
1979,6,101,25.7333,13.9
1979,7,132.5,26.9032,14.2581
1979,8,148,24.8387,13.9355
1979,9,125.5,24.1667,13.8
1979,10,29,25.7742,10.4839
1979,11,18.5,21.77,10.1
1979,12,14,21.5806,8.2581
1980,1,7.5,24.4516,8
1980,2,5.5,23.4138,7.8621
1980,3,0,30.1645,11.0968
1980,4,48.5,28.5,12.7667
1980,5,34.5,31.5806,15.0323
1980,6,154,27.1667,14
1980,7,121,24.6129,13.4516
1980,8,111.5,25.3871,13.4516
1980,9,178.6,24.2333,14.0333
1980,10,17,24.3871,11.5161
1980,11,24,21.97,9.1
1980,12,6,21.6452,7.4194
1981,1,9,21.5806,7.6129
1981,2,4,22.75,8.6786
1981,3,37,25.9032,11
1981,4,9,27.8667,11.8333
1981,5,41,30.5806,15
1981,6,423,24.7,15.2667
1981,7,119,25.2258,14.0645
1981,8,173,24.3226,13.548400000000001
1981,9,144.5,24.4333,13.4667
1981,10,50,24.4839,12.2581
1981,11,6,24.2667,8.2
1981,12,7,24.2258,8.8065
1982,1,2,25.129,7.6452
1982,2,39,24.5,9.2143
1982,3,2,28.6452,11.3548
1982,4,10.8,30.8667,14.3667
1982,5,44,28.1935,14.0968
1982,6,56,28,14.9333
1982,7,80,25.2581,12.7742
1982,8,95,25.2258,11.9677
1982,9,104,24.6333,13.1667
1982,10,58,22.7097,11.9677
1982,11,11,23.7,8.2667
1982,12,3.02,22.7097,8.9355
1983,1,10,21.5161,8.1935
1983,2,33,24.7143,9.1071
1983,3,14,26,9.4194
1983,4,0,30.0667,10.8333
1983,5,0,30.3226,14.129
1983,6,72,29.2333,14.5667
1983,7,151.5,24.096800000000002,13.0645
