Anio,Mes,PRECIP_acum,TMAX_prom,TMIN_prom
1961,1,125.5,24.4194,14.2742
1961,2,53.5,25.5893,14.5179
1961,3,20.6,31.2258,18.096800000000002
1961,4,12,31.5833,19.3667
1961,5,35.7,33.1452,20.1452
1961,6,422.4,31.5,20
1961,7,525.6,29.7903,19.3226
1961,8,245.3,30.9032,19.0484
1961,9,284.3,31.05,20
1961,10,36.8,28.8548,17.7742
1961,11,95.1,28.8,17.7333
1961,12,113.7,29.1452,16.4677
1962,1,47,27.2419,14.5806
1962,2,6.8,30.8036,16.5
1962,3,64,29.7581,17.7581
1962,4,186.8,30.1667,19.2
1962,5,125.8,31.596800000000002,20.3065
1962,6,148,32.0667,20.2667
1962,7,221.7,30.096800000000002,19.7581
1962,8,171,31.1129,19.7419
1962,9,330.5,29.0667,21.1333
1962,10,236.2,28.0323,20.4516
1962,11,159,25.5333,16.6667
1962,12,35,23.9032,16.1935
1963,1,44,25.4839,15.548400000000001
1963,2,13.5,25.5357,14.5
1963,3,17.2,28.6452,17.0323
1963,4,52,31.3333,20.7
1963,5,184,29.7097,20.3226
1963,6,224.8,30.8667,21.7667
1963,7,492.1,29,20.2258
1963,8,163.7,29.1935,20.8065
1963,9,436.7,28.3333,21.1667
1963,10,428.7,26.2581,19.6129
1963,11,95.6,26.1667,17.2833
1963,12,84.3,22.2581,15.0645
1964,1,43.7,22.9677,14.6774
1964,2,67.6,23.1724,15.3793
1964,3,89.1,29,18.7742
1964,4,22.1,32.3667,21
1964,5,168.8,31.8226,21.3548
1964,6,216.9,29.6,20.6333
1964,7,218.2,29.8065,20.4516
1964,8,260.8,30.3548,20.2903
1964,9,294,30.1,20.7
1964,10,95.1,26.5806,18.4194
1964,11,48.3,27.0667,18.2
1964,12,41,26.4839,17.6452
1965,1,77.7,26.6613,15.3871
1965,2,94.9,25.8214,15.7857
1965,3,69.5,26.596800000000002,17.1935
1965,4,46.5,31.6333,19.6667
1965,5,43.1,32.1613,21.0484
1965,6,356.9,31.0667,20.9333
1965,7,356,30.9355,19.4839
1965,8,268.7,30.096800000000002,20.2258
1965,9,164.1,29.9667,20.0833
1965,10,133.5,27.7258,19.096800000000002
1965,11,59.3,27.8333,17.2333
1965,12,124,24.4194,16.6935
1966,1,93.8,21.8387,14.2903
1966,2,99.5,24.9286,14.7679
1966,3,132.3,25.7258,16.096800000000002
1966,4,63.7,31.1167,19.85
1966,5,86.3,29.871,20.0161
1966,6,304,29.65,20.75
1966,7,221.2,29.871,20.8226
1966,8,275.1,30.3387,20.3548
1966,9,253.2,29.6333,20.3333
1966,10,85.9,27.2742,18.9194
1966,11,62.2,24.9667,15.1167
1966,12,44.5,24.2742,13.6774
1967,1,34.9,23.7419,13.629
1967,2,70.8,24.6964,13.9286
1967,3,26.8,28.3065,16.3548
1967,4,133.1,31.15,18.7833
1967,5,75.6,32.8387,20.2742
1967,6,366.5,31.6,20.9667
1967,7,209.3,30,18.7931
1967,8,311.1,30.096800000000002,19.6774
1967,9,290,28.9667,19.8
1967,10,184,26.6774,18.871
1967,11,50.5,27.3,17.1
1967,12,102.3,25.8387,16.8387
1968,1,39.7,23.9355,14.9677
1968,2,84.7,22.8621,14.3103
1968,3,61.6,25.5806,14.4516
1968,4,80.9,31.0333,19.4
1968,5,74.3,31.4194,20.6452
1968,6,253.8,30.6,20.6667
1968,7,288.8,29.0323,18.9032
1968,8,366,29.3548,19.5484
1968,9,256.8,29.0667,19.1
1968,10,143.1,29.3226,18.8387
1968,11,108.7,27.5667,16.3
1968,12,113,24.7742,14.4516
1969,1,67.3,23.9355,12.2903
1969,2,83.6,23.2857,12.8214
1969,3,87.8,23.2258,12.9032
1969,4,99.5,27.7,16.7667
1969,5,34.8,27.3871,17.4194
1969,6,121.1,29.4,19.5667
1969,7,395.9,26.871,17
1969,8,777,25.3871,17.7742
1969,9,277.7,24.2,17.4667
1969,10,169.3,25.9677,16.4839
1969,11,30.4,22.3793,13.069
1969,12,29.4,23.1852,12.9259
1970,1,32.8,20.4323,11.7742
1970,2,89.4,20.5071,11.7857
1970,3,33.9,23.5581,13.6452
1970,4,10.4,29.7,17.3333
1970,5,68.6,25.971,16.0484
1970,6,418.8,27.0833,17.4833
1970,7,371,24.8548,16.371
1970,8,291.5,26.1129,17.2581
1970,9,556.5,25.0667,17.2333
1970,10,97.8,24.1774,16.3387
1970,11,45.9,20.9033,11.25
1970,12,6.4,23.0806,12.5806
1971,1,31.1,22.9355,12.048400000000001
1971,2,11.6,25.1786,12.5714
1971,3,16.4,26.5323,13.8871
1971,4,89.4,27.1,15.5167
1971,5,50.6,28.871,17.7419
1971,6,129.8,27.65,17.4833
1971,7,379.5,24.9032,16.4677
1971,8,304.5,24.9355,16.4677
1971,9,312.8,25.6333,17.4833
1971,10,205.8,24.0484,16.4355
1971,11,53,23.05,14.4
1971,12,32.2,22.6129,13.7419
1972,1,39.3,22.1129,12.7742
1972,2,13.7,21,11.4655
1972,3,45.2,27.2258,16.2581
1972,4,50.3,28.5833,18.0167
1972,5,101.9,26.7903,16.3548
1972,6,379.9,26.2333,18.0667
1972,7,493.5,24.4355,17.1129
1972,8,362.8,25.371,16.3548
1972,9,187.1,25.7667,17.5833
1972,10,88.4,25.2419,17.2097
1972,11,128.6,23.65,16.45
1972,12,11.6,22.2258,13.0806
1973,1,31.5,19.7903,11.7097
1973,2,48.7,19.3214,12.1071
1973,3,5.8,30.2581,17.2258
1973,4,32.8,28.8333,17.7333
1973,5,82.4,28.8871,18.1452
1973,6,434.3,23.15,17.6167
1973,7,343.8,26.3065,17.2742
1973,8,275.5,26.3548,18.0484
1973,9,143.2,26.1833,16.5
1973,10,80.6,24.5161,16.3871
1973,11,15.9,24.3667,14.6667
1973,12,59.7,19.8548,12.0806
1974,1,65.3,22.9839,13.5323
1974,2,35.5,21.375,12.4464
1974,3,66.2,27.2903,16.1774
1974,4,32.1,28.5667,17.3333
1974,5,158.5,27.7581,18.0484
1974,6,437,24.75,17.6167
1974,7,207.8,24.7258,16.096800000000002
1974,8,137.8,26.5645,16.7903
1974,9,400.8,24.7667,16.6333
1974,10,36.9,22.1774,15.0161
1974,11,68.4,22.7167,14.5333
1974,12,16.9,22.3387,12.4194
1975,1,31.5,21.9226,12.4839
1975,2,35.4,23.2714,14.5
1975,3,11.4,26.6645,15.9516
1975,4,0.2,29.05,17.3667
1975,5,117.6,28.7258,18.2581
1975,6,330.1,26.5833,18.05
1975,7,263.1,24.9677,16.6935
1975,8,215.4,25.8065,17.3226
1975,9,456.7,24.35,16.2833
1975,10,169.2,24.0323,15.8387
1975,11,57.8,22.45,13.4667
1975,12,56.9,20.9194,13
1976,1,53.4,20.0355,11.4032
1976,2,10.3,21.2759,10.9138
1976,3,19.6,25.871,15.1774
1976,4,115.5,25.9167,16.05
1976,5,150.4,25.9516,16.7258
1976,6,493.1,25.3333,17.0833
1976,7,307.8,25.0484,16.6774
1976,8,326.4,24.7742,17.1613
1976,9,227.3,24.95,17.8
1976,10,284.1,22.1194,16.2419
1976,11,112.4,19.2,14.0833
1976,12,47.6,20.9226,13.2742
1977,1,27.2,19.6613,11.8871
1977,2,67.7,21.3107,12.2143
1977,3,15.7,26.2613,14.5806
1977,4,22.8,25.0833,15.5333
1977,5,88.4,27.1613,16.6129
1977,6,308.7,26.1333,14.5667
1977,7,289.63,25.1613,15.0323
