Anio,Mes,PRECIP_acum,TMAX_prom,TMIN_prom
1964,4,4.5,NA,NA
1964,5,67.8,NA,NA
1964,6,160,NA,NA
1964,7,65.9,NA,NA
1964,8,57,NA,NA
1964,9,72,NA,NA
1964,10,56.5,NA,NA
1964,11,24.6,NA,NA
1964,12,22.7,NA,NA
1965,1,23.8,NA,NA
1965,2,49,NA,NA
1965,3,20.3,NA,NA
1965,4,27.3,NA,NA
1965,5,26.9,NA,NA
1965,6,455.1,NA,NA
1965,7,155.4,NA,NA
1965,8,209.1,NA,NA
1965,9,185,NA,NA
1965,10,85.1,NA,NA
1965,11,37.5,NA,NA
1965,12,99.7,NA,NA
1966,1,120.6,NA,NA
1966,2,63,NA,NA
1966,3,100.1,NA,NA
1966,4,56.5,NA,NA
1966,5,288.6,NA,NA
1966,6,173,NA,NA
1966,7,228.6,NA,NA
1966,8,138,NA,NA
1966,9,285.6,NA,NA
1966,10,100.4,NA,NA
1966,11,21.9,27.7667,14.0933
1966,12,54,NA,NA
1967,1,52.6,NA,NA
1967,2,35.4,NA,NA
1967,3,34.5,NA,NA
1967,4,135,NA,NA
1967,5,62.2,NA,NA
1967,6,134,NA,NA
1967,7,123.3,NA,NA
1967,8,196.9,NA,NA
1967,9,227.9,NA,NA
1967,10,195.9,NA,NA
1967,11,49.4,NA,NA
1967,12,54.9,NA,NA
1968,1,26.9,NA,NA
1968,3,32.71,NA,NA
1968,4,52.14,NA,NA
1968,5,58.4,NA,NA
1968,6,195.5,NA,NA
1968,7,41.5,23.7367,13.8833
1968,8,143.9,NA,NA
1968,9,169.5,NA,NA
1968,10,162.6,NA,NA
1968,11,130.3,NA,NA
1968,12,87.7,NA,NA
1969,1,43.53,NA,NA
1969,2,53.11,NA,NA
1969,3,69.2,NA,NA
1969,4,69,NA,NA
1969,5,54.9,NA,NA
1969,6,117.9,NA,NA
1969,7,238.8,NA,NA
1969,8,23.2,NA,NA
1969,9,285.2,NA,NA
1969,10,72.2,NA,NA
1969,11,26.3,NA,NA
1969,12,29.8,NA,NA
1970,1,44.1,NA,NA
1970,2,65.9,NA,NA
1970,3,24.3,NA,NA
1970,4,12.3,NA,NA
1970,5,6.2,NA,NA
1970,6,148.2,NA,NA
1970,7,235.1,NA,NA
1970,8,183,NA,NA
1970,9,430.45,NA,NA
1970,10,72.72,NA,NA
1970,11,12.9,NA,NA
1970,12,4.2,NA,NA
1971,1,33.2,NA,NA
1971,2,22.3,NA,NA
1971,3,7.6,NA,NA
1971,4,11.3,NA,NA
1971,5,52,NA,NA
1971,6,182,NA,NA
1971,7,155,NA,NA
1971,8,126.8,NA,NA
1971,9,331.9,NA,NA
1971,10,113,NA,NA
1971,11,56.8,NA,NA
1971,12,9.3,NA,NA
1972,1,23.2,NA,NA
1972,2,13.6,NA,NA
1972,3,47.6,NA,NA
1972,4,87.1,NA,NA
1972,5,117.9,NA,NA
1972,6,335.4,NA,NA
1972,7,490.5,NA,NA
1972,8,221.6,NA,NA
1972,9,222.9,NA,NA
1972,10,89.6,NA,NA
1972,11,67.2,NA,NA
1972,12,8.4,NA,NA
1973,1,35.6,NA,NA
1973,2,66,NA,NA
1973,3,7.5,NA,NA
1973,4,50.7,NA,NA
1973,5,171.1,NA,NA
1973,6,358.3,NA,NA
1973,7,134.8,NA,NA
1973,8,181.4,NA,NA
1973,9,296.8,NA,NA
1973,10,82,NA,NA
1973,11,22.1,NA,NA
1973,12,54.2,NA,NA
1974,1,57,NA,NA
1974,2,46.7,NA,NA
1974,3,42.9,NA,NA
1974,4,4.82,32.2,15.4333
1974,5,128.7,NA,NA
1974,6,232.8,NA,NA
1974,7,161.1,NA,NA
1974,8,79.2,NA,NA
1974,9,552.1,NA,NA
1974,10,46.9,NA,NA
1974,11,63.8,NA,NA
1974,12,15.4,NA,NA
1975,1,20.5,NA,NA
1975,2,39.4,NA,NA
1975,3,21.6,NA,NA
1975,4,5.1,NA,NA
1975,5,112.8,NA,NA
1975,6,130.9,NA,NA
1975,7,151.7,NA,NA
1975,8,143.51,21.9032,12.4516
1975,9,473.1,NA,NA
1975,10,43.1,NA,NA
1975,11,32.2,NA,NA
1975,12,40.8,NA,NA
1976,1,14.9,NA,NA
1976,2,21.1,NA,NA
1976,3,3.2,NA,NA
1976,4,85.6,NA,NA
1976,5,90.3,NA,NA
1976,6,274.7,NA,NA
1976,7,205.4,NA,NA
1976,8,266.1,NA,NA
1976,9,213.2,NA,NA
1976,10,127.7,NA,NA
1976,11,62.7,NA,NA
1976,12,51.4,NA,NA
1977,1,44.4,NA,NA
1977,2,58.1,NA,NA
1977,3,26,NA,NA
1977,4,49.7,NA,NA
1977,5,19,NA,NA
1977,6,183.4,NA,NA
1977,7,118,NA,NA
1977,8,66.6,NA,NA
1977,9,202.2,NA,NA
1977,10,119.9,NA,NA
1977,11,42.5,NA,NA
1977,12,20.8,NA,NA
1978,1,45.91,NA,NA
1978,2,26.25,NA,NA
1978,3,69.02,NA,NA
1978,4,14.7,NA,NA
1978,5,55.61,NA,NA
1978,6,255.61,NA,NA
1978,7,160.72,NA,NA
1978,8,152.53,NA,NA
1978,9,187.5,NA,NA
1978,10,91.5,NA,NA
1978,11,27,NA,NA
1978,12,51.7,NA,NA
1979,1,37.4,NA,NA
1979,2,31.5,NA,NA
1979,3,29.6,NA,NA
1979,4,105.4,NA,NA
1979,5,182.8,NA,NA
1979,6,193.4,NA,NA
1979,7,338.03,28.85,14.9167
1979,8,293.53,26.5645,16.2097
1979,9,301.3,25.3,16.2333
1979,10,22.4,27.9032,14.1548
1979,11,41.5,23.7367,13.8833
1979,12,71.5,21.9032,12.4516
1980,1,47.7,22.4194,11.7742
1980,2,42.3,23.6897,11.1724
1980,3,27.7,28.7806,13.9677
1980,4,28.8,28.4667,14.9
1980,5,67.3,32.1323,18.096800000000002
1980,6,272.1,28.7,16.4667
1980,7,96.2,28.9677,16.0645
1980,8,210.9,28.6774,16.871
1980,9,241,27.6667,16.5667
1980,10,111.7,27.1,15.5355
1980,11,101.7,23.7667,12.9
1980,12,55,22.096800000000002,11.4516
1981,1,80.5,20.129,10.6129
1981,2,17.8,22.75,11.7857
1981,3,84.8,26,13.4839
1981,4,8.7,29.1,15.7667
1981,5,134.9,31.3226,17.7742
1981,6,496,27.9,17.5333
1981,7,247.8,28.0645,16.2903
1981,8,357.4,28.6129,16.8065
1981,9,202.8,27.5333,16.1333
1981,10,58.3,28.3871,15.9355
1981,11,23.5,26.2667,11.8
1981,12,66.3,24.3871,13.9355
1982,1,8.6,26.1968,11.6452
1982,2,15.5,26.6786,12.6429
1982,3,115.4,29.7742,14.7419
1982,4,47,32.8,16.9
1982,5,228.8,28.9355,18.0645
1982,6,175.1,31.4667,17.2
1982,7,146.5,29.1935,15.8065
1982,8,41.6,30.2258,15.3871
1982,9,84.6,29.5333,15.8667
1982,10,260.9,27.3548,16
1982,11,31.7,26.4,13.8667
1982,12,36.2,23.971,12
1983,1,81.11,22.2667,10.7333
1983,2,39.04,23.4643,11.1786
1983,3,65.8,27.8065,12.1935
1983,4,28.92,28.9333,14.0667
1983,5,10.62,32.871,18.6774
1983,6,398.73,31.4333,18.2
1983,7,297.2,29.1613,16.6226
1983,8,189,29.4194,16.1613
1983,9,241.83,28.7667,16.7667
1983,10,81.32,27.2903,15.0323
1983,11,91.9,26.7333,14.4333
1983,12,20.04,24.129,12.4516
1984,1,61.5,20.6452,11.3871
1984,2,49,22.2759,11.2414
1984,3,30.6,27.1935,12.7742
1984,4,14.6,33.3333,15.6167
1984,5,184.62,31.4194,16.6452
1984,6,276.6,28.2667,16
1984,7,364,27.2258,16
1984,8,162.7,27.7097,15.871
1984,9,487.8,25.9667,16.3333
1984,10,12.3,28.871,16
1984,11,9.5,26.6667,12.4
1984,12,28.9,25.5161,11.8065
1985,1,23.5,22.6452,10.5806
1985,2,19.3,24.1071,12.1071
1985,3,25.3,28.096800000000002,14.4516
1985,4,78.6,29.5,15.8333
1985,5,108.2,31.0323,17.0323
1985,6,276,30.0333,17.0667
1985,7,268.7,28.4839,15.9032
1985,8,88.2,29.9355,16.2581
1985,9,157.7,29.7833,15.8667
1985,10,63.1,29,15.4516
1985,11,118.4,27.3333,13.8
1985,12,29.4,24.8065,12.548400000000001
1986,1,3.5,23.9355,8.7419
1986,2,34.5,28.0714,12.2143
1986,3,34.4,26.7097,12.129
1986,4,75.8,32.2,15.4333
1986,5,144.9,30.5806,17
1986,6,248.3,29.8333,17
1986,7,168.1,28.9677,15.9355
1986,8,91.8,31.3548,16
1986,9,307.6,29.2333,16.1333
1986,10,231.5,27.7097,15.6129
1986,11,142.5,26.9667,14.6333
1986,12,92.4,22.9677,13.1935
1987,1,23.6,23,8.7419
1987,2,21.2,25.0357,11.25
1987,3,51.9,25.3871,12.2903
1987,4,58.7,25.3,13.9333
1987,5,44.8,31.5484,16.9355
1987,6,297.1,30.2333,17.2333
1987,7,202.3,28.2581,16.9032
1987,11,41,26.0667,13.4667
1987,12,46.6,25.6774,13.548400000000001
1988,1,54,23.096800000000002,11.9032
1988,2,58.7,24.1034,11.3793
1988,3,71.1,27.6452,13.548400000000001
1988,4,61,31.6667,16.5333
1988,5,36.4,30.8065,17.5806
1988,6,178.5,29.5333,16.8
1988,7,114.7,30.4194,16.5806
1988,8,178.5,29.5806,16.8065
1988,9,252.2,29.3167,16.2833
1988,10,64,27.371,15.6129
1988,11,8.6,29.2,13.6167
1988,12,31.6,24.9194,12.2097
1989,1,0,27.9355,12.8871
1989,2,18.8,28.0893,12.1786
1989,3,22.8,29.4355,12.6774
1989,4,36.9,31.7667,14.7333
1989,5,149,33.1613,17.6452
1989,6,257.7,33.0333,17.7167
1989,7,256.8,30.7742,16.6452
