Anio,Mes,PRECIP_acum,TMAX_prom,TMIN_prom
1945,7,280.3,NA,NA
1945,8,347.7,NA,NA
1945,9,157.8,NA,NA
1945,10,280.87,NA,NA
1945,11,73,NA,NA
1945,12,53.5,NA,NA
1946,1,33.5,NA,NA
1946,2,NA,NA,NA
1946,3,16,NA,NA
1946,4,144.5,NA,NA
1946,5,141,NA,NA
1946,6,187.5,NA,NA
1946,7,141.6,NA,NA
1946,8,116.3,NA,NA
1946,9,106.9,NA,NA
1946,10,148.2,NA,NA
1946,11,49.8,NA,NA
1946,12,12,NA,NA
1947,1,14,NA,NA
1947,2,NA,NA,NA
1947,3,28.5,NA,NA
1947,4,82.6,NA,NA
1947,5,300.2,NA,NA
1947,6,356,NA,NA
1947,7,270,NA,NA
1947,8,389.9,NA,NA
1947,9,345.9,NA,NA
1947,10,271,NA,NA
1947,11,222.5,NA,NA
1947,12,52,NA,NA
1948,1,0,NA,NA
1948,2,14,NA,NA
1948,3,15,NA,NA
1948,4,76,NA,NA
1948,5,206,NA,NA
1948,6,394.9,NA,NA
1948,7,271,NA,NA
1948,8,206.3,NA,NA
1948,9,353,NA,NA
1948,10,73.5,NA,NA
1948,11,58.5,NA,NA
1948,12,32.5,NA,NA
1949,1,62,NA,NA
1949,2,NA,NA,NA
1949,3,152,NA,NA
1949,4,53,NA,NA
1949,5,96,NA,NA
1949,6,282.5,NA,NA
1949,7,59.5,NA,NA
1949,8,128.5,NA,NA
1949,9,325.5,NA,NA
1949,10,154,NA,NA
1949,11,8,NA,NA
1949,12,40,NA,NA
1950,1,96.5,NA,NA
1950,2,46,NA,NA
1950,3,137.5,NA,NA
1950,4,63.5,NA,NA
1950,5,71,NA,NA
1950,6,213,NA,NA
1950,7,233.3,NA,NA
1950,8,138.5,NA,NA
1950,9,354.8,NA,NA
1950,10,369,NA,NA
1950,11,21.5,NA,NA
1950,12,45.5,NA,NA
1951,1,21,NA,NA
1951,2,5,NA,NA
1951,3,36.5,NA,NA
1951,4,22.5,NA,NA
1951,5,217.5,NA,NA
1951,6,369.5,NA,NA
1951,7,354.5,NA,NA
1951,8,200.5,NA,NA
1951,9,310.5,NA,NA
1951,10,130,NA,NA
1951,11,18.5,NA,NA
1951,12,24,NA,NA
1952,1,21,NA,NA
1952,2,21,NA,NA
1952,3,25,NA,NA
1952,4,121.5,NA,NA
1952,5,185,NA,NA
1952,6,714.5,NA,NA
1952,7,322,NA,NA
1952,8,172,NA,NA
1952,9,389,NA,NA
1952,10,40,NA,NA
1952,11,100,NA,NA
1952,12,18,NA,NA
1953,1,32.5,NA,NA
1953,2,24,NA,NA
1953,3,12.5,NA,NA
1953,4,139,NA,NA
1953,5,89,NA,NA
1953,6,419.5,NA,NA
1953,7,381.5,NA,NA
1953,8,204.5,NA,NA
1953,9,165.2,NA,NA
