Anio,Mes,PRECIP_acum,TMAX_prom,TMIN_prom
1967,1,4.7,NA,NA
1967,2,0,NA,NA
1967,3,12.91,NA,NA
1967,4,8.7,NA,NA
1967,5,10.1,NA,NA
1967,6,41.02,NA,NA
1967,7,52.7,NA,NA
1967,8,62.3,NA,NA
1967,9,63.52,NA,NA
1967,10,38.5,NA,NA
1967,11,0.4,NA,NA
1967,12,3,NA,NA
1968,1,14,NA,NA
1968,2,27.1,NA,NA
1968,3,0.2,NA,NA
1968,4,75.5,NA,NA
1968,5,48.6,NA,NA
1968,6,123.4,NA,NA
1968,7,71.1,NA,NA
1968,8,76.1,NA,NA
1968,9,75.9,NA,NA
1968,10,60.8,NA,NA
1968,11,1.7,NA,NA
1968,12,5,NA,NA
1969,1,28.3,NA,NA
1969,2,9.6,NA,NA
1969,3,21.01,NA,NA
1969,4,45.8,NA,NA
1969,5,31.8,NA,NA
1969,6,38.4,NA,NA
1969,7,118.8,NA,NA
1969,8,320.1,NA,NA
1969,9,68.6,NA,NA
1969,10,21.6,NA,NA
1969,11,0,NA,NA
1969,12,0,NA,NA
1970,1,2.2,NA,NA
1970,2,11.7,NA,NA
1970,3,0,NA,NA
1970,4,1,NA,NA
1970,5,35.5,NA,NA
1970,6,132.7,NA,NA
1970,7,42.6,NA,NA
1970,8,125.6,NA,NA
1970,9,106.6,NA,NA
1970,10,15.6,NA,NA
1970,11,0,NA,NA
1970,12,0,NA,NA
1971,1,0,NA,NA
1971,2,0,NA,NA
1971,3,2.9,NA,NA
1971,4,9.8,NA,NA
1971,5,50.3,NA,NA
1971,6,41.4,NA,NA
1971,7,56.7,NA,NA
1971,8,33.2,NA,NA
1971,9,67.8,NA,NA
1971,10,40.9,NA,NA
1971,11,16.7,NA,NA
1971,12,3,NA,NA
1972,1,1.4,NA,NA
1972,2,0,NA,NA
1972,3,21.6,NA,NA
1972,4,19,NA,NA
1972,5,54.5,NA,NA
1972,6,112.5,NA,NA
1972,7,99.7,NA,NA
1972,8,63.6,NA,NA
1972,9,19,NA,NA
1972,10,20.3,NA,NA
1972,11,16.3,NA,NA
1972,12,5.3,NA,NA
1973,1,0,NA,NA
1973,2,0,NA,NA
1973,3,0.7,NA,NA
1973,4,12.5,NA,NA
1973,5,29.3,NA,NA
1973,6,126.2,NA,NA
1973,7,59.4,NA,NA
1973,8,56.2,NA,NA
1973,9,63.5,NA,NA
1973,10,59.8,NA,NA
1973,11,1.9,NA,NA
1973,12,0,NA,NA
1974,1,2,NA,NA
1974,2,2,NA,NA
1974,3,25.3,NA,NA
1974,4,46.3,NA,NA
1974,5,60.2,NA,NA
1974,6,48.2,NA,NA
1974,7,77,NA,NA
1974,8,6.6,NA,NA
1974,9,158.3,NA,NA
1974,10,1.1,NA,NA
1974,11,3,NA,NA
1974,12,3.6,NA,NA
1975,1,2.4,NA,NA
1975,2,13,NA,NA
1975,3,0,NA,NA
1975,4,19.3,NA,NA
1975,5,86.6,NA,NA
1975,6,51.8,NA,NA
1975,7,28.8,NA,NA
1975,8,27.2,NA,NA
1975,9,133.7,NA,NA
1975,10,25.2,NA,NA
1975,11,0.8,NA,NA
1975,12,0.3,NA,NA
1976,1,4.8,NA,NA
1976,2,15.7,NA,NA
1976,3,0.5,NA,NA
1976,4,81.5,NA,NA
1976,5,86.6,NA,NA
1976,6,117.1,NA,NA
1976,7,84.7,NA,NA
1976,8,50.6,NA,NA
1976,9,40.4,NA,NA
1976,10,86,NA,NA
1976,11,0.2,NA,NA
1976,12,1.5,NA,NA
1977,1,0,NA,NA
1977,2,19.8,NA,NA
1977,3,0,NA,NA
1977,4,15,NA,NA
1977,5,40.8,NA,NA
1977,6,50.4,NA,NA
1977,7,18.8,NA,NA
1977,8,76.6,NA,NA
1977,9,30.5,NA,NA
1977,10,27.7,NA,NA
1977,11,52.1,NA,NA
1977,12,6.8,NA,NA
1978,1,5.2,NA,NA
1978,2,6.5,NA,NA
1978,3,40.9,NA,NA
1978,4,10.6,NA,NA
1978,5,23.7,NA,NA
1978,6,144.9,NA,NA
1978,7,60.5,NA,NA
1978,8,74.4,NA,NA
1978,9,115.6,NA,NA
1978,10,43,NA,NA
1978,11,4.4,NA,NA
1978,12,19.6,NA,NA
1979,1,0,NA,NA
1979,2,18.3,NA,NA
1979,3,6.8,NA,NA
1979,4,41.1,NA,NA
1979,5,21,NA,NA
1979,6,82.7,NA,NA
1979,7,84.1,NA,NA
1979,8,80.9,NA,NA
1979,9,162,NA,NA
1979,10,5.1,NA,NA
1979,11,0,NA,NA
1979,12,7.4,NA,NA
1980,1,28.7,NA,NA
1980,2,0,NA,NA
1980,3,0,NA,NA
1980,4,22.8,NA,NA
1980,5,69.6,NA,NA
1980,6,59.6,NA,NA
1980,7,63.1,NA,NA
1980,8,55,NA,NA
1980,9,172,NA,NA
1980,10,29.1,NA,NA
1980,11,0,NA,NA
1980,12,0,NA,NA
1981,1,4,NA,NA
1981,2,5,NA,NA
1981,3,42.3,NA,NA
1981,4,6,NA,NA
1981,5,39.9,NA,NA
1981,6,249,NA,NA
1981,7,116.4,NA,NA
1981,8,90.5,NA,NA
1981,9,55.6,NA,NA
1981,10,18.1,NA,NA
1981,11,4.9,NA,NA
1981,12,6.2,NA,NA
1982,1,0,NA,NA
1982,2,7.4,NA,NA
1982,3,14.6,NA,NA
1982,4,26.7,NA,NA
1982,5,41.9,NA,NA
1982,6,7.9,NA,NA
1982,7,24.1,NA,NA
1982,8,9.7,NA,NA
1982,9,8,NA,NA
1982,10,20,NA,NA
1982,11,0,NA,NA
1982,12,1,NA,NA
1983,1,12.7,NA,NA
1983,2,30.8,NA,NA
1983,3,15.1,NA,NA
1983,4,0,NA,NA
1983,5,1.7,NA,NA
1983,9,45.8,NA,NA
1983,10,12.1,NA,NA
1983,11,7.3,NA,NA
1983,12,5.5,NA,NA
1984,1,22,NA,NA
1984,2,20.3,NA,NA
1984,3,17.7,NA,NA
1984,4,0,NA,NA
1984,5,86.9,NA,NA
1984,6,28.5,NA,NA
1984,7,92.8,NA,NA
1984,8,19.6,NA,NA
1984,9,133.5,NA,NA
1984,10,11.5,NA,NA
1984,11,1.8,NA,NA
1984,12,4,NA,NA
1985,1,0,NA,NA
1985,2,5.2,NA,NA
1985,3,0,NA,NA
1985,4,66.7,NA,NA
1985,5,38.5,NA,NA
1985,6,54.6,NA,NA
1985,7,140.7,NA,NA
1985,8,35.6,NA,NA
1985,9,85.8,NA,NA
1985,10,13.5,NA,NA
1985,11,12.7,NA,NA
1985,12,3.1,NA,NA
1986,1,3,NA,NA
1986,2,3,NA,NA
1986,3,0,NA,NA
1986,4,37.3,NA,NA
1986,5,49.9,NA,NA
1986,6,127.5,NA,NA
1986,7,39,NA,NA
1986,8,25.1,NA,NA
1986,9,50.9,NA,NA
1986,10,15.9,NA,NA
1986,11,46.4,NA,NA
1986,12,9.5,NA,NA
1987,1,0,NA,NA
1987,2,0,NA,NA
1987,3,33.6,NA,NA
1987,4,16.7,NA,NA
1987,5,38,NA,NA
1987,6,120.6,NA,NA
1987,7,64.3,NA,NA
1987,8,9.7,NA,NA
1987,9,25.1,NA,NA
1987,10,0,NA,NA
1987,11,10.4,NA,NA
1987,12,1.8,NA,NA
