Anio,Mes,PRECIP_acum,TMAX_prom,TMIN_prom
1978,12,0,21.1935,3.871
1979,1,0,19.6129,2.871
1979,2,15.3,21.6786,4.3571
1979,3,1.8,24.096800000000002,5.4516
1979,4,64.7,23.5,7.3
1979,5,58.7,23.3548,7.9839
1979,6,50,19.6,7.5333
1979,7,120.9,20.2419,7.9032
1979,8,55.2,18.1129,7.2581
1979,9,109.1,18.0333,7.9833
1979,10,12.2,21.1935,3.7097
1979,11,0.4,17.6167,3.9833
1979,12,3.6,18.9839,3.5323
1980,1,19.5,18.596800000000002,3.3226
1980,2,1,20.5,3.1207
1980,3,0,24.5323,5.371
1980,4,22.5,23.5833,6.9
1980,5,69.7,24.7419,9.2742
1980,6,54.1,20.0167,7.6833
1980,7,65.6,19.5161,7.871
1980,8,101.1,19.2097,8.5645
1980,9,99,18.2167,8.7833
1980,10,25.9,18.9516,5.5323
1980,11,34,17.6667,4.0333
1980,12,0.3,16.4839,1.371
1981,1,5.4,15.7742,2.5484
1981,2,16.1,18.4464,3.1786
1981,3,22,22.2742,6
1981,4,25.5,21.9333,5.6833
1981,5,63.9,23.3065,8.5161
1981,6,166.8,18.55,10.35
1981,7,31.8,19.5484,8.0645
1981,8,83.5,19.0806,8.6129
1981,9,91,18.4167,7.3
1981,10,13.3,20.7419,6.0161
1981,11,0.7,19.5167,1.2667
1981,12,1.2,18.7581,2.9355
1982,1,0,20.596800000000002,1.4516
1982,2,48,20.1071,3.5179
1982,3,15.4,23,4.6452
1982,4,19.1,25.2333,6.95
1982,5,115.7,22.6935,8.7742
1982,6,23.4,21.8333,6.5333
1982,7,6.7,19.596800000000002,6.5
1982,8,15.6,19.9839,5.9355
1982,9,29.4,19.9667,7
1982,10,32.5,17.9194,6.0968
1982,11,19.7,18.7333,2.25
1982,12,0,18.5,2.4355
1983,1,15.2,16.4194,2.1613
1983,2,54.4,18.1786,2.7679
1983,3,30,21.1935,3.871
1983,4,0,25.3667,6.0833
1983,5,2.9,26.3065,7.8871
1983,6,105.9,22.9667,9.0667
1983,7,80.4,19.5645,9.2097
1983,9,15.7,20.4667,7.9
1983,10,20,18.5323,5
1983,11,49.5,19.3,5.9333
1983,12,0,17.5161,2.3387
1984,1,36,16.3387,3.0323
1984,2,15.2,19.0517,3.9655
1984,3,1,23.371,5.1613
1984,4,4.3,26.2333,7.0333
1984,5,45.1,21.6613,7.1774
1984,6,59.2,20.2,8.3333
1984,7,106.1,18.0806,8.2258
1984,8,14.8,18.6129,7.4355
1984,9,208.2,17.3667,9.0833
1984,11,1.6,18.8333,1.6
1984,12,0,18.1613,1.0484
1985,11,2,19.2833,2.9167
1985,12,3.2,17.6774,2.2742
1986,1,2.5,16.5,-0.9839
1986,2,11.2,20.7857,1.9643
1986,3,0,19.9839,2.3065
1986,9,45,18.75,7.3
1986,10,13,17.7419,4.9032
1986,11,0.5,20.5667,2.45
1986,12,0,17.5806,1.6452
1989,1,0,18.2742,0.4839
1989,2,0,18,2.75
1989,3,0,20.7581,3.8548
1989,4,19.9,21.9167,4.7167
1989,5,31.2,22.5323,7.1129
1989,7,44,19.0645,7.4677
1989,8,43.5,18.9839,8.3871
1989,9,58.2,17.7833,8.7333
1989,11,13.5,19.75,4.37
1989,12,21.4,19.1129,3.2742
1990,1,0,18.2419,2.0484
1990,2,17.8,18.8929,4.5179
1990,3,20,20.5484,4.7419
1990,4,79.8,21.9333,7.2667
1990,5,48.3,22.371,8.3226
1990,6,11,20.3333,8.7233
1990,7,19,18.5,8.3226
1990,8,3.2,19.371,7.7258
1990,9,20.3,19.5167,7.62
1990,10,38.7,18.1452,6.3387
1990,11,2,18,3.9167
1990,12,0,18.596800000000002,1.7581
1991,1,0,19.0484,3.9032
1991,2,2,19.6964,3.8214
1991,3,0,24.5645,5.2903
1991,4,11.1,26.15,7.25
1991,5,54.9,23.8226,8.4355
1991,6,142.6,20.6,9.4667
1991,7,63.5,19.2581,8.5323
1991,8,38.5,19.6452,7.5484
1991,9,117,18.4,8.5167
1991,10,64.4,17.8548,7.3871
1991,11,18.3,17.45,4.0167
1991,12,1,17.2419,3.8387
1992,1,69.8,17.1935,4.4032
1992,2,19.2,18.8621,3.5862
1992,3,13.2,22.1774,6.2097
1992,4,14.8,21.7167,7.1833
1992,5,124.6,20.5645,7.8871
1992,6,118.5,21.15,8.55
1992,7,25,18.8871,8.1774
1992,8,35.4,19.0323,8.3548
1992,9,28.2,18.35,7.6667
1992,10,12.2,19.3387,6.6935
1992,11,11.7,18.6333,6.1333
1992,12,0,18.1935,2.1613
1993,1,3.6,18.9032,2.6065
1993,2,11.4,20.4821,3.4643
1993,3,1.1,22.7097,4.5323
1993,4,22.5,23.5667,7.1333
1993,5,30.4,24.0484,7.6129
1993,6,95.4,21.0333,10.1333
1993,7,28.8,18.9032,8.2742
1993,8,59,18.9355,8.4194
1993,9,41.2,18.7333,8.7167
1993,10,10.1,19.6935,6.3387
1993,11,0,19.45,3.8667
1993,12,6,19.8548,2.5806
1994,1,0,19.6129,2.3226
1994,2,0,20.9286,4.0536
1994,3,0,24.4677,5.4516
1994,4,39.9,23.9833,6.9833
1994,5,44.9,24.3871,7.6935
1994,6,113.2,20.3833,9.0667
1994,7,0,20.2419,6.9677
1994,8,59.9,19.4839,8.6129
1994,9,25.4,19.8333,7.5
1994,10,100.3,20.5323,7.2097
1994,11,0,19.7167,4.15
1994,12,0,19.1129,3.4323
1995,1,0,20.1129,3.871
1995,2,0,21.4643,4.0179
1995,3,3.5,23.2097,5.5484
1996,7,45.4,20.5161,10.871
1996,9,31.3,22.1,7.9667
1996,10,47.2,20.1129,7.5
1996,11,0,18.2,2.9167
1996,12,4.5,18.2419,2.7742
1997,1,0,18.871,2.0323
1997,2,0,19.75,4.2321
1997,3,50.1,22.9677,5.3387
1997,4,104.4,22.2,7.1833
1997,5,124.4,21.3548,8.3226
1997,6,44.3,21.3833,8.7
1997,7,46.2,19.4516,8.0323
1997,8,6.8,19.9032,7.6774
1997,9,33.5,19.85,8.4333
1997,10,65,19.6452,7.4677
1997,11,33.9,18.6667,6.0167
1997,12,25.2,19.2742,4.0968
1998,1,0.2,18.6452,1.9194
1998,2,2.4,21.1429,1.4286
1998,3,0,23.6129,3.7742
1998,4,1.7,26.35,7.1167
1998,5,2,27.8065,6.4839
1998,6,77.6,23.4833,9.6333
1998,7,360.6,19.3226,9.0968
1998,8,18.6,21.0645,8.629
1998,9,141.5,19.8621,11.2069
1998,10,38.8,18.096800000000002,8.6935
1998,11,22.4,18.6207,5.3103
1998,12,0,18.129,2.5
1999,1,0,18.2581,1.2097
1999,2,3.7,20.3036,1.4286
1999,3,9.9,22.871,3.871
1999,4,7.9,24.85,5.6833
1999,5,34.4,24.0161,6.9677
1999,6,38,20.7167,8.8
1999,7,150,18.1774,8.1452
1999,8,71,19.5806,8.3387
1999,9,75.3,21.35,7.05
1999,10,120.7,17.5323,5.0968
1999,11,0.1,16.9828,2.2586
1999,12,0,17,1.5161
2000,1,0,18.3226,0.0161
2000,2,0,20.2241,1.2931
2000,3,8.8,23.596800000000002,4.1935
2000,4,24.1,23.6333,5.1833
2000,5,107.7,21.596800000000002,8.5806
2000,6,64.4,19.3167,9.2833
2000,7,2,20.6774,6.3387
2000,8,84.9,19.0806,8.0968
2000,9,64.2,19.6,8.4833
2000,10,6,18.7419,5.5323
2000,11,4.5,21.4333,4.4
2000,12,1.5,17.8065,0.9677
2001,1,0,19.4516,2.0645
2001,2,0,18.2321,3.7143
2001,3,7,22.8065,3.5968
2001,4,40.7,22.6833,6.0167
2001,5,69.3,22.2258,8.4161
2001,6,72.7,20.3167,9.8333
2001,7,353.1,19.629,8.3387
2001,8,42.4,19.4516,8.9032
2001,9,74,18.55,8.6333
2001,10,6.1,19.0161,6.0161
2001,11,0.8,17.9,3.1
2001,12,16.1,19.8065,2.9677
2007,1,6.5,18.1774,4.4194
2007,2,25.5,20.8036,3.875
2007,3,10.7,22.1613,3.9839
2007,4,93.8,23.05,7.05
2007,5,99.3,21.8226,7.7419
2007,6,79.4,22.1333,7.7667
2007,7,50.2,21.1129,7.8226
2007,8,118.2,19.6935,7.8871
2007,9,94.5,19.3333,7.3167
2007,10,4.6,18.4517,1.9828
2007,11,4.6,18.4,2.15
2007,12,38.7,19.7903,4.8065
2008,1,0,18.9355,2.2258
2008,2,1.5,22.0862,2.5172
2008,3,1.8,22.4694,3.7419
2008,4,65,23.9667,6.3333
2008,5,17.4,24.7097,8.6613
