Anio,Mes,PRECIP_acum,TMAX_prom,TMIN_prom
1969,8,351,28.3065,2.4194
1969,9,161.6,26.4333,2.8333
1969,10,5,27.5667,5.7667
1969,11,0,17.5333,6.0667
1969,12,0,18.6129,3.5161
1970,1,2,19.5484,2.4194
1970,2,7,18.7857,2.5357
1970,3,0,25.0645,4
1970,4,0,26.3,4.55
1970,5,16.6,23.096800000000002,6.4194
1970,6,36.7,20.9333,5.6667
1970,7,67.3,21.371,4.3226
1970,8,232.6,20.8065,5.1452
1970,9,305,19.4667,4.6333
1970,10,18,19.871,5.2581
1970,11,0,21.0333,-0.3333
1970,12,0,20.0323,-3.0645
1971,1,5,21.4194,-3.0968
1971,2,0,22.0357,1.3571
1971,3,9.1,22.8387,6.5806
1971,4,0,24.3,6.9667
1971,5,50,25.0161,8.4677
1971,6,40.5,20.6833,8.4333
1971,7,60.3,19.2581,8.2097
1971,8,67.7,19.3387,7.7903
1971,9,104.8,20.0667,8.1
1971,11,7,19,4.45
1971,12,42.5,20.3871,5.6613
1972,1,9.5,19.5806,5.4032
1972,2,8,14.8966,-2.4138
1972,3,30.1,19.5645,7.3226
1972,4,18,22.6,8.35
1972,5,37,25.9032,9.8548
1972,6,160.5,20.8667,9.25
1972,7,146.5,18.3548,8.7258
1972,8,108,18.1613,6.7581
1972,9,37.5,19.4,8.0667
1972,10,34,21.4032,7.2581
1972,11,0,21.2333,7.5
1972,12,0,19.5323,5.0323
1973,1,0,22.4516,4.4839
1973,2,14,23.2857,8.6429
1973,3,2,23.4516,10.5968
1973,4,25,25.8167,10.1
1973,5,132,27.5806,10.9032
1973,6,214.5,25.5667,11.0667
1973,7,102.6,23.0323,9.6774
1973,8,158.6,24.871,9.4516
1973,9,81.9,20.54,6.6833
1973,10,56,19.2258,9.0968
1973,11,0,21.8667,6.9333
1973,12,7.5,20.4839,4.1613
1974,1,8.4,21.8065,5.6774
1974,2,0,18.9286,5.925
1974,3,34,21.2581,6.4355
1974,4,16,18.4,6.7667
1974,7,149,23.6452,6.6774
1974,8,68,21.3226,5.3548
1974,9,119,20.9,5.25
1974,10,9,18.5806,4.9677
1974,11,12,17.8667,4.2167
1974,12,0,16.129,2.4194
1975,1,0,16.6452,4.2581
1975,2,0,21.2143,7.0357
