Anio,Mes,PRECIP_acum,TMAX_prom,TMIN_prom
1973,8,246,30.2258,20.2903
1973,9,395,31,20.2333
1973,10,194,30.1935,18.9355
1973,11,33,30.1,17
1973,12,59,28.2903,12.7419
1974,1,88.5,26.6452,16.1613
1974,2,18.5,27.1071,13.8571
1974,3,82,29.0323,17.2097
1974,4,3,30.95,19.4333
1974,5,92,30.7097,20.3387
1974,6,454,30.8167,20.1167
1974,7,309,30.9355,19.8387
1974,8,169,30.3548,20.4516
1974,9,451,31,20.2
1974,10,29,29.6129,19.3871
1974,11,135,30.3333,18.3333
1974,12,15,28.8226,15.4032
1975,1,78.5,27.6129,14.129
1975,2,92,29.6286,21.625
1975,3,48,31.3871,18.4677
1975,4,0,34.05,20.4167
1975,5,284,35.5806,20.6129
1975,6,312,33.0167,21.7333
1975,7,294,31.0323,19.4516
1975,8,194,31.6452,20.1613
1975,9,805,28.9333,19.8667
1975,10,101,28.9677,18.3226
1975,11,6,29.6,16.3667
1975,12,55.9,27.6129,15.3226
1976,1,38.5,25.5484,12.3548
1976,2,17,27.3793,12.7241
1976,3,51,32.1935,17.6452
1976,4,176,31.2333,18.8
1976,5,NA,34.2,20.5
1976,6,460,32.5333,20.6
1976,7,629,31.4839,20.6452
1976,8,173,31.6129,19.5806
1976,9,216,31.2,20.2
1976,10,151,28.7419,18.129
1976,11,101,25.5333,14.2667
1976,12,84,26.4871,14.548400000000001
1977,1,52.7,24.3871,12.4516
1977,2,33.5,26.5214,14.6071
1977,3,14,34.0323,19
1977,4,57,30.7333,17.2
1977,5,50,31.5484,20.5806
1977,6,123,32.5333,21.0333
1977,7,465,32.9677,20.1935
1977,8,213,33.5484,19.8065
