Anio,Mes,PRECIP_acum,TMAX_prom,TMIN_prom
1952,1,3.12,27.6613,15.9129
1952,2,51.61,27.469,14.7138
1952,3,247.1,31.2129,17.6419
1952,4,146,29.5667,18.9833
1952,5,190,30.0645,19.4839
1952,6,847.7,30.2,20.84
1952,7,283.4,38,21.096800000000002
1952,8,314,39.5161,21.3871
1952,9,912,30.2,19.65
1952,10,128.8,27.871,17.5161
1952,11,71.01,26.0833,17.15
1952,12,2.4,25.129,14.871
1953,1,0.8,26.5667,12.9
1953,2,1.11,28.6786,15.2857
1953,3,8.2,32.129,18.2581
1953,4,102,33.2667,20.4667
1953,5,44,33.871,20.8065
1953,6,339,31.8333,20.8667
1953,7,317,30.4839,20
1953,8,310,30.8387,20.4194
1953,9,228,29.7667,20.7667
1953,10,201.53,27.9677,20.3871
1953,11,46.03,26.3,16.9667
1953,12,16.01,24.5484,14.2581
1954,1,68.53,26.2903,14.6129
1954,2,45.5,27.4643,15.5714
1954,3,2.02,30.3871,16.9677
1954,4,86.52,32,19.0667
1954,5,165.51,32.0645,19.9032
1954,6,757.51,30.4333,20.0667
1954,7,353.52,29.3548,19.2581
1954,8,303.23,30.9032,19.3548
1954,9,610.03,29.8333,19.5667
1954,10,188.74,28.096800000000002,18.3548
1954,11,56.21,25.5667,15.5333
1954,12,4.17,25.6129,12.8065
1955,1,15.31,25.7742,14.7742
1955,2,37.81,27,14.7143
1955,3,12.1,31.129,17.0323
1955,4,96.9,33.5,19.5333
1955,5,24,33.7419,20.4839
1955,6,137.3,33.0667,20.4333
1955,7,763.51,28.1935,19.5806
1955,8,577.8,30.6774,19.871
1955,9,499.51,28.9,20.1833
1955,10,268.84,27.8065,18.4839
1955,11,208.85,26.9,17.2333
1955,12,60.53,25.2903,14.7097
1956,1,36.36,25.2903,13.871
1956,2,123.51,27.6207,16.3793
1956,3,28.62,28.129,16.8065
1956,4,48.2,31.6,19.6333
1956,5,586.81,30.9032,19.5
1956,6,441.2,29.3333,19.65
1956,7,388.81,29.4839,19.0645
1956,8,140.02,30.6774,19.6774
1956,9,362.8,29.3333,19.4333
1956,10,118.2,29.6774,18.7419
1956,11,80.82,26.2667,16.2833
1956,12,75.01,25.7097,15.5161
1957,1,22.2,27.8387,15.4839
1957,2,267.25,29.1429,16.7857
1957,3,35.55,28.9032,17.0806
1957,4,0.05,32.3,19.95
1957,5,89.25,33.3226,20.7419
1957,6,330.47,33,21.3667
1957,7,254.68,30.2581,19.5484
1957,8,228.3,30.8387,19.3387
1957,9,238.6,30.5667,19.9333
1957,10,120.04,28.4839,17.9194
1957,11,24.84,27.1,17.0167
1957,12,41.51,25.9355,13.1774
1958,1,59.08,22.7419,12.5
1958,2,26.03,25.0357,14.0714
1958,3,24.52,27.1613,16.1613
1958,4,30.57,32.9,19.4
1958,5,82.31,31.1774,19.7258
1958,6,377.31,32.3333,20.8
1958,7,799.02,29.6774,20.1613
1958,8,194.52,31.9355,19.9032
1958,9,643.1,30.6667,20.4
1958,10,486.02,29.3548,19.4839
1958,11,192.03,28.4667,17.2
1959,1,41.02,25.5484,13.0968
1959,2,41.02,27.5,15.8571
1959,3,29.52,29,15.0323
1959,4,56.51,29.8,15.4667
1959,5,145.02,31.7097,18.1935
1959,6,725.5,33.1333,19.2333
1959,7,112,31.6129,18.5161
1959,8,94.01,30.8065,19.3548
1959,9,240.01,30.5333,18.8333
1959,10,56,30.2903,17.4194
1959,11,12.04,25.7,15.0333
1959,12,49.01,25.0645,15.1613
1960,1,1,29.2903,15.1613
1960,2,7.01,24,15.5517
1960,3,18.03,28.4839,14.9677
1960,4,0.01,32.3667,14.2667
1960,5,28.42,34.3226,19.871
1960,6,423.5,33.7667,20.7333
1960,7,544.22,31.3871,19.7742
1960,8,548.51,31.5484,20.0645
1960,9,268.51,31.1667,19.6667
1960,10,268.54,31.9032,19.9032
1960,11,150.54,31.5,17.9
1960,12,85.03,26.3871,14.6452
1961,1,88,23.0645,13.2258
1961,2,44.5,26.25,13.1429
1961,3,28,32.6129,17.129
1961,7,833.41,27.6786,19.25
1961,8,182.11,29.1613,19.129
1961,9,377.7,29.2,19
1961,10,101.4,27.5806,17.6129
1961,11,125.11,26.3333,17.1667
1961,12,102.51,24.2903,15.4194
1962,1,20,26.871,16.6129
1962,3,1,32,14.8
1962,4,179,28.5,16.8667
1962,5,262,31.6129,18.2581
1962,6,239,32.1667,19.1333
1962,7,389,30.0645,18.4516
1962,8,295,31.1613,19.0645
1962,9,355.54,29.1667,19.1333
1962,10,407,29.4516,18.3548
1962,11,213,27.6667,16.3333
1962,12,85,27.9355,17.2581
1963,1,20.23,26.9333,16.5
1963,2,13,29.2857,17.6071
1963,3,41,26.7742,16.1613
1963,4,59,29.5333,17.0667
1963,5,125,29.9677,17.4839
1963,6,402,30.4333,19.0333
1963,7,751.05,29.4839,18.6774
1963,8,454.08,29.6452,18.5161
1963,9,520.09,28.7,18.6667
1963,10,295,29.129,17.8065
1963,11,94,25.4667,15.7667
1963,12,108,22.9032,15.0645
1964,1,52.13,21.5161,13.9677
1964,2,94.12,25.8621,14.5172
1964,3,158,28.1935,16.9355
1964,4,40,32.4,18.4
1964,5,415.02,33.6452,19.4839
1964,6,724.05,31.2333,19.6667
1964,7,604.02,30.4839,19.096800000000002
1964,8,167,30.8387,19.9677
1964,9,321,30.3333,20.0667
1964,10,229,26.7097,17.4839
1964,11,53,27.1667,17
1964,12,31,25.5161,15.129
1965,1,102,27.2581,12.548400000000001
1965,2,109,29.4286,11
1965,3,88,28.5806,13.9032
1965,4,55,34.1,18.1667
1965,5,102,34.2903,20.0645
1965,6,578,32.5667,20.2333
1965,7,300,30.2258,18.5161
1965,8,484,29.0323,18.7742
1965,9,360.9,29.4667,19.6
1965,10,99,27.5484,18.7097
1965,11,109,27.3,19.2333
1965,12,108,24.8387,16.5484
1966,1,65,20.5333,13.5333
1966,2,87.5,23.1786,13.6429
1966,3,174,25.4839,14.5161
1966,4,142,29.3333,18.3
1966,5,183,29.5806,19.2581
1966,6,463.01,30.1333,19.3
1966,7,341,30.2258,19.7581
1966,8,348,30.6452,19.0323
1966,9,342,30.1333,19.2
1966,10,392.01,27.2903,17.8065
1966,11,102,27.1333,15.4667
1966,12,35,24.9355,14.3226
1967,1,37.5,23.9677,12.871
1967,2,76.5,25.1786,12.8929
1967,3,66.5,29.3548,15.3226
1967,4,72,31.6333,18.1
1967,5,93,32.871,18.6452
1967,6,374,31.8667,19.7333
