Anio,Mes,PRECIP_acum,TMAX_prom,TMIN_prom
1963,7,510.9,29.5,21.4677
1963,8,398,30.0645,21.3387
1963,9,320.9,29.3,21.6
1963,10,161.7,27.7581,19.9355
1963,11,64.9,26.0333,17.9833
1963,12,82.4,21.7903,15.4032
1964,1,20.7,21.4355,13.7258
1964,2,39.82,23.3517,15.0862
1964,3,36.5,30.6923,17.6731
1964,5,276.2,32.7742,21.871
1964,6,457,30.2833,21.6667
1964,7,549.6,29.871,21.2258
1964,8,NA,30.7917,21.125
1964,9,201,30.5667,20.9
1964,10,218,28.4839,17.9355
1964,11,39.5,28.7,17.8667
1964,12,22.5,26.6452,15.8065
1965,1,63.5,26.129,15.0645
1965,2,102,26.0714,15.2857
1965,3,48.5,30.0645,15.5806
1965,4,30,34.3167,19.5
1965,5,89,34.7419,20.7742
1965,6,618,34.2593,20.6296
1965,7,236,30.8387,19.4839
1965,8,441,29.9677,19.5806
1965,9,171,30.7,19.8667
1965,10,155,28.4516,18.8226
1965,11,44.9,22.3,14.5
1966,1,44.9,22.2903,14.3226
1966,2,29,24.125,13.875
1966,3,141.5,26.1935,15.6774
1966,4,110,31.4,19.1333
1966,5,186.2,31.9677,20.096800000000002
1966,6,452.5,30.5333,20.6333
1966,7,335.5,30.9677,20.2258
1966,8,136,31.3548,19.9355
1966,9,331,30.9667,19.9667
1966,10,251,28.2581,18.9355
1966,11,42,26.8,15
1966,12,10,24.096800000000002,13.6774
1967,1,29.3,24.096800000000002,13.7742
1967,2,70,25.3214,13.6786
1967,3,49,30.3548,16.3548
1967,4,98.5,32.6667,19.4
1967,5,76,34.3548,20.6129
1967,6,374,32.7,20.9667
1967,7,180,31.4194,19.6774
1967,8,303,31.1935,20.0323
1967,9,325,29.5667,19.5333
1967,10,148,27.8065,17.871
1967,11,115,26.6667,16.2
1967,12,49.7,26,16.1935
1968,1,57.6,25.129,15.5161
1968,2,23.1,24.2759,14.7241
1968,3,48.6,27.6774,15
1968,4,104.5,34.0167,19.1167
1968,5,169,34.0645,20.3226
1968,6,445.4,32.8667,20.8333
1968,7,288,30.5161,20.129
1968,8,350.8,30.9355,19.8387
1968,9,207,30.4,20.6333
1968,10,226.5,29.5161,19.1613
1968,11,202.1,26.1,16.9667
1968,12,125.5,24.0323,16.1613
1969,1,62,24.9677,15.9355
1969,2,147,26.8519,16.7407
1969,3,61,24.6207,15.5862
1969,4,80,31.7667,19.7
1969,5,92,32.7742,20.7097
1969,6,202.6,34.5,21.0667
1969,7,278.8,32.1935,20.7742
1969,8,1211,28.3548,20.5161
1969,9,516,28.875,20.0357
1969,10,101,30.9032,19.6129
1969,11,33,26.2667,17.5333
1969,12,117,25.2069,15.6207
1970,1,30,23.6161,14.6774
1970,2,104,24.1429,15.1786
1970,3,45,26.7129,16.7097
1970,4,5,34.6333,18.5667
1970,5,23,32.1613,19.7742
1970,6,429,32.1667,20.8
1970,7,307.9,31,20.1032
1970,8,362.9,31.1452,20.5484
1970,9,531,30.5333,20.2333
1970,10,145,30.129,19.4839
1970,11,42,25.8667,14.1667
1970,12,12,29,15.9677
1971,1,25,27,15.0323
1971,2,6,30.1286,16.0357
1971,3,0,32.9032,18.096800000000002
1971,4,32,33.6667,18.7667
1971,5,58,34.6774,21.3871
1971,6,149.5,34.4667,21.2667
1971,7,395,31.7419,20.0645
1971,8,607.5,31.1452,19.9677
1971,9,297,31.6,20.5667
1971,10,200,30.3548,19.871
1971,11,89,28.5,18.0333
1971,12,38,27.9677,17.5484
1972,1,62,27.6129,17.2903
1972,2,48,27.9483,16.4483
1972,3,106,33.1613,19.5484
1972,4,88,35.1333,20.5667
1972,5,273,32.0645,20.6452
1972,6,224.1,32.1167,21.1333
1972,7,593,30.4677,20.3548
1972,8,404,30.5,20.2581
1972,9,434,31.4333,20.4667
1972,10,133.1,30.4677,20.3226
1972,11,69,28.4333,19.3667
1972,12,1,27,16.6774
1973,1,32,25.3548,15.2903
1973,2,68,24.1429,15.1786
1973,3,0,32.629,19.5806
1973,4,62.1,31.6667,19.7667
