Anio,Mes,PRECIP_acum,TMAX_prom,TMIN_prom
1943,12,12.1,27.0645,7.1742
1944,1,0,27.1935,5.6903
1944,2,0.3,30.5862,8.1034
1944,3,27.2,30.4839,10.871
1944,4,2.5,33.3103,11.8276
1944,5,73.6,31.5806,13.8387
1944,6,115.9,29.1667,15.8333
1944,7,75.6,29.4839,14.7419
1944,8,134.2,28.5484,15.2581
1944,9,122.4,27,16.3333
1944,10,17.1,26.7419,11.2903
1944,11,0.5,29.3667,9.4
1944,12,0,26.6129,5.871
1945,1,2.8,26.3548,6.9032
1945,2,3.7,30.4643,8.3214
1945,3,0,32.3548,9.5484000000000009
1945,4,20.5,33.5333,11.7
1945,5,110,31.8387,13.6129
1945,6,90.3,31.3333,15.3667
1945,7,63.1,30.4194,14.6774
1945,8,133.2,29.1935,15.548400000000001
1945,9,68.7,27.9667,14.9333
1945,10,85.5,27.9032,12.3226
1945,11,1.5,29.1333,8.3667
1945,12,0.3,28.8387,7.8387
1946,1,25.2,27.1935,8.0323
1946,2,3.3,28.6071,8.7143
1946,3,6.2,32.5806,9.5161
1946,4,34.5,33.2,10.8
1946,5,132.8,32.3871,15.0323
1946,6,151.1,28.2667,14.8667
1946,7,15.6,31.2258,13.871
1946,8,29.8,30.4516,13.6774
1946,9,25.4,30.9333,14.6167
1946,10,49.4,29.3387,13.4677
1946,11,4.8,29.2167,11.6
1946,12,0.9,27.5,9.1129
1947,1,27.9,27.7097,8.9677
1947,2,1.6,29.0536,8.1429
1947,3,4.5,32.3548,9.6774
1947,4,42.1,31.1667,9.7167
1947,5,142.5,27.5,12.5806
1947,6,104.1,27.2667,13.05
1947,7,52.4,27.5161,11.5161
1947,8,139.6,25.6452,11.3871
1947,9,60,25.6667,11.3333
1947,10,96,26.3548,10.371
1947,11,37.4,24.7167,8.2333
1947,12,2.9,22.9032,5.7419
1948,1,7.9,24.0484,4.3774
1948,2,0,28.4483,4.7586
1948,3,3.1,29.2742,7.5
1948,4,27.2,28.75,7.7167
1948,5,153.5,26.8226,11.9516
1948,6,48.4,26.75,11.6
1948,7,63.2,26.5645,11.6129
1948,8,37.1,28.3065,11.2258
1948,9,130.3,25.3667,12.1667
1948,10,25.7,26.5,9.6452
1948,11,10.3,26.85,8.6833
1948,12,0.1,27.2258,4.3806
1949,1,10.8,25.2258,3.4903
1949,2,0,26.8571,5.3393
1949,3,5,29.3387,7.0484
1949,4,15.4,28.6,8.2333
1949,5,114.3,28.129,11.4194
1949,6,120.9,26.05,12.05
1949,7,38,27.2097,10.1452
1949,8,30.9,27.2419,10.3387
1949,9,69.7,26.0333,11.4167
1949,10,16,27.5645,9.5161
1949,11,0,26.1667,3.0467
1949,12,0.3,26.5645,3.2097
1950,1,0,26.129,3.3548
1950,2,1.8,25.4074,3.9259
1950,3,19.1,27.2419,6.1129
1950,4,49.4,28.6333,8.3667
