Anio,Mes,PRECIP_acum,TMAX_prom,TMIN_prom
1969,8,160.3,20.1129,10.3226
1969,9,72.1,20.5333,9.9
1969,10,28.5,22.6774,6.7419
1969,11,0.6,21.5862,4.1724
1969,12,0,20.6774,2.1935
1970,1,0.9,20.2097,3.1613
1970,2,0.5,20.8214,3.7857
1970,3,0,24.2581,4.9032
1970,4,0,27.55,7.2833
1970,5,80,24.9194,7.0806
1970,6,15.2,22.4333,9.3833
1970,7,80,21.371,8.9839
1970,8,93.3,21.6774,9.2097
1970,9,52.7,21.0667,9.3333
1970,10,11.4,21.7419,7.7097
1970,11,0,21.9333,1.8333
1970,12,0,22.0323,-0.3548
1971,1,0,22.8387,1.5
1971,2,0,22.8571,1.8929
1971,3,0,25.8065,5.0323
1971,4,4,24.4333,5.1167
1971,5,37,25.3226,7.6129
1971,6,77,22.3333,7.8
1971,7,25,20.7419,7.5323
1971,8,80,20.8871,7.9355
1971,9,109,21.3333,9.5667
1971,10,42,22.2258,7.2581
1971,11,1,21.85,4.85
1971,12,1.4,21.4194,2.6774
1972,1,10,21.2581,2.6774
1972,2,0,20.8276,2.069
1972,3,46,23.129,4.9032
1972,4,52,24.6667,7.4167
1972,5,52,25.2903,9.2581
1972,6,187,21.3667,9.8167
1972,7,44.6,21.2097,8.5161
1972,8,22,20.129,7.7097
1972,9,43,21.6167,7.6667
1972,10,7,21.7097,7.3226
1972,11,16,23.2,7.4667
1972,12,20.1,21.4194,3.9032
1973,1,0,22.3548,3.2258
1973,2,9,22.8214,4.0357
1973,3,1,28,6.7903
1973,4,36,26.2667,8.1167
1973,5,86,25.1613,10.129
1973,6,189,23.2333,10.3167
1973,7,117,21.1935,9.3871
1973,8,40,21.9355,9.7097
1973,9,96,21.8,9.8667
1973,10,11,21.1935,7.8387
1973,11,0,22.5333,5.5
1973,12,0,20.7581,2.9032
1974,1,4,21.6129,2
1974,2,0,22.0714,3.1071
1974,3,67.2,24.871,5.4516
1974,4,13,25.3,6.6333
1974,5,40,25.9677,9.0323
1974,6,99,21.5667,9.3667
1974,7,53,20.0645,8.0323
1974,8,0,21.3548,7.4839
1974,9,83,21.3833,10.1667
1974,10,0,19.4516,7.0323
1974,11,0,20.8667,5.6667
1974,12,0,21.1613,6.1613
1975,1,0,20.0323,4.2903
1975,2,0,23.8571,5.3929
1975,3,0,23.3548,9.3226
1975,4,0,25.5,8.9
1975,5,179.6,24.3548,9.1935
1975,6,137,21.7333,10.2333
1975,7,54.1,20.871,8.9677
1975,9,74,20.1667,8.9667
1975,10,19,20.5484,7.9032
1975,11,0,22.1667,4.3
1975,12,0,17,2.3548
1976,1,0,20.0645,3.6774
1976,2,0,21.2759,0.7586
1976,3,0,23.6774,5.871
1976,4,124,23.3333,10.3333
1976,5,110,21.9032,9.3226
1976,6,84,21.7667,9.1667
1976,7,126,20.4194,8.5806
1976,8,48,20.1613,6.8065
1976,9,29,21.6667,7.8
1976,10,84,21.096800000000002,8.9355
1976,11,0,19.2,7.2667
1976,12,0,20.1935,6.7419
1977,1,0,20.9355,5.6774
1977,2,0,21.9643,5.9643
1977,3,0,25.5161,5.9677
1977,4,24,20.6667,6.7667
1977,5,68,23.129,7.9677
1977,6,82,20.2333,7.7
1977,7,0,20.1774,7.129
1977,8,51,20.9677,8.8065
1977,9,19.6,20.7333,9.8333
1977,10,29,20.8065,8.4516
1977,11,0,21.0033,6.4
1977,12,0,20.0645,5.5484
1978,1,0,21.129,5.129
1978,2,3,20.75,5.1786
1978,3,40,20.9677,6.1935
1978,4,26.5,26.0667,6.9
1978,5,16.9,25.129,9.3871
1978,6,159.6,19.75,9.3333
1978,7,61,20.3548,9.7419
1978,8,40.5,20.4194,9.9355
1978,9,55,19.4,9.3
1978,10,39.6,19.3226,7.5806
1978,11,0,20.3,6.3333
1978,12,0,21.129,5.2581
1979,1,0,18.5161,4.2581
1979,2,24.3,19.9286,4.3214
1979,3,0,17.8548,4.2097
1979,4,66.1,28.2,7.5667
1979,5,191.8,20.2258,9.2903
1979,6,54.4,21.7333,10.5667
1979,7,131,21.2258,10.5806
1979,8,44.7,19.3226,9.3226
1979,9,97,19.1333,9.4667
1979,10,38,21.6774,6.629
1979,11,0,18.1667,5
1979,12,0,19.4839,7.0323
1980,1,25.2,18.7419,6.8065
1980,2,7,19.8966,5.7414
1980,3,4,24.3871,6
1980,4,0,23.0667,5.2
1980,5,61.7,23.2581,7.4516
1980,6,78.2,21.5,5.6667
1980,7,34.1,21.5161,10.9355
1980,8,23,21.2258,12.8065
1980,9,50.9,20.3667,8.8667
1980,10,18,20.5161,7
1980,11,0,20.2333,5.3333
1980,12,0,19.871,4.8065
1981,1,0,19.129,7.0645
1981,2,0,19.5357,8.3214
1981,3,0,22.096800000000002,7.9032
1981,4,17.3,21.7833,5.85
1981,5,75.1,23.4355,5.6613
1981,7,42.6,19.6613,8.5806
1981,8,139.2,19.2097,9.7258
1981,9,62.5,19.4667,9.8333
1981,10,27,19.0484,8.8871
1981,11,0,19.2,4.7333
1981,12,1,18.9032,4.0968
1982,1,0,20.4194,1.3548
1982,2,44.2,20.5893,3.5714
1982,3,17.2,23.3226,3.5484
1982,4,30.1,25.55,7.5167
1982,5,183.6,23.5645,9.9516
1982,6,27.1,24,7.1833
