Anio,Mes,PRECIP_acum,TMAX_prom,TMIN_prom
1964,4,21.9,NA,NA
1964,6,67.3,NA,NA
1964,7,73.9,NA,NA
1964,8,41,NA,NA
1964,9,51.6,NA,NA
1964,10,14.2,NA,NA
1964,11,26.1,NA,NA
1964,12,29.1,NA,NA
1965,1,4.2,NA,NA
1965,2,1.5,NA,NA
1965,3,4.8,NA,NA
1965,4,14.9,NA,NA
1965,5,15.1,NA,NA
1965,6,152.6,NA,NA
1965,7,179.9,NA,NA
1965,8,94.8,NA,NA
1965,9,56.4,NA,NA
1965,10,56.1,NA,NA
1965,11,7.3,NA,NA
1965,12,38.4,NA,NA
1966,1,12.8,NA,NA
1966,2,18.8,NA,NA
1966,3,84.4,NA,NA
1966,4,79,NA,NA
1966,5,30.8,NA,NA
1966,6,202.6,NA,NA
1966,7,313,NA,NA
1966,8,226.7,NA,NA
1966,9,217.4,NA,NA
1966,10,71.1,NA,NA
1966,11,2.2,NA,NA
1966,12,9.6,NA,NA
1967,1,18.2,NA,NA
1967,2,17.7,NA,NA
1967,3,13.6,NA,NA
1967,4,78.7,NA,NA
1967,5,68.3,NA,NA
1967,6,154.4,NA,NA
1967,7,177.7,NA,NA
1967,8,90.2,NA,NA
1967,9,120.5,NA,NA
1967,10,37.6,NA,NA
1967,11,72.4,NA,NA
1967,12,4.2,NA,NA
1968,1,4.5,NA,NA
1968,2,10.5,NA,NA
1968,3,0.6,NA,NA
1968,4,47,NA,NA
1968,5,46.2,NA,NA
1968,6,181.8,NA,NA
1968,7,174.2,NA,NA
1968,8,119,NA,NA
1968,9,171.1,NA,NA
1968,10,55,NA,NA
1968,11,7.9,NA,NA
1968,12,20,NA,NA
1969,1,56.5,NA,NA
1969,2,25.7,NA,NA
1969,3,11.2,NA,NA
1969,4,41.9,NA,NA
1969,5,30.5,NA,NA
1969,6,85.9,NA,NA
1969,7,148.8,NA,NA
1969,8,552.2,NA,NA
1969,9,319.3,NA,NA
1969,10,49.2,NA,NA
1969,11,7,NA,NA
1969,12,0,NA,NA
1970,1,15.2,NA,NA
1970,2,33.7,NA,NA
1970,3,0,NA,NA
1970,4,1,NA,NA
1970,5,32.6,NA,NA
1970,6,188.7,NA,NA
1970,7,234.9,NA,NA
1970,8,313.8,NA,NA
1970,9,393.9,NA,NA
1970,10,30.1,NA,NA
1970,11,66.7,NA,NA
1970,12,0,NA,NA
1971,1,46.5,NA,NA
1971,2,13.4,NA,NA
1971,3,36.8,NA,NA
1971,4,16.8,NA,NA
1971,5,57.1,NA,NA
1971,6,86.3,NA,NA
1971,7,262.3,NA,NA
1971,8,195.4,NA,NA
1971,9,267,NA,NA
1971,10,115.5,NA,NA
1971,11,44,NA,NA
1971,12,7.5,NA,NA
1972,1,26.7,NA,NA
1972,2,1.8,NA,NA
1972,3,83.1,NA,NA
1972,4,33.8,NA,NA
1972,5,49.4,NA,NA
1972,6,123.6,NA,NA
1973,1,0,NA,NA
1973,2,0.7,NA,NA
1973,3,0,NA,NA
1973,4,3.5,NA,NA
1973,5,47,NA,NA
1973,6,267.8,NA,NA
1973,7,68.6,NA,NA
1973,8,78.4,NA,NA
1973,9,77.7,NA,NA
1973,10,59.9,NA,NA
1973,11,22,NA,NA
1973,12,13.3,NA,NA
1974,1,44.1,NA,NA
1974,2,5.8,NA,NA
1974,3,61.6,NA,NA
1974,4,27,NA,NA
1974,5,30.6,NA,NA
1974,6,218.4,NA,NA
1974,7,113.1,NA,NA
1974,8,65.4,NA,NA
1974,9,223.5,NA,NA
1974,10,5.9,NA,NA
1974,11,2.8,NA,NA
1974,12,0,NA,NA
1975,1,1.2,NA,NA
1975,2,27,NA,NA
1975,3,1.1,NA,NA
1975,4,4.2,NA,NA
1975,5,148.8,NA,NA
1975,6,303.2,NA,NA
1975,7,178.5,NA,NA
1975,8,112.5,NA,NA
1975,9,378.5,NA,NA
1975,10,50,NA,NA
1975,11,12,NA,NA
1975,12,61.5,NA,NA
1976,1,19.2,NA,NA
1976,2,14.4,NA,NA
1976,3,11.1,NA,NA
1976,4,121.1,NA,NA
1976,5,95.2,NA,NA
1976,6,229.6,NA,NA
1976,7,454,NA,NA
1976,8,237.1,NA,NA
1976,9,115.1,NA,NA
1976,10,178,NA,NA
1976,11,43,NA,NA
1976,12,19,NA,NA
1977,1,0,NA,NA
1977,2,34,NA,NA
1977,3,2,NA,NA
1977,4,26,NA,NA
1977,5,71.2,NA,NA
1977,6,154.6,NA,NA
1977,7,124.2,NA,NA
1977,8,274.1,NA,NA
1977,10,161.7,NA,NA
1977,11,137.6,NA,NA
1977,12,27.8,NA,NA
1978,1,0,NA,NA
1978,2,30.4,NA,NA
1978,3,38,NA,NA
1978,4,23,NA,NA
1978,5,91.2,NA,NA
1978,6,358,NA,NA
1978,7,334,NA,NA
1978,8,128,NA,NA
1978,9,292,NA,NA
1978,10,173,NA,NA
1978,11,34,NA,NA
1978,12,67,NA,NA
1979,1,1,NA,NA
1979,2,24,NA,NA
1979,3,12.2,NA,NA
1979,4,87,NA,NA
1979,5,54,20.0065,6.2581
1979,6,158.2,16.0367,6.2667
1979,7,137,16.6452,6.5
1979,8,214.4,15.4129,6.0161
1979,9,232,15.0333,7.3
1979,10,17.4,17.5645,4.3065
1979,11,84.4,14.1833,3.4667
1979,12,77.1,14.1484,3.3226
1980,1,29.1,15.1129,2.8065
1980,2,15.5,15.4828,2.8621
1980,3,2,20.4355,4.6774
1980,4,19.1,19.4167,6.0333
1980,5,90.8,20.5516,6.9677
1980,6,248.8,16.6,5.6
1980,7,224.9,17.9516,5.3548
1980,8,229,16.6129,6.5903
1980,9,262.4,16.1167,6.8667
1980,10,57,16.6129,4.7097
1980,11,81.5,14.67,3.9
1980,12,43,13.2677,1.6452
1981,1,56.8,12.3903,1.2258
1981,2,34.6,15.1821,2.5
1981,3,37.7,18.4839,5.7742000000000004
1981,4,77.4,19.57,2.55
1981,5,61.6,20.9516,6.3871
