Anio,Mes,PRECIP_acum,TMAX_prom,TMIN_prom
1995,1,59,16.0161,6.9677
1995,2,19.5,18.1429,7.9107
1995,3,57,17.6452,8.7258
1995,4,73,20.15,10.7667
1995,5,298,21.6613,11.6774
1995,6,481,19.4667,10.5667
1995,7,539.5,18.596800000000002,9.8871
1995,8,742,19.0161,10.9194
1995,9,590,18.8167,9.9167
1995,10,261.5,18.6129,9.1613
1995,11,147.5,17.35,7.9333
1995,12,88,17.0161,7.5806
1996,1,13.5,17.2258,5.3194
1996,2,54.5,17.8103,6.8448
1996,3,122,17.6774,7.5484
1996,4,96.5,19.75,9.1167
1996,5,91.5,20.1935,9.9839
1996,6,548,19.4667,10.3
1996,7,522,19.6129,9.5323
1996,8,360,18.6935,9.6935
1996,9,363,19.9667,10.4
1996,10,225,17.9194,9.0903
1996,11,85.5,16.3667,6.6333
1996,12,40.5,16.0484,7.0968
1997,1,50,15.3065,5.7742000000000004
1997,2,73,16.8393,6.7857
1997,3,220,18.2419,8.7581
1997,4,165.5,19.7,10.3167
1997,5,299.5,19.6452,9.9839
1997,6,419.5,21.3667,10.0333
1997,7,584,19.4677,10.2258
1997,8,532.5,20.0484,9.6774
1997,9,522.5,18.25,9.8667
1997,10,576,17.7903,9.2903
1997,11,196.5,18.3167,9.1
1997,12,65,17.4194,7.1935
1998,1,43,16.1452,6.1774
1998,2,7.5,19.9107,7.1429
1998,3,60.5,18.4032,8.1613
1998,4,88,23.2167,11.5167
1998,5,69,24.8387,12.1129
1998,6,294,22.8667,11.5667
1998,7,731.5,20.1774,10.4355
1998,8,393,19.8871,10.4194
1998,9,778,19.3167,11.75
1998,10,436.5,17.8387,9.7742
1998,11,252,17.4167,8.4167
1998,12,65,15.9355,6.9194
1999,1,71.5,16.6613,5.2903
1999,2,26,17.5714,6.875
1999,3,68,20.2419,8.8226
1999,4,88.5,22.2833,10.7333
1999,5,185,21.7258,10.2419
1999,6,528.5,20.1,9.9167
1999,7,756.5,20.2742,9.3774
1999,8,584.5,19.6129,9.9355
1999,9,451.5,17.6667,9.95
1999,10,471.5,16.096800000000002,8.2419
1999,11,97,13.8667,5.7167
1999,12,64,15,5.4355
2000,1,60.5,15.5161,4.9194
2000,2,73.5,17.0345,6.3103
2000,3,34.5,20.371,8.371
2000,4,111,21.2,9.4667
2000,5,223.5,20.7258,10.3226
2000,6,589.5,20.3667,9.75
2000,7,274.5,20.0645,8.9516
2000,8,724.5,18.371,8.9677
2000,9,488.5,18.6167,9.8333
2000,10,233,16.2419,8.1129
2000,11,103.5,17.2833,8.1667
2000,12,94.5,13.7419,5.129
2001,1,52,14.9839,4.8903
2001,2,73,15.6429,7.0893
2001,3,64,18.5484,7.7742000000000004
2001,4,132.5,18.7,8.6333
2001,5,225,19.2419,9.7419
2001,6,449,20.2333,10.4667
2001,7,462.5,19.6774,9.3387
2001,8,463.5,18.4355,9.8226
2001,9,411.5,17.8,9.7167
2001,10,163.5,17.6452,8.7903
2001,11,145.5,16.6,7.0667
2001,12,69.5,16.6935,6.7581
2002,1,25.5,15.7742,5.9032
2002,2,64.5,15.25,6.1964
2002,3,55.5,19.9677,8.371
2002,4,43,20.0333,8.5
2002,5,41.5,20.2258,9.4032
2002,6,661.5,20.5667,10.4333
2002,7,525,19.9194,10.0806
2002,8,348,19.6935,9.6452
2002,9,536.5,19.2833,10.5833
2002,10,394.5,18.9194,9.3871
2002,11,215.5,17.0833,6.8833
2002,12,70.5,16.4355,6.629
2004,1,65,16.3387,6.3871
2004,2,41.5,19.8966,7.2586
2004,3,147,17.8548,7.9516
2004,4,121,18.8833,8.55
2004,5,279.5,18.871,9.6935
2004,6,401.5,18.4833,10.5667
2004,7,453,19.2419,9.629
2004,8,409.5,19.2903,9.8548
2004,9,455.5,18.0833,9.9167
2004,10,393.3,18.2581,9.3548
2004,11,88,18.2167,6.7833
2004,12,49,14.6935,5.2226
2005,1,40.5,15.3226,4.8871
2005,2,83,16.2143,6.6964
2005,3,50.5,20,9.0645
2005,4,109,20.15,9.85
2005,5,92.5,19.6774,10.0161
2005,6,307.5,20.05,10.85
2005,7,437,19.3871,10
2005,8,657.5,18.7581,10.0968
2005,9,278,18.4667,9.6667
2005,10,323.5,16.9516,8.7903
2005,11,138,15.9833,6.8
2005,12,77.7,17.5,7.129
2006,1,66.8,17.1935,5.2258
2006,2,4.2,18.4643,5.0357
2006,4,21,24.0333,5.7333
2006,5,230.6,24.096800000000002,7.0645
2006,6,492.3,23.6667,7.1667
2006,7,571.2,22.5806,7.8387
2006,8,655.7,22.0645,7.5161
2006,9,505.5,20.2667,7.2
2006,10,278.5,19.9677,6.8065
2006,11,96.6,18.3667,4.5
2006,12,110.5,17.2258,5.5806
2007,1,72.2,17.2258,5.6774
2007,2,142.9,19.1429,5.9643
2007,3,37.2,20.0323,7.0323
