Anio,Mes,PRECIP_acum,TMAX_prom,TMIN_prom
1980,1,45.3,14.0387,8.2742
1980,2,35.5,15.5517,7.0276
1980,3,26.04,20,10.7419
1980,4,83.26,18.7333,10.5333
1980,5,146.42,23.6452,13.3065
1980,6,683.1,20.9567,11.7167
1980,7,506.3,20.1516,11.3355
1980,8,528.5,20.6839,12.2097
1980,9,689,20.3333,11.6833
1980,10,157,20.8742,10.4516
1980,11,173.3,17.4733,7.9167
1980,12,60.2,15.5194,6.2419
1981,1,120.2,13.829,6.6613
1981,2,52.2,15.8071,7.25
1981,3,86.5,19.8774,9.7419
1981,4,160.9,20.8667,10.0667
1981,5,122.3,23.2742,12.3387
1981,6,905.1,21.55,12.5667
1981,7,772.7,20.8774,11.5645
1981,8,572.9,21.1387,11.5806
1981,9,493,19.49,11.3667
1981,10,308,19.5194,10.4839
1981,11,48,18.04,7.6167
1981,12,152.6,17.1871,8.2581
1982,1,26.9,20.329,7.9355
1982,2,42.3,17.0786,7.7143
1982,3,38.8,20.329,9.7097
1982,4,85,24.6367,12.6
1982,5,249.1,21.2645,11.7258
1982,6,438.1,22.9767,11.1167
1982,7,318,21.3258,10.4516
1982,8,414.9,22.071,10.2903
1982,9,348.2,20.5733,10.7167
1982,10,316.2,15.9484,9.8548
1982,11,40.5,16.15,8.2833
1982,12,97.7,15.7032,7.729
1983,1,65,13.6355,5.3548
1983,2,20.7,13.7214,5.6071
1983,3,33.1,19.4581,8.4355
1983,4,25.9,23.5867,11.0333
1983,5,9.5,24.2226,13.129
1983,6,206.6,22.6533,11.9333
1983,7,820.4,19.2484,10.2581
1983,8,473.5,18.9161,10.2581
1983,9,658.1,20.71,11.3667
1983,10,221,17.2742,9.5323
1983,11,117.5,18.0967,9.5667
1983,12,36.2,17.6087,7.4783
1984,1,82.72,11.7419,5.1935
1984,2,71.81,11.8276,6.3793
1984,3,44.71,17.3871,8.3226
1984,4,15.51,24.1,11.5667
1984,5,202.03,20.6129,10.6774
1984,6,491.7,19.5833,9.6
1984,7,914.2,18.129,10.3871
1984,8,651.6,19.5484,10.7419
1984,9,502.4,18.5333,11.6667
1984,10,119.5,20,11.1935
1984,11,60.02,16.9,9.2333
1984,12,97.73,15.6452,7.871
1985,1,28,15.5968,7.129
1985,2,45,17.4643,8.3929
1985,3,75.4,19.5484,10.0968
1985,4,185.61,21.3,10.6
