Anio,Mes,PRECIP_acum,TMAX_prom,TMIN_prom
1969,1,35,21.4516,-3.8065
1969,2,1,23.3214,0.425
1969,3,15.5,23.096800000000002,5.871
1969,4,77.5,24.8966,5.8276
1969,5,30.5,24.129,5.4839
1969,6,29,25.1667,9.1667
1969,7,64,23,6.9355
1969,8,232.5,21.0323,7.3226
1969,9,60.5,21.6333,7.4667
1969,10,72.5,23.5484,2.1613
1969,11,0,22.2,-3.1667
1969,12,0,21.0323,-5.129
1970,1,7,20.5161,-4.4194
1970,2,13.5,20.1071,-3.8929
1970,3,0,23.9677,5.7419
1970,4,0,25.8,8.5667
1970,5,51,24.4194,6.6774
1970,6,136.5,22.3667,8.1333
1970,7,118.5,21.8387,7.7742000000000004
1970,8,168,21.5806,8.3935
1970,9,98,21.2,8.1667
1970,10,6,23.5484,6.4516
1970,11,0,21.6,-4.3333
1970,12,0,22,-6.2903
1971,1,0,22.8065,-5.4516
1971,2,5,21.5,-5.0714
1971,3,0,23.4839,-5.3548
1971,4,30.9,24,3.4667
1971,5,52.5,24.5484,8.3548
1971,6,78,22.9667,8.4667
1971,7,62,22.7097,6.9355
1971,8,61,22.1935,6.5161
1971,9,145.1,22.3333,9.4333
1971,10,34.5,22.0161,6.8548
1971,11,20.5,21.4667,4.3667
1971,12,1.5,20.871,4.2258
1972,1,11.5,20.9032,3.2903
1972,2,4.5,21.1379,1.6552
1972,3,32,22.6774,4.5161
1972,4,71.5,25,6.4
1972,5,97.5,25.3226,7.8387
1972,6,189.5,22.2333,9.0667
1972,7,85.6,21.2581,7.9032
1972,8,61,21.5161,7
1972,9,53,22.7,7.2333
1972,10,22.5,22.6129,6.6774
1972,11,31,22.4,6.4667
1972,12,2,21.0645,2.5484
1973,1,0,21.9677,2.0323
1973,2,6,22.4286,3.4643
1973,3,3.5,26.129,7.3871
1973,4,28.4,24.5333,8.8333
1973,5,60,24.7097,8.4194
1973,6,156.5,22.5,8.4667
1973,7,67.5,21.1613,7.9032
1973,8,63.5,20.8065,8.4516
1973,9,199.5,21.6333,7.8667
1973,10,56.5,21.096800000000002,6.8387
1973,11,0,21.2333,3.5333
1973,12,3.5,19.096800000000002,0.2871
1974,1,2,20.7097,2.1935
1974,2,0,21.25,2.3571
1974,3,79.5,23.2258,4.9677
1974,4,32,23.5,6.5667
1974,5,35,24.5161,8.5484000000000009
1974,6,93,20.7333,8.6333
1974,7,62.5,21.2581,6.6774
1974,8,32,22.8065,6.3226
1974,9,98,20.7,7.6333
1974,10,6.5,20.7097,4.0968
1974,11,1,20.8667,2.6667
1974,12,0,21.0323,2.8065
1975,1,0,20.0645,2.4194
1975,2,0,22.25,4.0357
1975,3,3,24.9032,6.0968
1975,4,6.9,26.4333,6.8667
1975,5,96,24.1613,8.2258
