Anio,Mes,PRECIP_acum,TMAX_prom,TMIN_prom
1951,1,25.3,21.0129,10.8516
1951,2,14.1,21.05,10.5857
1951,3,55.6,23.1613,12.6258
1951,4,24.6,24.64,15.1267
1951,5,171,25.5548,16.4581
1951,6,444.7,25.0333,16.4833
1951,7,444.7,23.6016,15.6323
1951,8,159.2,24.6387,16.1548
1951,9,225.9,23.4,16.1767
1951,10,78.7,22.6,14.529
1951,11,39.2,21.0367,12.84
1951,12,0,22.7806,13.2387
1952,1,5.21,21.6645,11.9226
1952,2,26.3,22.5034,11.9724
1952,3,37.42,24.7677,15.0452
1952,4,122.2,22.5333,14.22
1952,5,184.12,24.4129,15.6355
1952,6,692.2,22.6733,16.08
1952,7,279.11,23.6452,15.8
1952,8,133.71,24.3806,15.8774
1952,9,287.8,22.98,16.0533
1952,10,31.5,20.6323,12.0839
1952,11,162.41,20.1667,13.0667
1952,12,11.1,19.9161,11.1226
1953,1,10.52,20.4323,9.9323
1953,2,33.61,21.775,12.3
1953,3,10.12,24.1484,13.7032
1953,4,113,26.64,17.23
1953,5,24.53,27.4839,16.7871
1953,6,283.31,23.8067,15.4133
1953,7,140.41,22.629,15.4774
1953,8,138.8,25.1484,16.3032
1953,9,95.91,23.1333,16.05
1953,10,78.42,21.8516,14.6268
1953,11,38.7,20.6533,12.6533
1953,12,34.52,19.8194,11.729
1954,1,16.8,21.2774,11.7032
1954,2,29.9,21.5393,11.8929
1954,3,33.41,24.5355,14.3226
1954,4,106.42,24.7,14.3867
1954,5,80.34,25.0452,15.9161
1954,6,410.6,23.6533,16.06
1954,7,213.71,23.3226,15.5548
1954,8,121.23,24.1419,15.6258
1954,9,294.73,23.1533,15.9867
1954,10,264.91,20.5387,14.1903
1954,11,23.21,20.2267,11.5467
1954,12,17.8,20.4333,9.8367
1955,1,27.3,19.1548,10.8258
1955,2,14.32,20.5071,11.2286
1955,3,16.62,22.7387,13.0677
1955,4,39.71,27.1333,16.6067
1955,5,34.52,26.5065,16.8839
1955,6,150.15,25.3133,16.0467
1955,7,596.22,21.471,15.271
1955,8,213.6,24.3484,15.9226
1955,9,377.91,22.7733,16.2133
1955,10,121.12,21.1677,13.9806
1955,11,82.84,21.32,13.6733
1955,12,47.51,19.9065,11.6
1956,1,22.91,19.7226,10.7452
1956,2,44.4,22.0966,12.9759
1956,3,35.11,22.9355,13.4129
1956,4,92.6,25.5867,15.6933
