Anio,Mes,PRECIP_acum,TMAX_prom,TMIN_prom
1964,11,75.4,NA,NA
1964,12,65.1,NA,NA
1965,1,43.7,NA,NA
1965,2,39.1,NA,NA
1965,3,8.7,NA,NA
1965,4,172.8,NA,NA
1965,5,68.7,NA,NA
1965,6,286.8,NA,NA
1965,7,204.4,NA,NA
1965,8,508.4,NA,NA
1965,9,178.3,NA,NA
1965,10,159.6,NA,NA
1965,11,48.8,NA,NA
1965,12,89.7,NA,NA
1966,1,53.8,NA,NA
1966,2,58.1,NA,NA
1966,3,75.6,NA,NA
1966,4,63.8,NA,NA
1966,5,67.2,NA,NA
1966,6,317.5,NA,NA
1966,7,323.1,NA,NA
1966,8,218.7,NA,NA
1966,9,364.4,NA,NA
1966,10,79.1,NA,NA
1966,11,20.3,NA,NA
1966,12,21,NA,NA
1967,1,66.9,NA,NA
1967,2,14.7,NA,NA
1967,3,21.6,NA,NA
1967,4,29.1,NA,NA
1967,5,55.8,NA,NA
1967,6,208.6,NA,NA
1967,7,226.5,NA,NA
1967,8,338.5,NA,NA
1967,9,270.3,NA,NA
1967,10,128.4,NA,NA
1967,11,34.7,NA,NA
1967,12,26.6,NA,NA
1968,1,33.7,NA,NA
1968,2,99.7,NA,NA
1968,3,41.6,NA,NA
1968,4,153.5,NA,NA
1968,5,92.9,NA,NA
1968,6,255.4,NA,NA
1968,7,248.9,NA,NA
1968,8,351.2,NA,NA
1968,9,204.8,NA,NA
1968,10,65.4,NA,NA
1968,11,34.3,NA,NA
1968,12,73.9,NA,NA
1969,1,47.8,NA,NA
1969,2,30,NA,NA
1969,3,70.3,NA,NA
1969,4,44.6,NA,NA
1969,5,37.8,NA,NA
1969,6,165.1,NA,NA
1969,7,435.5,NA,NA
1969,8,597.6,NA,NA
1969,9,575.6,NA,NA
1969,10,72.4,NA,NA
1969,11,25.2,NA,NA
1969,12,5.2,NA,NA
1970,1,34.5,NA,NA
1970,2,165.9,NA,NA
1970,3,0.3,NA,NA
1970,4,32.8,NA,NA
1970,5,31.9,NA,NA
1970,6,252.9,NA,NA
1970,7,372.5,NA,NA
1970,8,347.7,NA,NA
1970,9,569.1,NA,NA
1970,10,80.2,NA,NA
