Anio,Mes,PRECIP_acum,TMAX_prom,TMIN_prom
1964,4,43.5,NA,NA
1964,5,194.6,NA,NA
1964,6,274,NA,NA
1964,7,270.9,NA,NA
1964,8,172.7,NA,NA
1964,9,246.1,NA,NA
1964,10,90.5,NA,NA
1964,11,77.8,NA,NA
1964,12,61.6,NA,NA
1965,1,13.3,NA,NA
1965,2,34.5,NA,NA
1965,3,18.4,NA,NA
1965,4,51.1,NA,NA
1965,5,59,NA,NA
1965,6,500.7,NA,NA
1965,7,535.7,NA,NA
1965,8,662,NA,NA
1965,9,488.1,NA,NA
1965,10,320.5,NA,NA
1965,11,104.9,NA,NA
1965,12,137.1,NA,NA
1966,1,84.6,NA,NA
1966,2,77.5,NA,NA
1966,3,135.4,NA,NA
1966,4,112.4,NA,NA
1966,5,114.6,NA,NA
1966,6,562.6,NA,NA
1966,7,797.3,NA,NA
1966,8,638.7,NA,NA
1966,9,560.3,NA,NA
1966,10,200.4,NA,NA
1966,11,51.5,NA,NA
1966,12,38.5,NA,NA
1967,1,41,NA,NA
1967,2,88.2,NA,NA
1967,3,39,NA,NA
1967,4,100.7,NA,NA
1967,5,129.9,NA,NA
1967,6,822.4,NA,NA
1967,7,61.9,NA,NA
1967,8,55.6,NA,NA
1967,9,58,NA,NA
1967,10,38.1,NA,NA
1967,11,201.9,NA,NA
1967,12,61.9,NA,NA
1968,1,55.6,NA,NA
1968,2,58,NA,NA
1968,3,38.1,NA,NA
1968,4,201.9,NA,NA
1968,5,455.3,NA,NA
1968,6,586.3,NA,NA
1968,7,588.7,NA,NA
1968,8,556.7,NA,NA
1968,9,485.3,NA,NA
1968,10,335.4,NA,NA
1968,11,146.5,NA,NA
1968,12,99.1,31.171,9.8387
1969,1,48.7,NA,NA
1969,2,89.7,NA,NA
1969,3,89.5,NA,NA
1969,4,52.5,NA,NA
1969,5,135.4,NA,NA
1969,6,295.5,NA,NA
1969,7,481,NA,NA
1969,8,986.7,NA,NA
1969,9,974.8,NA,NA
1969,10,112.6,NA,NA
1969,11,37.4,NA,NA
1969,12,87.2,NA,NA
1970,1,32.5,NA,NA
1970,2,153.5,NA,NA
1970,3,9.5,NA,NA
1970,4,35,NA,NA
1970,5,84.2,NA,NA
1970,6,498.5,NA,NA
1970,7,615.7,NA,NA
1970,8,498,NA,NA
1970,9,758.1,NA,NA
1970,10,263.7,NA,NA
1970,11,63,NA,NA
1970,12,3.5,NA,NA
1971,1,38.2,NA,NA
1971,2,22.2,NA,NA
1971,3,56.7,NA,NA
1971,4,78.8,NA,NA
1971,5,71.7,NA,NA
1971,6,412.1,NA,NA
1971,7,521.42,NA,NA
1971,8,522.2,NA,NA
1971,9,612.4,NA,NA
1971,10,337,NA,NA
1971,11,189.5,NA,NA
1971,12,136.5,NA,NA
1972,1,58,NA,NA
1972,2,21,NA,NA
1972,3,44.2,NA,NA
1972,4,47.7,NA,NA
1972,5,173.3,NA,NA
1973,1,20.9,NA,NA
1973,2,65.1,NA,NA
1973,3,13.6,NA,NA
1973,4,80.7,NA,NA
1973,5,195.2,NA,NA
1973,6,820.6,NA,NA
1973,7,517.8,NA,NA
1973,8,593.9,NA,NA
1973,9,370.3,NA,NA
1973,10,336.8,NA,NA
1973,11,59.5,NA,NA
