Anio,Mes,PRECIP_acum,TMAX_prom,TMIN_prom
1969,8,121.4,13.4194,6.1613
1969,9,34.5,13.2069,5.7931
1969,10,16,14.548400000000001,3.3226
1969,11,0,13.1667,1.8833
1969,12,0,12.7742,0.6452
1970,1,0,12.2903,0.4839
1970,2,5,13.0786,1.7857
1970,3,0,17.1613,0.4194
1970,4,0,18.6667,1.55
1970,5,62.5,17.5161,3.4516
1970,6,88,14.2,4.3333
1970,7,60,13.4839,4.3226
1970,8,130.5,15.2419,4.6774
1970,9,77.5,15.15,4.6833
1970,10,17,15.9839,3.5484
1970,11,0,15.6333,0.3667
1970,12,0,16,-1.8226
1971,1,0,16.629,-0.7097
1971,2,0,16.0714,-1.2857
1971,3,18.9,18.7419,1.0968
1971,4,2.7,17.1333,-1.5
1971,5,24.6,18.4839,1.3226
1971,6,17.2,16.3333,2.9667
1971,7,6.3,15.9677,3.6774
1971,8,20.8,15.548400000000001,3.2258
1971,9,59,15.0167,4.1667
1971,10,38.3,20.7419,2.9839
1971,11,4,20.3167,4.3667
1971,12,0.5,15.0806,-2.2258
1972,1,3.4,14.9355,-2
1972,2,0,15.3793,-3.6897
1972,3,30,16.8065,-0.2903
1972,4,59.1,18.5167,1.3
1972,5,38.9,17.7419,2.0323
1972,6,90,15.1167,4.3
1972,7,58.8,13.6613,3.4194
1972,8,51.2,14.129,3.1613
1972,9,21.8,15.7167,3.1167
1972,10,0.5,16.0484,1.9355
1972,11,16.6,17.4,2.4667
1972,12,0,14.0645,-2.6774
1973,1,0,15.4194,-3.1935
1973,2,7.3,16.5357,-1.1429
1973,3,0,20.4194,-0.0645
1973,4,32.1,17.9,2.1833
1973,5,81.9,17.5806,2.9839
1973,6,240.8,14.7333,4.3667
1973,7,92.7,13.8065,3.6129
1973,8,32.7,14.0645,4
1973,9,102,14.1,3.3667
1973,10,44.7,14.2903,3.1935
1973,11,1.7,14.2333,-2.1333
1973,12,2.6,14.4194,-5.4839
1974,1,5.5,15.1613,-2
1974,2,0,14.7857,-3.0714
1974,3,68.3,16.7742,-2.129
1974,4,10.5,16.4,0.8333
1974,5,51.2,17.5484,2.5161
1974,6,134.9,14.2,4.2667
1974,7,104.7,13.9032,2.6774
1974,8,3.1,15.0645,1.6129
1974,9,100.6,14.3667,3.5
1974,10,3.2,13.6129,1.7097
1974,11,8.1,14.9667,-0.5667
1974,12,0,16.129,-1.4194
1975,1,2,14.5484,-2.0645
1975,2,0,16.4643,-0.6429
1975,3,0,18.8065,-2.0323
1975,4,0,18.6,1.8333
1975,5,121.9,17.5484,1.7097
1975,6,58.1,14.9333,3.9
1975,7,74.2,14.3226,3.2903
1975,8,28.9,14.6129,2.7742
1975,9,76.6,14.2333,3.6333
1975,10,49.5,14.2258,1.7097
1975,11,0,15.4333,0.1
1975,12,0,14,0.5806
1976,1,1.1,13.1613,-0.4839
1976,2,5.6,14.5517,-1.5862
1976,3,0,18.0323,-0.2258
1976,4,57.5,18.1333,0.9333
1976,5,68.4,17,3.1613
1976,6,78.8,15.1667,4.7
1976,7,137.1,13.7097,4.4516
1976,8,21.6,14.3871,2.9355
1976,9,16.3,15.5333,2.7667
1976,10,87.5,14.9032,3.3871
1976,11,1.2,15.0667,1.8333
1976,12,3.2,15.4839,0.0968
1977,1,0,16.5806,-1.129
1977,2,0,16.1071,-0.1786
1977,3,0,18.6774,-0.0323
1977,4,24.1,16.2333,0.8667
1977,5,58.6,17.2258,2.5806
1977,6,49.7,14.8333,3.9333
1977,7,4.2,14.8871,2.5968
1977,8,79.8,15.3548,2.0968
1977,9,46.2,15.4667,2.8167
1977,10,31.6,14.9677,2.8065
1977,11,15.5,15,-2.3333
1977,12,6.7,15.8065,0.1613
1978,1,8.4,15.129,0.5484
1978,2,5.9,14.4643,1.1071
1978,3,17.1,16.7419,0.1935
1978,4,7.3,19.3333,1.1333
1978,5,31.3,17.4516,1.6129
1978,6,106.9,15.5667,4.3333
1978,7,54.9,14.3871,3.9677
1978,8,31.5,14.6452,3.129
1978,9,106.8,14.7667,3.5
1978,10,35.2,14.0645,3.1935
1978,11,0,15.6,1.3833
1978,12,0,15.8065,0.6129
1979,1,0,15.629,-0.0968
1979,2,13,15.8214,1.4643
1979,3,0,17.0968,2.1613
1979,4,63.8,18.4,2.0667
1979,5,70.1,17.3871,2.871
1979,6,41.6,15.5,3.2667
1979,7,150.2,15.2581,2.9677
1979,8,57.1,14.3871,3.2581
1979,9,98,14.1333,3.8333
1979,10,10.9,16.9355,0.6129
1979,11,0,14.5,1.2333
1979,12,2.1,15.1613,1.5161
1980,1,19.8,15.9677,-0.4194
1980,2,1.5,16.6207,-0.4138
1980,3,0,18.6452,2.5161
1980,4,28.8,17.3,1.9667
1980,5,64.4,18.8065,3.129
1980,6,15.7,16.1,3.1333
1980,7,42.5,15.0968,3.4194
1980,8,69.4,14.3226,4.2581
1980,9,47.7,14.1,4
1980,10,9.9,15.129,1.3226
1980,11,30.2,15.6,0.5667
1980,12,0,14.7419,-0.5806
1981,1,1.2,14.5484,0.0645
1981,2,7,15.3929,0.1071
1981,3,12,16.6129,0.1613
1981,4,24.5,16.7333,1.1333
1981,5,103.1,18.1613,3.2742
1981,6,122.1,14.9167,4.8833
1981,7,31.2,15.0484,4.2419
1981,8,65.4,15.0968,4.3387
1981,9,77.7,14.9667,3.2667
