Anio,Mes,PRECIP_acum,TMAX_prom,TMIN_prom
1932,1,0.01,NA,NA
1932,2,13.01,NA,NA
1932,3,9.51,NA,NA
1932,4,3.54,NA,NA
1932,5,15.56,NA,NA
1932,6,93.06,NA,NA
1932,7,112.07,NA,NA
1932,8,121.04,NA,NA
1932,9,121.05,NA,NA
1932,10,98.06,NA,NA
1932,11,0,NA,NA
1932,12,0.03,NA,NA
1933,1,0,NA,NA
1933,2,0,NA,NA
1933,3,23.01,25.6613,4.1613
1933,4,2.51,28.85,6.8333
1936,2,0.02,NA,NA
1936,3,0,29.0226,5.8903
1936,4,33,26.7467,6.2733
1936,5,146.52,25.6419,6.8806
1937,2,19.53,26.9821,13.2429
1937,3,110.55,31.8387,5.5484
1937,4,40.51,27.8333,7.8433
1937,5,138.5,25.2097,7.3516
1937,6,92.07,25.2,8.7
1937,7,119.52,24.5871,8.3484
1937,8,94.54,25.0452,6.8065
1937,9,64.03,25.0233,8.35
1937,10,22.07,23.9355,6.7258
1937,11,11.5,26.1367,1.91
1937,12,0.01,26.4065,1.6871
1938,1,0.01,25.3226,0.9839
1938,2,14.5,24.8,0.5357
1938,3,25,28.0839,4.5806
1938,4,31.04,28.55,5.35
1938,5,52.01,26.0484,7.5645
1938,6,126.5,25.85,8.1667
1938,7,58.04,25.629,7.2258
1938,8,7.04,25.5355,7.3871
1938,9,28.04,24.5333,7.0967
1938,10,23.51,24.0806,5.129
1938,11,33.01,27.4,3
1938,12,0.01,26.3065,-0.8871
1939,1,7.5,25.9032,2.9355
1939,2,20,28.5536,2.7857
1939,3,0.04,28.0484,5.3871
1939,4,185,26.65,5.8667
1939,5,159,24.5323,6.4194
1939,6,112.01,24.5,4.45
1939,7,161.5,24.7258,3.7742
1939,8,106,25.7419,3.2742
1939,9,82.01,23.5167,3.5667
1939,10,70.5,22.596800000000002,6.9194
1939,11,0,21.37,0.7933
1939,12,0,21.9065,-0.0581
1940,1,8,20.6484,-0.4452
