Anio,Mes,PRECIP_acum,TMAX_prom,TMIN_prom
1964,3,NA,NA,NA
1964,4,10.7,NA,NA
1964,6,207.2,NA,NA
1964,7,167,NA,NA
1964,8,91.9,NA,NA
1964,9,120.6,NA,NA
1964,10,26.6,NA,NA
1964,11,49.7,NA,NA
1964,12,35.2,NA,NA
1965,1,9.3,NA,NA
1965,2,27.5,NA,NA
1965,3,20.7,NA,NA
1965,4,42.5,NA,NA
1965,5,40.8,NA,NA
1965,6,397.8,NA,NA
1965,7,447.4,NA,NA
1965,8,292.3,NA,NA
1965,9,201.3,NA,NA
1965,10,135,NA,NA
1965,11,53.3,NA,NA
1965,12,84.9,NA,NA
1966,1,27.8,NA,NA
1966,2,58.2,NA,NA
1966,3,75.9,NA,NA
1966,4,106,NA,NA
1966,5,42.8,NA,NA
1966,6,344.1,NA,NA
1966,7,347.4,NA,NA
1966,8,268.2,NA,NA
1966,9,245.3,NA,NA
1966,10,104.8,NA,NA
1966,11,31.6,NA,NA
1966,12,19.4,NA,NA
1967,1,32.1,NA,NA
1967,2,27.3,NA,NA
1967,3,27.9,NA,NA
1967,4,91.5,NA,NA
1967,5,68.8,NA,NA
1967,6,368.7,NA,NA
1967,7,204.2,NA,NA
1967,8,312.5,NA,NA
1967,9,232.8,NA,NA
1967,10,99,NA,NA
1967,11,60.2,NA,NA
1967,12,28.5,NA,NA
1968,1,27.5,NA,NA
1968,2,20.1,NA,NA
1968,3,19.8,NA,NA
1968,4,177.8,NA,NA
1968,5,105.1,NA,NA
1968,6,373.5,NA,NA
1968,7,372.6,NA,NA
1968,8,324.6,NA,NA
1968,9,211.8,NA,NA
1968,10,76.1,NA,NA
1968,11,42.6,NA,NA
1968,12,80.5,NA,NA
1969,1,34.1,NA,NA
1969,2,56.3,NA,NA
1969,3,53.3,NA,NA
1969,4,42.6,NA,NA
1969,5,52.5,NA,NA
1969,6,142.5,NA,NA
1969,7,465.1,NA,NA
1969,8,681.3,NA,NA
1969,9,287.8,NA,NA
1969,10,64.2,NA,NA
1969,11,35.5,NA,NA
1969,12,13.4,NA,NA
1970,1,19.7,NA,NA
1970,2,118.2,NA,NA
1970,3,6.9,NA,NA
1970,4,8.3,NA,NA
1970,5,44.7,NA,NA
1970,6,336.4,NA,NA
1970,7,320.7,NA,NA
1970,8,338.3,NA,NA
1970,9,450.3,NA,NA
1970,10,65.8,NA,NA
1970,11,45.5,NA,NA
1970,12,2.5,NA,NA
1971,1,19.6,NA,NA
1971,2,8.8,NA,NA
1971,3,104.4,NA,NA
1971,4,57.4,NA,NA
1971,5,89.8,NA,NA
1971,6,227.7,NA,NA
1971,7,390.4,NA,NA
1971,8,215.9,NA,NA
1971,9,228.8,NA,NA
1971,10,173.3,NA,NA
1971,11,110.9,NA,NA
1971,12,35.5,NA,NA
1972,1,47.4,NA,NA
1972,2,8.7,NA,NA
1972,3,59.7,NA,NA
1972,4,65.5,NA,NA
1972,5,72.1,NA,NA
1972,6,265.6,NA,NA
1973,1,8.5,NA,NA
1973,2,37.2,NA,NA
1973,3,8.4,NA,NA
1973,4,61.4,NA,NA
1973,5,82,NA,NA
1973,6,407.7,NA,NA
1973,7,248.6,NA,NA
1973,8,353.5,NA,NA
1973,9,204.6,NA,NA
1973,10,103.3,NA,NA
1973,11,32.9,NA,NA
1973,12,25.7,NA,NA
1974,1,65.7,NA,NA
1974,2,19.6,NA,NA
1974,3,73.9,NA,NA
1974,4,121.4,NA,NA
1974,5,150.9,NA,NA
1974,6,388.5,NA,NA
1974,7,281.3,NA,NA
1974,8,135.7,NA,NA
1974,9,618.7,NA,NA
1974,10,44.3,NA,NA
1974,11,30.3,NA,NA
1974,12,20.9,NA,NA
1975,1,37,NA,NA
1975,2,47.3,NA,NA
1975,3,16.9,NA,NA
1975,4,31.9,NA,NA
1975,5,202,NA,NA
1975,6,389.5,NA,NA
1975,7,208.9,NA,NA
1975,8,169.3,NA,NA
1975,9,416.1,NA,NA
1975,10,119.7,NA,NA
1975,11,8,NA,NA
1975,12,32.6,NA,NA
1976,1,33.6,NA,NA
1976,2,21.8,NA,NA
1976,3,48.5,NA,NA
1976,4,117.8,NA,NA
1976,5,112.1,NA,NA
1976,6,391.3,NA,NA
1976,7,393.3,NA,NA
1976,8,374.1,NA,NA
1976,9,292.4,NA,NA
1976,10,195.2,NA,NA
1976,11,58.7,NA,NA
1976,12,21,NA,NA
1977,1,14.1,NA,NA
1977,2,42.5,NA,NA
1977,3,8.9,NA,NA
1977,4,53.9,NA,NA
1977,5,45.9,NA,NA
1977,6,182.7,NA,NA
1977,7,192.6,NA,NA
1977,8,201,NA,NA
1977,10,130.4,NA,NA
1977,11,26.1,NA,NA
1977,12,35.7,NA,NA
1978,1,14.5,NA,NA
1978,2,20.1,NA,NA
1978,3,105.7,NA,NA
1978,4,23.8,NA,NA
1978,5,98.3,NA,NA
1978,6,402.5,NA,NA
1978,7,271.1,NA,NA
1978,8,343.9,NA,NA
1978,9,368.6,NA,NA
1978,10,127,NA,NA
1978,11,32.8,NA,NA
1978,12,53.9,NA,NA
1979,1,12.3,NA,NA
1979,2,29.8,NA,NA
1979,3,14.4,NA,NA
1979,4,97.7,NA,NA
1979,5,63.9,22.6968,13.129
1979,6,164.2,21.0667,12.25
1979,7,212.4,21.229,12.4839
1979,8,369.5,18.871,11.5645
1979,9,273.5,18.8333,11.9
1979,10,25.8,21.0806,11.1774
1979,11,48.7,18.4333,9.7
1979,12,70.9,16.3226,9.2581
1980,1,27.8,17.4516,8.5161
1980,2,20.4,17.8,7.8621
1980,3,38.9,22.4677,11.2903
1980,4,49.6,21.3067,11.4167
1980,5,121.9,24.3065,14.1129
1980,6,307.9,21.2667,11.8667
1980,7,351,20.9516,11.7581
1980,8,272.7,20.5484,12.2581
1980,9,374.8,20.1,12.25
1980,10,66,19.7097,11.1935
1980,11,97.7,26.1167,9.3833
1980,12,30.4,23.5161,7.8387
1981,1,66.2,23.371,7.0484
1981,2,34,25.2679,7.6786
1981,3,50.8,28.7742,9.9516
1981,4,58.6,28.9,11.05
1981,5,68.6,32.7903,13.4516
1981,6,619.2,29.2833,13.15
1981,7,420.8,29.371,11.9839
1981,8,272.3,29.4355,11.9516
1981,9,282.6,28.7167,11.9833
1981,10,116.5,28.8387,11.3065
1981,11,6.5,28.3833,8.9833
1981,12,52.6,26.6452,8.8226
1982,1,8.2,29.0774,9.7581
1982,2,23.3,27.1964,9.1607
1982,3,32.1,30.7258,10.7097
1982,4,54.8,34.25,13.1833
1982,5,136.8,31.129,12.629
1982,6,131.6,33.7333,12.9667
1982,7,257.3,29.4839,12.371
1982,8,279.4,29.5645,11.0968
1982,9,195.5,29.4333,11.9333
1982,10,183.9,27.7097,10.7258
1982,11,10.8,27.5833,9.45
1982,12,63.5,26.9839,9.4516
1983,1,31.5,26,7.2258
1983,2,9.8,26.7143,7.6429
1983,3,15.1,30.7419,9.8065
1983,4,14.1,34.0167,12.3
1983,5,4.8,34.7419,14.4355
1983,6,72.9,33.8,13.4167
1983,7,432,30.0806,12.3226
1983,8,270.3,30.3065,12.1129
1983,9,350,29.5667,12.35
1983,10,73.4,28.4839,10.6935
1983,11,49,29.1667,11.1
1983,12,13.4,27.7581,9.5323
1984,1,33.6,25.1129,7.3065
1984,2,69.1,25.7931,8.3621
1984,3,10.5,29.9032,9.7581
1984,4,12.3,35,13.3167
1984,5,186.9,32.3871,12.3871
1984,6,295.5,30.15,11.9
1984,7,419.3,28.9677,11.5645
1984,8,230.1,28.5806,11.3387
1984,9,295.5,27.1333,12.15
1984,10,43.7,29.7903,11.4839
1984,11,36.2,27.7,8.9333
1984,12,65.8,26.7258,8.2581
1985,1,10.7,26.0484,7.7258
1985,2,44.5,26.5714,8.0893
1985,3,18.5,29.371,9.9516
1985,4,150.9,29.2833,11.15
1985,5,50.9,31.9839,12.1774
1985,6,249.2,30.4,12.4
1985,7,338.5,29.3548,11.629
1985,8,288.8,29.8548,11.8226
1985,9,285.9,29.5167,11.8
1985,10,173.6,28.2258,11.2258
1985,11,16.6,27.9667,9.6833
1985,12,55.9,25.2419,8.7097
1986,1,9.9,24.3226,5.9839
1986,2,13.5,29.1429,10.0357
1986,3,28.6,28.0161,9.1452
1986,4,39,33.0167,11.75
1986,5,181.8,31.129,13.048400000000001
1986,6,380.5,30.15,12.2333
1986,7,284,29.1613,11.3548
1986,8,150.3,30.0323,11.7581
1986,9,357.7,28.2333,11.65
1986,10,117.1,27,10.9677
1986,11,118.3,27.8667,11.1833
1986,12,31.2,26.4355,9.2097
1987,1,13.2,26.2581,7.371
1987,2,11,25.9643,7.9821
1987,3,48.6,28.0645,10.5323
1987,4,50.2,27.5333,10.0167
1987,5,50.6,32.1613,13.3387
1987,6,248.5,30.25,13.35
1987,7,377.8,27.9516,12.4194
1987,8,289.2,29.5806,12.1129
1987,9,239.3,30.4167,12.8667
1987,10,19.2,27.3833,9.1333
1987,11,38.5,27.3333,9.5167
1987,12,36.2,27.7419,10.3226
1988,1,47.2,25.9516,7.4677
1988,2,60.7,25.9655,8.2241
1988,3,32.8,26.8871,9.5968
1988,4,41.4,32.05,13.3333
1988,5,48.2,32.3226,13.4516
1988,6,228.7,30.4333,12.8833
1988,7,246.6,29.8226,12.2097
1988,8,326.6,29.0484,12.7903
1988,9,141.4,28.8333,12.1333
1988,10,79.6,26.5161,10.8065
1988,11,1.6,28.7833,10.55
1988,12,55.9,26.2097,8.2097
1989,1,16.1,26.5,8.6613
1989,2,51.3,25.875,7.6786
1989,3,16.7,27.7742,9.2903
1989,4,65.9,29.95,11.0833
1989,5,91.8,32.3871,13.4194
1989,6,444.2,30.9333,13.3
1989,7,324.9,29.5645,12
1989,8,236,28.9677,12.4355
1989,9,228.2,27.7667,12.3167
1989,10,50.6,26.7419,9.9194
1989,11,39.6,27.4833,11
1989,12,64.7,25.0484,8.8387
1990,1,32.3,25.0806,8.6452
1990,2,46.3,26.4643,9.0179
1990,3,31,26.5,9.3226
1990,4,50.1,30.0167,11.6
1990,5,55.7,32.2581,13.8226
1990,6,263,29.7667,12.6667
1990,7,320,28.629,11.9839
1990,8,221.9,28.6935,12.0806
1990,9,258.6,28.3333,12.6333
1990,10,113,26.7097,11.6613
1990,11,66.9,25.3333,9.5333
1990,12,20.8,26.4032,8.5968
1991,1,23.4,25.629,8.9677
1991,2,57.9,25.375,9.0357
1991,3,4.7,31.9032,12.5323
1991,4,60.5,33.4667,14.3333
1991,5,62.8,32.7258,13.8387
1991,6,294.9,30.1833,13.5833
1991,7,338.5,28.7903,12.1613
1991,8,213.6,29.3065,12.2903
1991,9,421.7,27.7167,12.2833
1991,10,202.9,26.7742,11.5968
1991,11,70.5,24.8833,9.7167
1992,1,120.2,23.6774,8.8387
1992,2,16.6,24.6207,8.5172
1992,3,87.3,27.7903,10.8548
1992,4,37.9,28.45,11.9667
1992,5,77,28.8871,11.8226
1992,6,193.3,32.1,13.5833
1992,7,393.3,29.3387,12.0968
1992,8,327.3,28.871,12.0323
1992,9,328.5,27.75,12.1833
1992,10,133.1,28.0645,11.5161
1992,11,81.2,26.6,10.7
1992,12,9.2,27.1774,9.2258
1993,1,31.6,26.2097,8.9032
1993,2,27,27.7321,9.7143
1993,3,24.5,27.4516,9.5
1993,4,13.1,30.85,11.8333
1993,5,108.1,30.9677,12.6935
1993,6,479.7,29.5,13.5
1993,7,346,28.9677,12.2258
1993,8,292.3,28.5484,11.8226
1993,9,357.5,28.5333,12.85
1993,10,67.5,28.3065,11.629
1993,11,27.4,26.7069,9.7069
1993,12,20.7,26.7581,8.7419
1994,1,72.9,25,8.5968
1994,2,32.8,26.3571,9.5536
1994,3,22.2,27.6774,10.8548
1994,4,54.7,21.4867,12.4667
1994,5,53,22.4161,13.2258
1994,6,174.2,21.5167,12.85
1994,7,152.3,21.9677,12.3387
1994,8,330.6,19.5323,12.5806
