Anio,Mes,PRECIP_acum,TMAX_prom,TMIN_prom
1966,2,19.3,NA,NA
1966,3,49,NA,NA
1966,4,89.6,NA,NA
1966,5,83.7,NA,NA
1966,6,70.7,NA,NA
1966,7,112.1,NA,NA
1966,8,57.7,NA,NA
1966,9,113,NA,NA
1966,10,14.4,NA,NA
1966,11,2.3,NA,NA
1966,12,1.5,NA,NA
1967,1,8,NA,NA
1967,2,0,NA,NA
1967,3,29.2,NA,NA
1967,4,39.8,NA,NA
1967,5,110.3,NA,NA
1967,6,62.1,NA,NA
1967,7,37.4,NA,NA
1967,8,58.6,NA,NA
1967,9,162.8,NA,NA
1967,10,60.3,NA,NA
1967,11,3.3,NA,NA
1967,12,0,NA,NA
1968,1,17,NA,NA
1968,2,25.7,NA,NA
1968,3,8.8,NA,NA
1968,4,90.5,NA,NA
1968,5,146.6,NA,NA
1968,6,155.4,NA,NA
1968,7,70.4,NA,NA
1968,8,48.8,NA,NA
1968,9,13.4,NA,NA
1968,10,42.7,NA,NA
1968,11,8.2,NA,NA
1968,12,7.4,NA,NA
1969,1,30.4,NA,NA
1969,2,0,NA,NA
1969,3,27.1,NA,NA
1969,4,29.4,NA,NA
1969,5,29,NA,NA
1969,6,35.2,NA,NA
1969,7,65.7,NA,NA
1969,8,273.1,NA,NA
1969,9,97.3,NA,NA
1969,10,84.7,NA,NA
1969,11,0,NA,NA
1969,12,0,NA,NA
1970,1,4.9,NA,NA
1970,2,17,NA,NA
1970,3,0,NA,NA
1970,4,0,NA,NA
1970,5,81.4,NA,NA
1970,6,199.7,NA,NA
1970,7,92.8,NA,NA
1970,8,220.8,NA,NA
1970,9,72.7,NA,NA
1970,10,5.1,NA,NA
1970,11,7.5,NA,NA
1970,12,0,NA,NA
1971,1,0,NA,NA
1971,2,0,NA,NA
1971,3,0,NA,NA
1971,5,46,NA,NA
1971,6,71.1,NA,NA
1971,7,77,NA,NA
1971,8,82.1,NA,NA
1971,9,84.4,NA,NA
1971,10,18.7,NA,NA
1971,11,21.4,NA,NA
1971,12,7.5,NA,NA
1972,1,5,NA,NA
1972,2,0,NA,NA
1972,3,71.3,NA,NA
1972,4,88.2,NA,NA
1972,5,110.4,NA,NA
1972,6,161,NA,NA
1972,7,73.2,NA,NA
1972,8,57.5,NA,NA
1972,9,50.1,NA,NA
1972,10,12.4,NA,NA
1972,11,34.1,NA,NA
1972,12,7,NA,NA
1973,1,0,NA,NA
1973,2,9.3,NA,NA
1973,3,1.6,NA,NA
1973,4,88.6,NA,NA
1973,5,85.2,NA,NA
1973,6,277,NA,NA
1973,7,109.8,NA,NA
1973,8,72.6,NA,NA
1973,9,101.9,NA,NA
1973,10,25.6,NA,NA
1973,11,19,NA,NA
1973,12,13.6,NA,NA
1974,1,0.1,NA,NA
1974,2,0,NA,NA
1974,3,63.6,NA,NA
1974,4,31.3,NA,NA
1974,5,38.4,NA,NA
1974,6,141.4,NA,NA
1974,7,71.1,NA,NA
1974,8,34.2,NA,NA
1974,9,129.8,NA,NA
1974,10,11.5,NA,NA
1974,11,0.5,NA,NA
1974,12,0,NA,NA
1975,1,2.7,NA,NA
1975,2,0.6,NA,NA
1975,3,5,NA,NA
1975,4,3.1,NA,NA
1975,5,130.3,NA,NA
1975,6,120.3,NA,NA
1975,7,106.3,NA,NA
1975,8,126.9,NA,NA
1975,9,39.8,NA,NA
1975,10,44,NA,NA
1975,11,0.7,NA,NA
1975,12,0,NA,NA
1976,1,4.9,NA,NA
1976,2,28.6,NA,NA
1976,3,0,NA,NA
1976,4,80.6,NA,NA
1976,5,108.3,NA,NA
1976,6,77.8,NA,NA
1976,7,105.3,NA,NA
1976,8,83.6,NA,NA
1976,9,80.9,NA,NA
1976,10,137.5,NA,NA
1976,11,9.3,NA,NA
1976,12,0,NA,NA
1977,1,7.2,NA,NA
1977,2,7.4,NA,NA
1977,3,0,NA,NA
1977,4,27.4,NA,NA
1977,5,89.2,NA,NA
1977,6,57.3,NA,NA
1977,7,21.8,NA,NA
1977,8,83.1,NA,NA
1977,9,47.5,NA,NA
1977,10,28.5,NA,NA
1977,11,23.8,NA,NA
1977,12,4.5,NA,NA
1978,1,8.1,NA,NA
1978,2,13.2,NA,NA
1978,3,22.6,NA,NA
1978,4,14.3,NA,NA
1978,5,68,NA,NA
1978,6,184.1,NA,NA
1978,7,87.7,NA,NA
1978,8,59.6,NA,NA
1978,9,149.8,NA,NA
1978,10,57.9,NA,NA
1978,11,3.8,NA,NA
1978,12,0,NA,NA
1979,1,0,NA,NA
1979,2,18.4,NA,NA
1979,3,0.8,NA,NA
1979,4,57.6,NA,NA
1979,5,84.9,NA,NA
1979,6,51.6,NA,NA
1979,7,169.6,NA,NA
1979,8,89.2,NA,NA
1979,9,113.4,NA,NA
1979,10,22.3,NA,NA
1979,12,13,NA,NA
1980,1,42.9,NA,NA
1980,2,4.3,NA,NA
1980,3,1.8,NA,NA
1980,4,46.6,NA,NA
1980,5,63.8,NA,NA
1980,6,34.1,NA,NA
1980,7,127,NA,NA
1980,8,89.7,NA,NA
1980,9,74,NA,NA
1980,10,10.8,NA,NA
1980,11,17,NA,NA
1980,12,0,NA,NA
1981,1,12.3,NA,NA
1981,2,12.8,NA,NA
1981,3,39.1,NA,NA
1981,4,31.9,NA,NA
1981,5,62.2,NA,NA
1981,6,264.9,NA,NA
1981,7,78.6,NA,NA
1981,8,161.8,NA,NA
1981,9,80.4,NA,NA
1981,10,24.9,NA,NA
1981,11,0,NA,NA
1981,12,5.3,NA,NA
1982,1,0,NA,NA
1982,2,67.8,NA,NA
1982,3,34.4,NA,NA
1982,4,52.1,NA,NA
1982,5,134.8,NA,NA
1982,6,49.3,NA,NA
1982,7,22.8,NA,NA
1982,8,36.7,NA,NA
1982,9,84.5,NA,NA
1982,10,72.8,NA,NA
1982,11,2.3,NA,NA
1982,12,1.6,NA,NA
1983,1,23.2,NA,NA
1983,2,55.8,NA,NA
1983,3,37,NA,NA
1983,4,0,NA,NA
1983,5,5.3,NA,NA
1983,8,155.5,20.6613,8.7226
1983,9,61.3,20.95,8.0667
1983,10,9.5,20.6613,4.6935
1983,11,16.5,19.9667,3.95
1983,12,1.5,20.0806,-0.0968
1984,1,24,22.9677,0.7097
1984,2,12.5,18.3966,1.8276
1984,3,12.6,19.5345,3.5
1984,4,3.5,22.8,5.8167
1984,5,59.1,25,5.8667
1984,6,121.4,21.95,6.75
1984,7,70.3,20.9667,6.8
1984,8,94.9,20.5484,6.5968
1984,9,118.4,20.2333,6.75
1984,10,9.5,19.0667,4.5
1984,11,0,22.0333,1.55
1984,12,0,20.6,-2.9
1985,1,1,20.2419,-1.629
1985,2,0,19.5714,-1.8393
1985,3,9.8,20.5,1.4464
1985,4,125,22.5167,5.7
1985,5,85.8,22.5333,5.6167
1985,6,174.3,24.0333,7.9
1985,7,85.3,21.9667,5.3333
1985,8,63.5,21.129,6
1985,9,29.6,21.8,6.1
1985,10,32.5,21.7333,5.5333
1985,11,4,21.5,-1.0333
1985,12,1.5,20.9,-0.7
1986,1,0,19.7097,-6.6774
1986,2,8,18.5357,-2.5
1986,3,0,21.6786,-0.1786
1986,4,86.2,21.2667,2
1986,5,197.2,25.3,6.9333
1986,6,96.5,23.9667,7
1986,7,49.5,22.5333,5.1
1986,8,43.9,22.3548,4.3226
1986,9,64,23.1333,5.7
1986,10,34.5,22.5667,4.7333
1986,11,28,21.6333,2.3667
1986,12,19,22.2333,0.6
1987,1,0,19.4839,-2.3226
1987,2,0,20.4643,0.4286
1987,3,13,22.0714,3.5357
1987,4,52.5,23.1,5.1
1987,5,109,23.3,5.9
1987,6,170,24,9.4333
1987,7,44,23.1333,7.2333
1987,8,31.5,22,5.3032
1987,9,63.5,22.9333,7.0333
1987,10,0,23.8667,0.6667
1987,11,4,22.3667,-0.8667
1987,12,0,21.9667,-1.0667
1988,1,1,22.2258,-2.4839
1988,2,5,20.4828,1.4483
1988,3,6.5,23.1034,3.3103
1988,4,28,22.5333,5.3667
1988,5,45.5,25.0667,6.3333
1988,6,147.5,26.2667,9.2
1988,7,103.5,23.7333,6.9
1988,8,208.5,22.5806,8.7097
1988,9,136.5,21.5333,7.1333
1988,10,12.5,21.3548,4.4194
1988,11,0,23.2333,-2.5
1988,12,0,21.2258,-2
1989,1,0,21.5806,-4.5161
1989,2,12,20.8929,-2.1071
1989,3,3,23.0484,-1.6129
1989,4,30.5,24.4667,3.0667
1989,5,60.5,24.3226,6
1989,6,211.5,23,7.8333
1989,7,66,22.5161,5.7742000000000004
1989,8,136,22.7419,7.5806
1989,9,91.5,20.7333,7.2533
1989,10,11,22.1935,2.0645
1989,11,11,21.9,2.6
1989,12,9,19.9677,1.4839
1990,1,19,20.8065,-1.0323
1990,2,40.5,21.25,1.9643
1990,3,14,22.7742,2.0968
1990,4,58.5,23.2333,5.6333
1990,5,50,24.7419,6.4839
1990,6,77,23.4333,7.3
1990,7,141,22.0323,7.1935
1990,8,41,22.5323,6
1990,9,76,21.6333,7.1333
1990,10,36.5,21.2903,4.9677
1990,11,3,21.7,0.1667
1990,12,0,20.8871,-4.2258
1991,1,0,20.5161,-1.0968
1991,2,0,21.8214,-0.1429
1991,3,0,26.7097,1.7419
1991,4,23,27.0667,5
1991,5,98.5,25.5161,6.9839
1991,6,249.5,23.4,8.6
1991,7,50.2,22.4194,6.9677
1991,8,72,23.0323,5.871
1991,9,67.6,22.0667,8.6667
1991,10,73.5,20.7419,6.1613
1991,11,10,20,0.8
1991,12,0,20.096800000000002,1.0323
1992,1,63.5,19.5484,2.1613
1992,2,30.5,19.6207,1.3448
1992,3,34,23.5161,3.1935
1992,4,53,23.1667,6.1667
1992,5,166,23.3871,6.1613
1992,6,221.5,24.3333,7.7
1992,7,39,22.9677,6.0323
1992,8,61,22.1935,6.9677
1992,9,120.5,21.7,6.4667
1992,10,80,21.7419,5.1935
1992,11,82,19.8,4.6
1992,12,0,21.1935,-2.9677
1993,1,22,20.8065,-0.3548
1993,2,14,22.1071,0.5357
1993,3,9,22.5484,1.6452
1993,4,28,24.2333,3.9
1993,5,73,25.596800000000002,5.2581
1993,6,131,23.8667,7.8333
1993,7,74.6,23.0645,5.3548
1993,8,67.5,23.8065,4.871
