Anio,Mes,PRECIP_acum,TMAX_prom,TMIN_prom
1964,4,0,NA,NA
1964,5,34.9,NA,NA
1964,6,131.8,NA,NA
1964,7,74.5,NA,NA
1964,8,34.1,NA,NA
1964,9,88.8,NA,NA
1964,10,19.2,NA,NA
1964,11,26.2,NA,NA
1964,12,2.1,NA,NA
1965,1,4.3,NA,NA
1965,2,63.2,NA,NA
1965,3,0,NA,NA
1965,4,0,NA,NA
1965,5,6.2,24.1889,6.8667
1965,6,340.4,NA,NA
1965,7,323.1,NA,NA
1965,8,192.9,NA,NA
1965,9,180.9,NA,NA
1965,10,68.8,NA,NA
1965,11,18,NA,NA
1965,12,69.2,NA,NA
1966,1,24.5,NA,NA
1966,2,33,NA,NA
1966,3,51.1,NA,NA
1966,4,19.4,NA,NA
1966,5,114.1,NA,NA
1966,6,102.2,NA,NA
1966,7,114.1,NA,NA
1966,8,134.2,NA,NA
1966,9,231.3,NA,NA
1966,10,88,NA,NA
1966,11,2.3,NA,NA
1966,12,4.3,NA,NA
1967,1,5.9,NA,NA
1967,2,27.4,NA,NA
1967,3,11.1,NA,NA
1967,4,1.1,NA,NA
1967,5,6.9,NA,NA
1967,6,185.7,NA,NA
1967,7,144.4,NA,NA
1967,8,179.6,NA,NA
1967,9,162.8,NA,NA
1967,10,18.3,NA,NA
1967,11,22.5,NA,NA
1967,12,22.4,NA,NA
1968,1,12.5,NA,NA
1968,2,31.8,NA,NA
1968,3,10.3,NA,NA
1968,4,9.3,NA,NA
1968,5,76.8,NA,NA
1968,6,85.2,NA,NA
1968,7,216.7,NA,NA
1968,8,102.8,NA,NA
1968,9,62.8,NA,NA
1968,10,122.1,NA,NA
1968,11,63.8,NA,NA
1968,12,51.8,NA,NA
1969,1,34.5,NA,NA
1969,2,10.1,NA,NA
1969,3,29.8,NA,NA
1969,4,41.1,NA,NA
1969,5,12.6,29.1429,15.6964
1969,6,67.9,NA,NA
1969,7,137.4,NA,NA
1969,8,268.2,NA,NA
1969,9,184.4,NA,NA
1969,10,27.3,NA,NA
1969,11,11.1,NA,NA
1969,12,9.2,NA,NA
1970,1,7.4,NA,NA
1970,2,54.2,NA,NA
1970,3,2.2,NA,NA
1970,4,0,NA,NA
1970,5,9.4,NA,NA
1970,6,155.8,NA,NA
1970,7,88.9,NA,NA
1970,8,133.9,NA,NA
1970,9,320.8,NA,NA
1970,10,33,NA,NA
1970,11,20.7,NA,NA
1970,12,0,NA,NA
1971,1,12.11,NA,NA
1971,2,0.62,NA,NA
1971,3,2.9,NA,NA
1971,4,13.81,NA,NA
1971,5,24.9,NA,NA
1971,6,95.3,NA,NA
1971,7,151.1,NA,NA
1971,8,124,NA,NA
1971,9,56.1,NA,NA
1971,10,88.2,26.371,12.7419
1971,11,29.6,27.6786,15.0714
1971,12,5.9,28.6452,16.4839
1972,1,29.5,NA,NA
1972,2,13.1,NA,NA
1972,3,6.8,NA,NA
1972,4,6,NA,NA
1972,5,61.2,NA,NA
1972,6,80.6,NA,NA
1973,1,4.6,NA,NA
1973,2,57.9,NA,NA
1973,3,0.6,NA,NA
1973,4,17.6,NA,NA
1973,5,40.51,NA,NA
1973,6,304.7,NA,NA
1973,7,167.5,NA,NA
1973,8,138.9,NA,NA
1973,9,54.7,NA,NA
1973,10,73.1,NA,NA
1973,11,4.4,NA,NA
1973,12,15.3,NA,NA
1974,1,36.8,NA,NA
1974,2,9.4,NA,NA
1974,3,9.5,NA,NA
1974,4,3.12,NA,NA
1974,5,34.51,NA,NA
1974,6,274.8,NA,NA
1974,7,186.3,NA,NA
1974,8,37.51,NA,NA
1974,9,408.6,NA,NA
1974,10,25.7,NA,NA
1974,11,36.5,NA,NA
1974,12,0.01,NA,NA
1975,1,1.73,NA,NA
1975,2,10.7,NA,NA
1975,3,2.31,NA,NA
1975,4,3.5,NA,NA
1975,5,74.02,NA,NA
1975,6,66.3,NA,NA
1975,7,125,NA,NA
1975,8,113.9,NA,NA
1975,9,454.7,NA,NA
1975,10,20.5,NA,NA
1975,11,0.5,NA,NA
1975,12,4.5,NA,NA
1976,1,1.63,NA,NA
1976,2,7.8,NA,NA
1976,3,4.71,NA,NA
1976,4,77,NA,NA
1976,5,60.6,NA,NA
1976,6,394.4,NA,NA
1976,7,193.5,NA,NA
1976,8,100.8,NA,NA
1976,9,84.01,NA,NA
1976,10,21,NA,NA
1976,11,19.82,NA,NA
1976,12,6.6,NA,NA
1977,1,8.8,NA,NA
1977,2,8.8,NA,NA
1977,3,2.22,NA,NA
1977,4,32.13,NA,NA
1977,5,17.44,NA,NA
1977,6,155.92,NA,NA
1977,7,51.81,NA,NA
1977,8,152.7,NA,NA
1977,9,71.4,NA,NA
1977,10,70,NA,NA
1977,11,7.02,NA,NA
1977,12,5.22,NA,NA
1978,1,14.9,24.6935,15
1978,2,2.71,31.6071,19.8393
1978,3,27.22,NA,NA
1978,4,5.42,NA,NA
1978,5,43.12,NA,NA
1978,6,102.2,NA,NA
1978,7,126.3,NA,NA
1978,8,155.2,NA,NA
1978,9,211.1,NA,NA
1978,10,56.01,NA,NA
1978,11,16.6,NA,NA
1978,12,16.5,NA,NA
1979,1,5.26,NA,NA
1979,2,7.22,NA,NA
1979,3,0.74,NA,NA
1979,4,18.64,NA,NA
1979,5,115.21,NA,NA
1979,6,92.51,NA,NA
1979,7,94,NA,NA
1979,8,277.5,NA,NA
1979,9,213.2,29.0167,19.5
1979,10,26.2,30.7452,18
1979,11,10.13,26.3533,17.1167
1979,12,31.32,24.6935,15
1980,1,17.51,25.471,14.6129
1980,2,10.8,27.0517,13.8966
1980,3,6.52,30.371,16.9839
1980,4,2.02,30.4033,17.9
1980,5,149.92,35.1452,22.4677
1980,6,154.8,30.9833,20.9333
1980,7,130.92,31.6935,21.2258
1980,8,183.4,31.6071,20.9107
1980,9,185.11,30.3333,20.8833
1980,10,27.52,29.1613,21.2903
1980,11,60.42,25.9333,17.5667
1980,12,13.52,25.3226,16.7419
1981,1,45.03,22.9516,14.0645
1981,2,12.5,25.375,15.7321
1981,3,24.34,28.4194,18.3065
1981,4,1.11,31.8333,20.7333
1981,5,71.03,34.5806,23.871
1981,6,402.9,30.5333,22.25
1981,7,241.91,30.3871,21.0484
1981,8,163.8,31.3548,20.8065
1981,9,279.6,29.9167,20.3333
1981,10,29,31,20.2742
1981,11,3.72,30,18.75
1981,12,17.32,26.9548,17.8548
1982,1,0.5,28.3871,16.6774
1982,2,9.61,28.8214,17.9643
1982,3,16.01,30.1935,19.3387
1982,4,14.81,33.85,22.1333
1982,5,46.65,31.0161,21.7419
1982,6,66,32.9,22.4333
1982,7,112.91,31.2903,21.9677
1982,8,101,31.371,22.0161
1982,9,39.43,31.6833,21.05
1982,10,25.03,29.9516,20.3871
1982,11,8.63,29.1667,18.1
1982,12,12.42,26.4839,16.0645
1983,1,14.12,24.5161,14.0323
1983,2,10.81,25.2679,15.0893
1983,3,42.5,30.129,16.1774
1983,4,12.92,30.7167,18.5167
1983,5,33.5,34.129,22.8548
1983,6,29.01,33.45,22.1167
1983,7,419.52,30.4839,21.2419
1983,8,239.9,30.9032,20.7419
1983,9,212.22,30.55,21.3333
1983,10,14.12,24.9677,14.0258
1983,11,84.33,28.5,18.3
1983,12,8.4,26.5,15.9355
1984,1,33.93,24.2742,14.548400000000001
1984,2,10.1,25.7586,15
1984,3,4.3,30.5645,16.8548
1984,4,0.42,34.65,19.75
1984,5,75.8,33.3387,21.8871
1984,6,197.21,31.1333,20.6333
1984,7,249.6,28.9677,19.7581
1984,8,181.5,29.2903,19.4355
1984,9,413.8,28.15,19.7333
1984,10,15.71,30.8226,19.0323
1984,11,7.81,28.3167,16.15
1984,12,60.8,27.6613,16.1935
1986,1,0.5,26.6452,12.8065
1986,2,27.01,30.8929,16.0357
1986,3,1.51,29.6613,15.629
1986,4,5.52,34.75,19.7333
1986,5,21.2,33.7258,21.596800000000002
1986,6,183.9,32.7833,21.0333
1986,7,232.02,31.3226,19.7419
1986,8,105.21,32.5968,20.0161
1986,9,253.5,30.7667,19.9333
1986,10,84.9,29.7581,18.9032
1986,11,112.02,28.75,18.0333
1986,12,23.22,26.0161,16
1987,1,10.82,26.371,12.7419
1987,2,3,27.6786,15.0714
1987,3,17.99,28.6452,16.4839
1987,4,24.83,29.3167,17.4
1987,5,82.5,33.2419,20.3871
1987,6,85.53,32.2667,21.1833
1987,7,282.66,30.4194,20.3387
1987,8,30.56,32.2419,20.4032
1987,9,34.7,33.45,20.8
1987,10,49.4,30.7258,17.6129
1987,11,5.6,28.8667,17.3167
1987,12,6.9,28.2258,16.3548
1988,1,15.14,25.7097,14.7742
1988,2,13.73,27.2414,14.9138
1988,3,50,29.1129,16.7097
1988,4,17.43,33.2833,19.5167
1988,5,24,32.6774,20.6935
1988,6,165,32.1667,21.2167
1988,7,131.9,32.4032,20.6129
1988,8,186.24,31.5323,20.5323
