Anio,Mes,PRECIP_acum,TMAX_prom,TMIN_prom
1964,4,3.9,NA,NA
1964,5,118.9,NA,NA
1964,6,310.1,NA,NA
1964,7,135.6,NA,NA
1964,8,111,NA,NA
1964,9,233.6,NA,NA
1964,10,156.1,NA,NA
1964,11,73.4,NA,NA
1964,12,59.4,NA,NA
1965,1,38.4,NA,NA
1965,2,46.6,NA,NA
1965,3,34,NA,NA
1965,4,65.1,NA,NA
1965,5,35.5,NA,NA
1965,6,200.4,NA,NA
1965,7,265.2,NA,NA
1965,8,229.6,NA,NA
1965,9,188.5,NA,NA
1965,10,164.8,NA,NA
1965,11,72.7,NA,NA
1965,12,43.7,NA,NA
1966,1,59,NA,NA
1966,2,65.2,NA,NA
1966,3,106.6,NA,NA
1966,4,45.6,NA,NA
1966,5,104,NA,NA
1966,6,247.2,NA,NA
1966,7,266.9,NA,NA
1966,8,262.8,NA,NA
1966,9,237,NA,NA
1966,10,129.6,NA,NA
1966,11,51.3,NA,NA
1966,12,30.2,NA,NA
1967,1,49.2,NA,NA
1967,2,87.4,NA,NA
1967,3,15.1,NA,NA
1967,4,102.6,NA,NA
1967,5,77.9,NA,NA
1967,6,250.2,NA,NA
1967,7,192.4,NA,NA
1967,8,273.7,NA,NA
1967,9,267.2,NA,NA
1967,10,151.6,NA,NA
1967,11,72.5,NA,NA
1967,12,26.1,NA,NA
1968,1,29.8,NA,NA
1968,2,64.1,NA,NA
1968,3,41.1,NA,NA
1968,4,113,NA,NA
1968,5,103.7,NA,NA
1968,6,340.2,NA,NA
1968,7,199.4,NA,NA
1968,8,264.6,NA,NA
1968,9,239.3,NA,NA
1968,10,206.5,NA,NA
1968,11,112.6,NA,NA
1968,12,90.7,NA,NA
1969,1,63.8,NA,NA
1969,2,79.3,NA,NA
1969,3,47.9,NA,NA
1969,4,45.5,NA,NA
1969,5,69.7,NA,NA
1969,6,163.9,NA,NA
1969,7,268.8,NA,NA
1969,8,361.6,NA,NA
1969,9,359,NA,NA
1969,10,79.9,NA,NA
1969,11,32.6,NA,NA
1969,12,45,NA,NA
1970,1,17.2,NA,NA
1970,2,98.2,NA,NA
1970,3,11,NA,NA
1970,4,3,NA,NA
1970,5,85.8,NA,NA
1970,6,266.9,NA,NA
1970,7,230.7,NA,NA
1970,8,227.5,NA,NA
1970,9,374.6,NA,NA
1970,10,74.5,NA,NA
1970,11,54.5,NA,NA
1970,12,7,NA,NA
1971,1,20,NA,NA
1971,2,27.5,NA,NA
1971,3,36.5,NA,NA
1971,4,38.8,NA,NA
1971,5,67.8,NA,NA
1971,6,263.5,NA,NA
1971,7,278,NA,NA
1971,8,256,NA,NA
1971,9,290.9,NA,NA
1971,10,174.9,NA,NA
1971,11,79.6,NA,NA
1971,12,64,NA,NA
1972,1,50.6,NA,NA
1972,2,17.7,NA,NA
1972,3,133.4,NA,NA
1972,4,122.4,NA,NA
1972,5,115.6,NA,NA
1972,6,324.8,NA,NA
1973,1,27,NA,NA
1973,2,52.6,NA,NA
1973,3,7.8,NA,NA
1973,4,108,NA,NA
1973,5,181.4,NA,NA
1973,6,352.1,NA,NA
1973,7,273.4,NA,NA
1973,8,333.5,NA,NA
1973,9,239,NA,NA
1973,10,317,NA,NA
1973,11,63.5,NA,NA
1973,12,58.1,NA,NA
1974,10,57,NA,NA
1974,11,82,NA,NA
1974,12,35.3,NA,NA
1975,1,74.9,NA,NA
1975,2,91.4,NA,NA
1975,3,0,NA,NA
1975,4,32,NA,NA
1975,5,166,NA,NA
1975,6,285.7,NA,NA
1975,7,223.2,NA,NA
1975,8,191.3,NA,NA
1975,9,293.5,NA,NA
1975,10,186.2,NA,NA
1975,11,44.6,NA,NA
1975,12,70.8,NA,NA
1976,1,88.9,NA,NA
1976,2,31.6,NA,NA
1976,3,59,NA,NA
1976,4,80.6,NA,NA
1976,5,122,NA,NA
1976,6,255.1,NA,NA
1976,7,363,NA,NA
1976,8,237,NA,NA
1976,9,200.3,NA,NA
1976,10,265.5,NA,NA
1976,11,80,NA,NA
1976,12,84,NA,NA
1977,1,50,NA,NA
1977,2,91.5,NA,NA
1977,3,33,NA,NA
1977,4,108,NA,NA
1977,5,89,NA,NA
1977,6,306.8,NA,NA
1977,7,191.2,NA,NA
1977,8,249,NA,NA
1977,9,336.7,NA,NA
1977,10,144.9,NA,NA
1977,11,65,NA,NA
1977,12,68,NA,NA
1978,1,43,NA,NA
1978,2,72,NA,NA
1978,3,99,NA,NA
1978,4,66.6,NA,NA
1978,5,204,NA,NA
1978,6,542,NA,NA
1978,7,265,NA,NA
1978,8,384.2,NA,NA
1978,9,377,NA,NA
1978,10,175,NA,NA
1978,11,116.8,NA,NA
1978,12,102.7,NA,NA
1979,1,27.3,NA,NA
1979,2,23,NA,NA
1979,3,31,NA,NA
1979,4,194.4,NA,NA
1979,5,161.4,NA,NA
1979,6,278.5,NA,NA
1979,7,407.9,NA,NA
1979,8,513.8,NA,NA
1979,9,483.3,NA,NA
1979,10,8.6,21.6774,12.6452
1979,11,9.6,17.21,11.4167
1979,12,11.5,17.4065,10.871
1980,1,40.8,17.8581,10.0806
1980,2,47.9,17.1966,9.3966
1980,3,5,22.9355,12.3871
1980,4,92.7,21.0833,12.8167
1980,5,155.8,25.1129,15.548400000000001
1980,6,380.7,21.9833,13.3333
1980,7,344.2,21.6645,13.371
1980,8,518.1,21.9355,13.9516
1980,9,580,21.1333,14.0167
1980,10,128.9,19.871,12.9032
1980,11,42.1,17.65,11.25
1980,12,22.2,16.7258,9.2032
1981,1,119.3,14.7097,8.371
1981,2,33.7,16.6821,8.8214
1981,3,45.2,19.7097,11.4677
1981,4,51.2,21.4,12.4333
