Anio,Mes,PRECIP_acum,TMAX_prom,TMIN_prom
1969,8,234.5,19.069,10.1724
1969,10,0,21.4194,6.4194
1969,11,0,19.7,7.1333
1969,12,0,18.0645,4.1935
1970,1,0,20.0645,3.871
1970,2,0,15.8571,4.4643
1970,3,0,19.1935,5.6129
1970,4,0,18.2333,6
1970,5,118,18.7097,6.2581
1970,6,51,16.8833,6.5333
1970,7,77,15.2903,7.5968
1970,8,77,22.9032,11.5806
1970,9,12,21.7,8.2667
1970,10,0,22.2581,5.5161
1970,11,0,18.1667,2.6
1970,12,0,17.0645,0.1935
1971,1,0,15.548400000000001,5.8065
1971,2,0,17.2143,5.9286
1971,3,0,17.9032,4.9677
1971,4,7.5,21.2,5.0667
1971,5,0,21.4839,6.9677
1971,6,9,17.8,7
1971,7,0,17.6774,7
1971,8,0,22.0645,6.9677
1971,9,0,21.1667,6.2333
1971,10,28,20.0645,5.8387
1971,11,3,18.6,2.5333
1971,12,0,19.7097,2.2581
1972,1,0,18.3548,2.4194
1972,2,0,19.1724,1.4483
1972,3,11,18.1935,4.4194
1972,4,30,20.1667,5.0667
1972,5,34,24.6129,5
1972,6,56,24.2333,6.2
1972,7,67,20.7097,7.2903
1972,8,47,18,6.8387
1972,9,1,21.1333,7.4667
1972,10,0,20.0161,5.5484
1972,11,0,20.5,5.8333
1972,12,0,20.7742,5.7097
1973,1,0,17.096800000000002,3.6774
1973,2,0,18.6607,3.2857
1973,3,0,26.0645,5.7419
1973,4,24.2,24.9333,8.6833
1973,5,106.7,24.4194,10
1973,6,144.2,21.3833,10.3667
1973,7,103.4,19.4355,10
1973,8,28.5,19.096800000000002,8.9032
1973,9,135.5,19.5167,9.1833
1973,10,21,18.1774,7.8065
1973,11,2.5,19.2,4.4333
1973,12,3,17.129,2.5806
1974,1,11,18.4839,1.9677
1974,2,0,18.6071,2.675
1974,3,62,21.6452,4.129
1974,4,3.3,22.9,6.7333
1974,5,40,22.9355,8.6613
1974,6,93.5,20.1,10.1
1974,7,71.7,18.5806,8.0323
1974,8,0,20.1613,8
1974,9,127.6,19.7333,8.7
1974,10,5.7,15.6129,6.9032
1974,11,5.9,17,3.9
1974,12,0,18.5484,2.2903
1975,1,0,18.5806,2.9032
1975,2,0,22.6071,3.3929
1975,3,0,24.1613,5.0323
1975,4,29.5,25.2667,6.9
1975,5,141.2,23.0323,9.0968
1975,6,63.5,21.7,9.8
1975,7,61.3,19.1613,8.5484000000000009
1975,8,11.6,19.2581,8.9355
1975,9,106.8,17.6333,7.9
1975,10,52.1,17.5161,7.1613
1975,11,0,18.2333,3.3667
1975,12,0,16.0323,1.8065
1976,1,0,15.8387,0.5806
1976,2,8.5,17.3448,0.7931
1976,3,2.1,22.8065,4.1613
1976,4,71.1,22.0667,7.3667
1976,5,89.8,21.7097,9.0323
1976,6,81.5,19.5333,9.7333
1976,7,52.7,18.3548,9.4839
1976,8,9.5,18.5806,9.1935
1976,9,4.2,19.9333,9
1976,10,69.5,19.9032,8.2581
1976,11,0,18.1667,6.0333
1976,12,0,18.1613,3.6129
1977,1,0,19.2903,2.129
1977,2,2.4,18.9286,3.75
1977,3,0,21.5161,4.8065
1977,4,21.7,21.3333,6.4
1977,5,26.5,23.0645,8.0645
1977,6,56.2,19.9333,9.4667
1977,7,10,18.9032,8.7097
1977,8,67.1,20.1935,9.2581
1977,9,35.8,20.8,8.8333
1977,10,6.2,19.2258,7.5484
1977,11,31.7,18.5333,-1.5
1977,12,0,18.8387,3.6452
1978,1,6.5,18.7419,1.8065
1978,2,0,18.3571,3.2143
1978,3,15.7,21.096800000000002,4.3548
1978,4,0,24.7,7.1333
1978,5,21.5,24,9.7742
1978,6,105.9,19.1667,10.1667
1978,7,104.7,18.7419,9.6774
1978,8,12.2,19.871,8.8065
1978,9,93.7,19.3,9.1667
1978,10,20.3,18.6774,7.8387
1978,11,0,19.8667,6.4333
1978,12,13.6,19.871,4.5484
1979,1,0,19.6452,2.5806
1979,2,12.4,20.7857,3.7857
1979,3,0,22.9355,5.3871
1979,4,45.7,24.4,7.6333
1979,5,33.3,23.2581,9.129
1979,6,25.5,21,9.1
1979,7,95.9,21.3226,9.5161
1979,8,63.7,18.2258,9.8387
1979,9,93.4,18.9667,9.2
