Anio,Mes,PRECIP_acum,TMAX_prom,TMIN_prom
1980,9,496.3,23.32,14.51
1980,10,77,22.1516,12.4903
1980,11,112.1,19.33,10.1433
1980,12,36.9,17.6,8.3645
1981,1,111.5,16.5742,7.6355
1981,2,71.7,18.4036,9.2321
1981,3,57.7,21.6129,11.3516
1981,4,45.3,23.9867,13
1981,5,182.82,27.2839,14.7806
1981,6,616.8,24.2167,15.52
1981,7,398.8,23.5935,14.029
1981,8,366.7,24.1194,14.3581
1981,9,381.76,23.5567,13.49
1981,10,111.79,23.3097,12.9258
1981,11,22.6,21.2567,8.6667
1981,12,100.7,20.6742,10.2968
1982,1,11.3,21.6484,8.6065
1982,2,40.7,21.35,9.9107
1982,3,19,23.9419,11.4548
1982,4,60.4,26.83,13.3433
1982,5,138,24.7355,14.5871
1982,6,186.3,25.7467,13.8433
1982,7,269.72,24.2903,12.9355
1982,8,238.48,24.3677,12.5419
1982,9,207,24.1467,13.2567
1982,10,212.9,22.4806,13.3581
1982,11,45,20.84,10.6567
1982,12,50.2,19.7452,8.9484
1983,1,49.1,18.0806,8.6129
1983,2,45,18.8964,8.4
1983,3,25.8,22.6161,9.8548
1983,4,28.7,24.2,11.6733
1983,5,11.2,27.6677,15.1516
1983,6,204.7,26.43,15.4567
1983,7,480,23.9548,14.2968
1983,8,203.2,24.6194,13.7161
1983,9,344.5,24.3067,14.28
1983,10,149.1,22.5677,12.3903
1983,11,45.2,22.5767,12.1467
1983,12,34.9,20.9516,10.0032
1984,1,71.3,17.5419,9.0258
1984,2,46.57,18.831,8.631
1984,3,9.49,22.971,10.0581
1984,4,35.14,27.7667,12.3567
1984,5,138.16,26.2032,13.7968
1984,6,257.47,24.34,13.59
1984,7,497.18,23.3129,13.6484
1984,8,283.76,23.7742,13.3258
1984,9,602.12,22.57,14.4267
1984,10,114.86,24.5258,13.1323
1984,11,36.23,21.6033,9.2433
1984,12,52.61,21.2323,8.7032
1985,1,28.2,19.0742,7.7194
1985,2,51,19.9321,8.9179
1985,3,30,22.7871,11.371
1985,4,137,23.5167,12.1767
1985,5,85.1,25.5645,13.6871
1985,6,386.1,24.7333,14.45
1985,7,228,23.929,13.2581
1985,8,203.2,24.4774,13.0065
1985,9,330.5,24.1667,13.1167
1985,10,213,22.9065,12.7097
1985,11,27,21.9,10.2333
1985,12,81,19.5194,10.0645
1986,1,8.5,18.1548,5.5065
1986,2,26.5,22.6889,8.7185
1986,3,104.2,21.1839,8.7323
1986,4,45.6,25.8567,11.7467
1986,5,179.9,24.9129,14.3645
1986,6,484.3,24.6767,14.1867
1986,7,289.1,24.3161,12.8129
1986,8,300.2,24.1452,13.048400000000001
1986,9,402,23.7433,13.81
1986,10,133.4,22.271,12.6903
1986,11,111.5,22.1207,11.5345
1986,12,86.4,19.3871,10.6161
1987,1,29,19.2833,6.0667
1987,2,32.9,20.0893,8.1607
1987,3,68.2,21.4355,10.6613
1987,4,69.5,21.25,11.4333
1987,5,66.7,25.1613,13.7742
1987,6,384.7,24.8933,15.1
1987,7,338.63,23.2226,14.5258
1987,8,255,24.3871,13.1903
1987,9,489.6,24.9233,14.22
1987,10,91.4,21.5742,11.1226
1987,11,62.2,20.8167,10.3933
1987,12,28.4,20.8323,10.2032
1988,1,71.8,18.2452,8.9806
1988,2,40.7,19.3621,8.6897
1988,3,101.6,20.7516,10.4774
1988,4,39.6,25.28,12.8
1988,5,85.1,25.171,13.9129
1988,6,214.4,24.2933,14.6
1988,7,264.7,24.6871,13.7516
1988,8,378.55,23.9387,14.2581
1988,9,387.3,23.8433,13.5067
1988,10,147.5,21.5903,12.3226
1988,11,206.2,23.2433,10.0633
1988,12,50,19.5161,8.8419
1989,1,23.1,20.5161,7.9161
1989,2,39,20.6429,7.9821
1989,3,7.6,22.4419,8.6
1989,4,112.5,24.3,10.2433
1989,5,161,25.7355,13.429
1989,6,217.7,25.4467,14.4833
1989,7,252.1,24.4387,13.3806
1989,8,399.8,24.6,13.7452
1989,9,292.1,23.5367,14.2167
1989,10,96.9,22.7742,11.4032
1989,11,124.6,23.1367,11.5
1989,12,78.4,17.7387,7.871
1990,1,39.85,20.2645,9.0903
1990,2,52.58,21.7536,9.8321
1990,3,59.08,20.9194,10.129
1990,4,131.95,24.0167,12.85
1990,5,32.26,26.8548,14.3548
1990,6,379.95,25.15,14.0167
1990,7,478.15,23.9935,13.1613
1990,8,230.66,24.6452,13.1065
1990,9,321.15,24.15,13.9167
1990,10,122.8,22.1452,13.2774
1990,11,86.73,20.9933,10.8167
1990,12,7.13,20.1194,8
1991,1,46.13,19.7903,10.0097
1991,2,42.59,19.5357,9.3571
1991,3,12.56,25.9032,11.0968
1991,4,59.63,27.31,13.7667
1991,5,173.23,26.7742,14.7581
1991,6,359.91,25.2767,15.45
1991,7,391.26,24.4194,13.2355
1991,8,238.89,25.1677,13.2581
1991,9,355.96,23.7433,13.92
1991,10,278.81,22.6065,12.5968
1991,11,71,20.0033,10.3267
1991,12,36.48,19.3871,10.3226
1992,1,183.57,18.1613,10.0097
1992,2,33.23,18.431,9.2655
1992,3,78.97,22.129,11.771
1992,4,111.28,22.8333,12.95
1992,5,274.43,23.3226,13.2581
1992,6,203.57,25.9333,14.9167
1992,7,466.13,24.1355,13.4419
1992,8,281.08,23.9839,13
1992,9,357.86,23.3267,13.2
1992,10,172.79,22.4839,11.6065
1992,11,168.88,20.9167,11.2667
1992,12,12.92,20.9516,9.1129
1993,1,41.5,20.0903,8.5419
1993,2,NA,21.392,8.64
1993,4,64.7,24.7333,11.5667
1993,5,117.9,24.3226,13.1871
1993,6,578,24.3033,14.9333
1993,7,234.3,23.8387,13.048400000000001
1993,8,299.3,24.2258,12.7419
1993,9,399.3,23.7933,13.75
1993,10,109.1,22.9,12.4194
1993,11,44.2,20.9333,10.5767
1993,12,49.3,19.9839,8.8387
1994,1,137.96,18.8806,8.2742
1994,2,40.8,20.2036,9.7143
1994,3,59.45,22.3645,9.9097
1994,4,103.33,24.4267,12.3167
1994,5,137.24,25.4129,13.3645
1994,6,224.76,25.2867,13.8333
1994,7,163.5,25.0419,12.2935
1994,8,354.76,24.0645,13.7226
1994,9,270.97,23.4167,13.2333
1994,10,160.5,23.5484,13.3226
1994,11,72.67,22.6,10.5933
1994,12,42.25,20.0839,9.9065
1995,1,45.65,20.2581,9.0645
1995,2,11.02,21.6071,8.3036
1995,3,53.55,22.629,10.4355
1995,4,39.92,25.55,13.3
1995,5,175.31,28.4516,14.6774
1995,6,282.01,25.3167,14.2833
1995,7,281.08,24.3226,13.0968
1995,8,605.7,24.3871,14.2258
1995,9,265.66,24.2433,13.4833
1996,1,12.48,19.6871,5.3065
1996,2,33.36,21.1448,6.7241
1996,3,46.63,21.8968,8.9839
1996,4,94.03,24.46,11.25
1996,5,223.77,25.7516,13.4032
1997,1,66.67,19.3806,8.3871
1997,2,89.26,21.0536,8.9036
1997,3,118.53,23.7903,11.2548
1997,4,75.88,24.4333,12.21
1997,5,216.53,25.1452,12.6935
1997,6,179.76,25.95,13.6667
1997,7,266.84,25.0161,13.0806
1997,8,460.04,25.5484,12.6774
1997,9,464.51,23.6533,13.3767
1997,10,353.57,23.096800000000002,12.8387
1997,11,67.54,22.0333,11.7
1997,12,65.27,18.8065,7.929
1998,1,34.78,20.3226,8.2419
1998,2,2.38,22.4107,7.2679
1998,3,55.62,21.8161,9.4677
1998,4,33.66,25.2,12.2767
1998,5,4.22,29.5419,12.0258
1998,6,174.93,29.1,14.91
1998,7,581.85,25.1065,13.8065
1998,8,170.54,25.1774,13.6129
1998,9,438.8,24.9,15.8
1998,10,361.64,23.371,14.2581
1998,11,153.48,22.6167,12.0433
1998,12,36.03,20.2258,8.9516
1999,1,28.8,20.6452,7.0323
1999,2,4.37,21.6786,7.0179
1999,3,42.55,23.9839,9.8065
1999,4,86.51,27.51,11.75
1999,5,56.56,28.129,13.4677
1999,6,289.32,25.85,14.0833
1999,7,548.25,24.3065,12.7097
1999,8,317.31,26.0484,12.9194
1999,9,205.43,24.4,13.9
1999,10,161.46,22.4032,11.9194
1999,11,68.47,19.2167,9.2833
1999,12,50.81,18.9903,7.4516
2000,1,65.48,19.8806,6.8226
2000,2,52.17,21.3103,7.2069
2000,3,66.61,25.2258,10.2581
2000,4,29.05,25.95,9.9833
2000,5,204.33,26.1613,13.2903
2000,6,412.93,24.35,13.4333
2000,7,198.51,24.4677,11.8226
2000,8,454.91,23.9032,12.3226
2000,9,269.32,24.2667,13.2667
2000,10,149.11,21.7581,11.8548
2000,11,67.23,21.7,11.3333
2000,12,73.56,18.2581,8.0645
2001,1,21.94,18.5484,7.4194
2001,2,29.83,20.5179,8.9464
2001,3,29.23,22,9.8871
2001,4,45.55,24.8833,12.5167
2001,5,288.93,23.7742,13.2903
2001,6,358.43,25.4,13.8167
2001,7,212.14,25.0161,12.9194
2001,8,416.63,24.8548,13.548400000000001
2001,9,290.6,24.45,14.0833
2001,10,107.99,22.7419,12.0323
2001,11,87.32,21.5833,10.5667
2001,12,43.83,20.5806,9.8065
2002,1,19.94,19.6935,7.4516
2002,2,31.93,19.0179,8.6964
2002,3,43.3,24.3645,9.6774
2002,4,39.91,25.5,11.8
2002,5,56.6,25.871,12.8226
2002,6,542.5,24.7833,14.6333
2002,7,292.82,25.0581,13.0806
2002,8,234.5,25.3065,12.8065
2002,9,316.44,24.5167,14.2833
2002,10,239.74,24.2097,12.9839
2002,11,106.64,21.01,9.7333
2004,1,51.42,18.9032,9.0645
2004,2,32.91,20.1207,8.331
2004,3,74.04,21.6613,10.9677
2004,4,114.38,23.6833,11.2667
2004,5,192.15,24.6871,13.0323
2004,6,282.64,24.8667,14.05
2004,7,241.53,24.7548,12.4581
2004,8,188.62,25.3226,13.0968
2004,9,335.44,24.4,13.1167
2004,10,261.46,23.7903,12.7581
2004,11,55.23,22.1167,9.1833
2004,12,24.53,18.8548,8.1452
2005,1,15.04,19.6452,7.1452
2005,2,61.84,19.8929,8.9821
2005,3,33.43,23.4355,10.6774
