Anio,Mes,PRECIP_acum,TMAX_prom,TMIN_prom
1979,12,11.5,NA,NA
1980,1,26.9,NA,NA
1980,2,2.4,NA,NA
1980,3,1.5,NA,NA
1980,4,22.8,NA,NA
1980,5,91,NA,NA
1980,6,34.1,NA,NA
1980,7,96.1,NA,NA
1980,8,53.8,NA,NA
1980,9,72.6,NA,NA
1980,10,1.5,27.1818,8.1818
1980,11,6.6,20.1333,5.9
1980,12,0,19.8226,3.2903
1981,1,4.6,17.6452,3.4839
1981,2,10.1,19.6786,4.8929
1981,3,30.5,21.6774,8.0323
1981,4,18.3,22.4,7.8833
1981,5,86.1,22.9516,10.3226
1981,6,286.7,19.1333,11.2167
1981,7,79,19.1452,9.1613
1981,8,142,19.2742,9.6129
1981,9,60.7,19.4833,8.8667
1981,10,41.5,20.1452,7.7742000000000004
1981,11,2.8,20.5833,5.5333
1981,12,0,20.0806,5.7097
1982,1,0,21.4516,5.2903
1982,2,48.8,20.5714,5.6786
1982,3,7.6,22.9516,7.2742000000000004
1982,4,39.9,24.55,9.5833
1982,5,179.9,21.7258,10.1129
1982,6,35.9,22.5167,8.75
1982,7,7.4,20.8871,7.7258
1982,8,27.3,21.096800000000002,7.4516
1982,9,35.4,21.15,8.4167
1982,10,54.2,19.7903,7.1774
1982,11,8.4,21.2667,5.0167
1982,12,0,19.8065,5.2903
1983,1,13.6,18.4839,4.0968
1983,2,42.9,18.9286,4.6964
1983,3,29.7,21.3226,6.2581
1983,4,0,24.6,8.5
1983,5,1.2,26.2581,10.8065
1983,6,85.3,23.5833,10.2333
1983,7,108.3,21.1613,9.6935
1983,8,24.9,21.3065,9.0161
1983,9,41,20.7,9.4333
1983,10,7,21.2419,6.6129
1983,11,32.5,20.8333,7.85
1983,12,1.2,20.371,4.9677
1984,1,27.2,18.596800000000002,4.7419
1984,2,11.6,19.9483,5.4655
1984,3,1.5,23.2097,7.6129
1984,4,4.5,25.5667,9.4
1984,5,123,22.0645,8.7258
1984,6,90.8,20.65,9.4333
1984,7,68.5,19.5161,9
1984,8,51.8,19.5806,8.5806
1984,9,128.4,18.1833,9.4
1984,11,0,20.8833,4.1167
1984,12,0,20.6452,3.871
1988,2,0,15.0862,0.3793
1988,3,0,17,0.5161
1988,9,0,26.35,2.8267
1989,2,0,22.2857,3.9286
1989,3,0,21.7581,4.871
1989,4,11.1,21.9333,7.0667
1989,5,28.8,22.3871,8.8226
1989,6,169,22.8276,9.6724
1989,7,100,21.8226,8.5484000000000009
1989,8,108.8,20.4032,9.3065
1989,9,83.5,19.4833,9.2833
1989,10,22.9,21.8065,6.129
1989,11,7.8,22.8833,6.0667
1989,12,22,20.7097,6.0645
1990,1,2.1,21.1935,4.1129
1990,2,26.4,21.25,5.75
1990,3,29.3,22.5645,5.0645
1990,4,88.5,23.25,8.1667
1990,5,37.1,24.0645,9.6129
1990,6,33.2,22.65,8.9333
1990,7,124.4,20.6935,9.0806
1990,8,49.9,21.2419,8.3871
1990,9,27,21.1167,8.9833
1990,10,20.4,21.1129,8.2581
1990,11,4.2,21.8333,5.8333
1990,12,1.5,21.7097,4.5
1991,1,0,21.6935,4.8548
1991,2,2.3,22.9286,5
1991,3,0,27.0484,7.5806
1991,4,30.2,26.85,9.3167
1991,5,110.3,24.5323,9
1991,6,195.3,21.7167,10.0833
1991,7,72.8,21.4194,8.9839
1991,8,62.2,21.8871,8.3871
1991,9,108.3,20.5167,9.1833
1991,10,108.5,20.4194,7.7258
1991,11,16.6,20.4167,5.2
1991,12,6,20.3871,4.3548
1992,1,87.5,19.4032,5.1935
1992,2,20.7,20.6034,4.3448
1992,3,13.5,23.9839,7.0323
1992,4,22.3,22.25,7.7167
1992,5,121.1,22.596800000000002,8.1935
1992,6,107.9,23.2,9.5167
1992,7,52.3,22.0484,8.7903
1992,8,62,21.2258,8.9677
1992,9,43.4,20.7833,8.4833
1992,10,54.3,21.8548,7.9677
1992,11,31.7,20.7833,7.2333
1992,12,0,22.0645,3.8226
1993,1,31,21.4516,4.7581
1993,2,12.1,23.1786,5.1607
1993,3,2.6,22.7903,5.5645
1993,4,17,24.35,7.4333
1993,5,35.5,24.3226,8.3548
1993,6,101,22.95,10.6
1993,7,44.1,22.1774,8.8065
1993,8,53.7,21.9194,8.6935
1993,9,121.7,20.65,9.3
1993,10,16.8,22.4355,7.6935
1993,11,0,22.9533,5.3167
1994,1,0,21.9355,5.4839
1994,2,0,22.8036,5.3929
1994,3,0.4,24.8871,6.9677
1994,4,9.5,24.9,8.2
1994,5,70,24.6613,8.8387
1994,6,86.9,21.9333,9.45
1994,7,NA,22.8387,8
1994,8,NA,20.4194,9.3387
1994,9,NA,21.2167,8.5
1994,10,77.2,22.8065,8.3065
1994,11,0,23.7167,6.0833
1994,12,0,22.6935,5.5323
1995,1,0,22.096800000000002,4.8871
1995,2,0,24.7143,5.625
1995,3,16.8,26.1452,6.9355
1995,4,25.5,25.5167,8.8
