Anio,Mes,PRECIP_acum,TMAX_prom,TMIN_prom
1947,6,44,NA,NA
1947,7,276.4,NA,NA
1947,8,410.6,NA,NA
1947,9,291.9,NA,NA
1947,10,270.7,NA,NA
1947,11,147.2,NA,NA
1947,12,59.5,NA,NA
1948,1,65.1,NA,NA
1948,2,53.5,NA,NA
1948,3,67.3,NA,NA
1948,4,86.5,NA,NA
1948,5,187.7,NA,NA
1948,6,363,NA,NA
1948,7,228.9,NA,NA
1948,8,251,NA,NA
1948,9,366.7,NA,NA
1948,10,108.7,NA,NA
1948,11,66.35,NA,NA
1948,12,21.51,NA,NA
1949,1,58.3,NA,NA
1949,2,NA,NA,NA
1949,3,207.5,NA,NA
1949,4,33.4,NA,NA
1949,5,216.1,NA,NA
1949,6,365.3,NA,NA
1949,7,297.5,NA,NA
1949,8,131,NA,NA
1949,9,332.5,NA,NA
1949,10,127.5,NA,NA
1949,11,3,NA,NA
1949,12,74,NA,NA
1950,1,122,NA,NA
1950,2,86,NA,NA
1950,3,150.5,NA,NA
1950,4,157,NA,NA
1950,5,133,NA,NA
1950,6,413,NA,NA
1950,7,322,NA,NA
1950,8,355.5,NA,NA
1950,9,307.9,NA,NA
1950,10,389.5,NA,NA
1950,11,18,NA,NA
1950,12,43,NA,NA
1951,1,9,NA,NA
1951,2,4.5,NA,NA
1951,3,29,NA,NA
1951,4,25.5,NA,NA
1951,5,192.5,NA,NA
1951,6,309.5,NA,NA
1951,7,544,NA,NA
1951,8,294,NA,NA
1951,9,204,NA,NA
1951,10,184,NA,NA
1951,11,11.5,NA,NA
1951,12,33,NA,NA
1952,1,9.5,NA,NA
1952,2,16,NA,NA
1952,3,36.5,NA,NA
1952,4,183.5,NA,NA
1952,5,245.5,NA,NA
1952,6,1065.5,NA,NA
1952,7,432,NA,NA
1952,8,253,NA,NA
1952,9,528.5,NA,NA
1952,10,51.5,NA,NA
1952,11,71,NA,NA
1952,12,13,NA,NA
1953,1,12,NA,NA
1953,2,49,NA,NA
1953,3,30,NA,NA
1953,4,102,NA,NA
1953,5,82.5,NA,NA
1953,6,239.5,NA,NA
1953,8,189.3,24.2968,18.5452
1953,9,279.4,26.9667,15.46
1953,10,124.3,24.2,14.229
1953,11,64,23.02,10.91
1953,12,14.8,22.8,9.6613
