Anio,Mes,PRECIP_acum,TMAX_prom,TMIN_prom
1966,3,41.5,NA,NA
1966,4,44.6,NA,NA
1966,5,59.5,NA,NA
1966,6,46.23,NA,NA
1966,7,92.44,NA,NA
1966,8,47.26,NA,NA
1966,9,81.63,NA,NA
1966,10,16.22,NA,NA
1966,11,0.9,NA,NA
1966,12,0,NA,NA
1967,1,2.81,NA,NA
1967,2,0.91,NA,NA
1967,3,14.12,NA,NA
1967,4,64.44,NA,NA
1967,5,32.2,NA,NA
1967,6,67.1,NA,NA
1967,7,11.7,NA,NA
1967,8,69.1,NA,NA
1967,9,54.23,NA,NA
1967,10,40.9,NA,NA
1967,11,0,NA,NA
1967,12,1.3,NA,NA
1968,1,2.8,NA,NA
1968,2,40.54,NA,NA
1968,3,0.71,NA,NA
1968,4,0.71,NA,NA
1968,5,78.3,NA,NA
1968,6,99.3,NA,NA
1968,7,10.7,NA,NA
1968,8,46.6,NA,NA
1968,9,49.5,NA,NA
1968,10,47,NA,NA
1968,11,1.2,NA,NA
1968,12,0.03,NA,NA
1969,1,NA,NA,NA
1969,2,0,NA,NA
1969,3,17.5,NA,NA
1969,4,42.9,NA,NA
1969,5,13.8,NA,NA
1969,6,50,NA,NA
1969,7,50.9,NA,NA
1969,8,162.9,NA,NA
1969,9,52.9,NA,NA
1969,10,37.2,NA,NA
1969,11,5.3,NA,NA
1969,12,0,NA,NA
1970,1,3,NA,NA
1970,2,20.5,NA,NA
1970,3,0,NA,NA
1970,4,0,NA,NA
1970,5,7.7,NA,NA
1970,6,112.3,NA,NA
1970,7,53.1,NA,NA
1970,8,50.2,NA,NA
1970,9,56.3,NA,NA
1970,10,0,NA,NA
1970,11,0,NA,NA
1970,12,0,NA,NA
1971,1,0,NA,NA
1971,2,0,NA,NA
1971,3,0,NA,NA
1971,4,27.1,NA,NA
1971,5,57.3,NA,NA
1971,6,22.9,NA,NA
1971,7,35.2,NA,NA
1971,8,81.7,NA,NA
1971,9,24.1,NA,NA
1971,10,19,NA,NA
1971,11,15.3,NA,NA
1971,12,0,NA,NA
1972,1,0,NA,NA
1972,2,0.9,NA,NA
1972,3,54,NA,NA
1972,4,9.5,NA,NA
1972,5,51.5,NA,NA
1972,6,115.9,NA,NA
1972,7,65.57,NA,NA
1972,8,0,NA,NA
1972,9,32.8,NA,NA
1972,10,37.5,NA,NA
1972,11,7,NA,NA
1972,12,1.6,NA,NA
1973,1,0,NA,NA
1973,2,1,NA,NA
1973,3,0,NA,NA
1973,4,12.1,NA,NA
1973,5,17.8,NA,NA
1973,6,147.9,NA,NA
1973,7,38.8,NA,NA
1973,8,159.2,NA,NA
1973,9,34,NA,NA
1973,10,32.6,NA,NA
1973,11,0,NA,NA
1973,12,3.2,NA,NA
1974,1,9,NA,NA
1974,2,0.8,NA,NA
1974,3,60.7,NA,NA
1974,4,39.62,NA,NA
1974,5,29.84,NA,NA
1974,6,51.3,NA,NA
1974,7,45.4,NA,NA
1974,8,2.1,NA,NA
1974,9,116.8,NA,NA
1974,10,23.9,NA,NA
1974,11,1.3,NA,NA
1974,12,1.3,NA,NA
1975,1,1.3,NA,NA
1975,2,21.2,NA,NA
1975,3,0,NA,NA
1975,4,21.3,NA,NA
1975,5,56.23,NA,NA
1975,6,58.33,NA,NA
1975,7,10.94,NA,NA
1975,8,24.33,NA,NA
1975,9,104.22,NA,NA
1975,10,2.04,NA,NA
1975,11,0,NA,NA
1975,12,0.8,NA,NA
1976,1,3,NA,NA
1976,2,20.3,NA,NA
1976,3,5.11,NA,NA
1976,4,93.14,NA,NA
1976,5,160,NA,NA
1976,6,60.7,NA,NA
1976,7,130.3,NA,NA
1976,8,29.5,NA,NA
1976,9,88.8,NA,NA
1976,10,27.9,NA,NA
1976,11,0.9,NA,NA
1976,12,0,NA,NA
1977,1,0,NA,NA
1977,2,21.3,NA,NA
1977,3,0,NA,NA
1977,4,0,NA,NA
1977,5,11.9,NA,NA
1977,6,30.7,NA,NA
1977,7,2.4,NA,NA
1977,8,27.8,NA,NA
1977,9,65.4,NA,NA
1977,10,17.2,NA,NA
1977,11,22.1,NA,NA
1977,12,1.7,NA,NA
1978,1,2.02,NA,NA
