Anio,Mes,PRECIP_acum,TMAX_prom,TMIN_prom
1954,1,10.35,20.4581,7.7387
1954,2,4.7,NA,NA
1954,3,3.52,NA,NA
1954,4,22.32,NA,NA
1954,5,14.71,NA,NA
1954,6,105.41,NA,NA
1954,7,106.33,NA,NA
1954,8,79.02,NA,NA
1954,9,122.84,NA,NA
1954,10,84.15,NA,NA
1954,11,5.1,NA,NA
1954,12,3.3,NA,NA
1955,1,0,20.6323,5.3581
1955,2,0,23.0821,6.1964
1955,3,18.81,25.0774,7.5613
1961,1,10,18.9032,7.1774
1961,2,1,22.5,7.4929
1961,3,7,27.4484,11.8871
1961,4,0.6,28.5833,12.4167
1961,5,26.5,26.2903,12.5968
1961,6,123.5,25.05,14.06
1961,7,186,23.6129,12.0645
1961,8,55.5,24.9839,11.0839
1961,9,100.5,25.95,12.5333
1961,10,11,23.4516,9.7742
1961,11,88,22.05,9.1833
1961,12,15.5,22.9677,8.4839
1962,1,1,21.8548,6.0968
1962,2,0,27.625,9.2321
1962,3,0,28.9839,11.3065
1962,4,41.5,26.9,11.1667
1962,5,13,26.9194,11.5645
1962,6,71.5,27.6667,13.0167
1962,7,84.5,26.6774,12.8065
1962,8,42.5,26.4935,12.8226
1962,9,91,25.0667,14.05
1962,10,22.5,24.3226,12.129
1962,11,52.5,21.55,9.3667
1962,12,12,19.596800000000002,8.9839
1963,1,1.5,22.0258,8.2581
1963,2,1.5,21.9464,6.9643
1963,3,3,25.1935,11.4355
1963,4,20,27.5333,12.1167
1963,5,35,25.3226,13.0161
1963,6,59.5,26.1333,14.6833
1963,7,168,23.3871,13.4355
1963,8,112.5,24.2419,13.7097
1963,9,102,22.6833,14.25
1963,10,28.5,21.6452,12.2097
1963,11,17,21.6,9.75
1963,12,8.5,19.6129,8.4677
1964,1,10.5,20.5419,8.3677
1964,2,5,23.4138,9.6552
1964,3,2.5,27.7742,12.7742
1964,4,29,29.3167,13.4667
1964,5,41,28.1613,13.548400000000001
1964,6,149,26.2333,13.45
1964,7,135,25.3065,13.0806
1964,8,92,26.1774,12.9355
1964,9,90,24.5333,13.7667
1964,10,27,22.1774,10.6774
1964,11,14,23.05,11.1833
1964,12,19.5,20.4355,9.2581
1965,1,22.5,20.0161,7.4355
1965,2,23.5,22.7321,9.1786
1965,3,1.5,25.5161,10.6129
1965,4,70.5,27.2,11.55
1965,5,18,27.7097,12.7258
1965,6,150,26.55,14.1667
1965,7,74,25.0484,12.0323
1965,8,80,24.7258,12.3065
1965,9,56.5,26.2167,12.8667
1965,10,54,23.3903,11.871
1965,11,9,23.9833,9
1965,12,50,21.9516,10.2258
1966,1,7.5,20.6129,7.1935
1966,2,24.5,21.8393,10.1071
1966,3,51,21.8226,9.1968
1966,4,38,26.8,12.75
1966,5,81,25.9677,12.6613
1966,6,143.5,25.55,13.5
1966,7,155,24.9839,13.3871
1966,8,79,25.371,12.9032
1966,9,97.06,25.2,13.3
1966,10,38.3,23.2419,12.4355
1966,11,11.5,20.35,7.8333
1966,12,1,20.1613,8.0806
1967,1,3,20.129,7.7097
1967,2,3,21.9074,8.4074
1967,3,15,23.8226,8.8226
1967,4,27,26.5167,11.7833
1967,5,42.5,27.3871,13.0645
1967,6,100.5,26.3793,13.9828
1967,7,59.5,25.0484,11.6935
1967,8,125,25.0645,12.6774
1967,9,119.5,24.7333,13.75
1967,10,54.5,22.629,11.5968
1967,11,7,22.6833,9.5333
1967,12,16.5,21.7419,9.5323
1968,1,14,20.3065,7.5645
1968,2,17.5,20.569,7.6897
1968,3,9,22.8065,8.2742
1968,4,18,27.5167,13.15
1968,5,69.5,27.4677,13.3226
1968,6,160.5,26.0833,14.4333
1968,7,105,24.6935,12.4839
1968,8,101,24.4516,12.048400000000001
