"id_estac","RMSE","BIAS","PBIAS","Pearson","Willmott","Pct_NA"
"30052",0.858371199921689,0.3651235,2.12857007351804,0.929943190628958,0.948797991814304,78.0701754385965
"30053",3.65528632143752,-3.57797988764045,-14.2012383970333,0.952947535899113,0.680578372897521,60.9649122807018
"30061",4.85487275398871,-4.33035200617284,-20.1539705595593,0.63546732198711,0.552251801543312,64.4736842105263
"30066",3.29409327176799,-3.1290261300813,-16.1095289777372,0.89362513898885,0.67727341488321,23.4227129337539
"30072",3.0663283178905,-2.94909943152455,-14.787907228056,0.920835329603303,0.662200012284718,59.9378881987578
"30075",3.21002860482624,-3.1460777245509,-16.7064169112614,0.961790541608455,0.695729888579036,26.7543859649123
"30085",6.53675113367711,6.3869446728972,66.60425779596,0.735476068237092,0.255872646763992,76.5350877192982
"30087",3.73034367457107,-3.59825222437137,-18.6944223115783,0.913033919984261,0.646759770454254,43.3114035087719
"30100",2.89718407568829,-2.33853944164038,-13.504798746861,0.644349480017114,0.631990764810932,65.2412280701754
"30115",4.9460249703234,-4.87881678972713,-22.4248472256967,0.946179119071789,0.570117437143016,31.6885964912281
"30119",1.54118704543187,-0.857893375796179,-3.63768986876776,0.865449303644185,0.900125782467798,65.5701754385965
"30120",2.64605176163348,-2.43104770916335,-12.6656370421938,0.88955802479216,0.744536113974785,44.9561403508772
"30140",1.09946548353696,0.107437878338279,0.670832972453051,0.893612348210347,0.945016849630292,26.0964912280702
"30151",6.186575894642,-5.9675995,-26.2900250189691,0.805228355138409,0.49573855745674,56.140350877193
"30155",1.08036626003089,-0.554699703389831,-2.30397901860751,0.926529915450207,0.949173706721714,74.1228070175438
"30156",1.78747356185681,-1.61440646551724,-6.6633391657859,0.961445248432271,0.89173332738543,87.280701754386
"30164",2.65596112483261,-2.54170287292818,-13.6205217603111,0.930331573979151,0.727460649639106,80.1535087719298
"30175",6.87597383636241,6.73886149560117,73.8366633571643,0.769208558271183,0.302100586420001,25.219298245614
"30177",3.51353512247019,-3.0399496875,-14.9356166846718,0.752659449970718,0.648274882363753,68.4210526315789
"30178",4.67493630194456,3.27672400543478,42.8421831944883,0.265146453899971,0.542056912375646,79.8245614035088
"30179",4.20748922767181,-3.98450603626943,-20.0785571669736,0.827497299007999,0.592613137203816,15.0460593654043
"30181",2.36664182689566,1.25356732793522,15.5382691549379,0.555999845314667,0.687625047051465,72.9166666666667
"30186",1.80979416694861,0.969446091666667,9.63271939476107,0.744008173510472,0.815137650307894,73.6842105263158
"30187",2.08692181740867,-1.83999153739612,-9.84996816895057,0.90053021237964,0.811532037501324,20.8333333333333
"30195",4.28220990377805,-3.98607788405797,-15.8693878924381,0.791918500407504,0.578951563691959,62.1710526315789
"30198",1.33650160371229,0.652420726470588,6.48104336176875,0.882943890583083,0.903157646751507,25.4385964912281
"30200",1.64515691414648,-1.02718120111732,-5.40696310932387,0.858403661745258,0.875771700517809,60.7456140350877
"30206",2.37930847269313,-1.09649487632509,-5.13785940199897,0.664154350819345,0.759029609084363,68.969298245614
"30209",2.203465635529,1.47816452,10.6303251040963,0.747371568238916,0.77896148762172,72.5877192982456
