#;date;lon;lat;value;
;1950-01-01;-96.7836;19.4469;1.091003;
;1950-02-01;-96.7836;19.4469;1.544952;
;1950-03-01;-96.7836;19.4469;3.602028;
;1950-04-01;-96.7836;19.4469;1.882553;
;1950-05-01;-96.7836;19.4469;4.415512;
;1950-06-01;-96.7836;19.4469;6.916046;
;1950-07-01;-96.7836;19.4469;5.290985;
;1950-08-01;-96.7836;19.4469;3.133774;
;1950-09-01;-96.7836;19.4469;3.334045;
;1950-10-01;-96.7836;19.4469;8.916855;
;1950-11-01;-96.7836;19.4469;0.7133484;
;1950-12-01;-96.7836;19.4469;0.7953644;
;1951-01-01;-96.7836;19.4469;0.2346039;
;1951-02-01;-96.7836;19.4469;0.5779266;
;1951-03-01;-96.7836;19.4469;1.174927;
;1951-04-01;-96.7836;19.4469;1.556396;
;1951-05-01;-96.7836;19.4469;4.709244;
;1951-06-01;-96.7836;19.4469;9.239197;
;1951-07-01;-96.7836;19.4469;5.57518;
;1951-08-01;-96.7836;19.4469;4.301071;
;1951-09-01;-96.7836;19.4469;5.413055;
;1951-10-01;-96.7836;19.4469;2.000809;
;1951-11-01;-96.7836;19.4469;2.626419;
;1951-12-01;-96.7836;19.4469;0.7610321;
;1952-01-01;-96.7836;19.4469;0.412941;
;1952-02-01;-96.7836;19.4469;0.4882812;
;1952-03-01;-96.7836;19.4469;2.502441;
;1952-04-01;-96.7836;19.4469;6.658554;
;1952-05-01;-96.7836;19.4469;6.298065;
;1952-06-01;-96.7836;19.4469;12.4588;
;1952-07-01;-96.7836;19.4469;5.886078;
;1952-08-01;-96.7836;19.4469;4.142761;
;1952-09-01;-96.7836;19.4469;7.310867;
;1952-10-01;-96.7836;19.4469;1.331329;
;1952-11-01;-96.7836;19.4469;3.335953;
;1952-12-01;-96.7836;19.4469;1.708031;
;1953-01-01;-96.7836;19.4469;0.4711151;
;1953-02-01;-96.7836;19.4469;0.6160736;
;1953-03-01;-96.7836;19.4469;0.6198883;
;1953-04-01;-96.7836;19.4469;2.450943;
;1953-05-01;-96.7836;19.4469;0.8888245;
;1953-06-01;-96.7836;19.4469;4.871368;
;1953-07-01;-96.7836;19.4469;5.409241;
;1953-08-01;-96.7836;19.4469;3.185272;
;1953-09-01;-96.7836;19.4469;4.484177;
;1953-10-01;-96.7836;19.4469;4.5681;
;1953-11-01;-96.7836;19.4469;1.340866;
;1953-12-01;-96.7836;19.4469;1.379013;
;1954-01-01;-96.7836;19.4469;0.8621216;
;1954-02-01;-96.7836;19.4469;1.410484;
;1954-03-01;-96.7836;19.4469;0.5302429;
;1954-04-01;-96.7836;19.4469;1.813889;
;1954-05-01;-96.7836;19.4469;3.454208;
;1954-06-01;-96.7836;19.4469;15.89775;
;1954-07-01;-96.7836;19.4469;5.895615;
;1954-08-01;-96.7836;19.4469;4.278183;
;1954-09-01;-96.7836;19.4469;11.41548;
;1954-10-01;-96.7836;19.4469;8.03566;
;1954-11-01;-96.7836;19.4469;3.173828;
;1954-12-01;-96.7836;19.4469;0.4177094;
;1955-01-01;-96.7836;19.4469;1.405716;
;1955-02-01;-96.7836;19.4469;0.8735657;
;1955-03-01;-96.7836;19.4469;0.579834;
;1955-04-01;-96.7836;19.4469;0.9441376;
;1955-05-01;-96.7836;19.4469;1.037598;
;1955-06-01;-96.7836;19.4469;4.018784;
;1955-07-01;-96.7836;19.4469;11.38306;
;1955-08-01;-96.7836;19.4469;4.220963;
;1955-09-01;-96.7836;19.4469;15.35034;
;1955-10-01;-96.7836;19.4469;3.154755;
;1955-11-01;-96.7836;19.4469;5.590439;
;1955-12-01;-96.7836;19.4469;2.135277;
