#      date    lon    lat    value 
cdo(1) remapnn: Nearest neighbor weights from lonlat (9x9) to lonlat (1x1) grid
 1950-01-01 -96.7833 18.5333 18.78359 
 1950-02-01 -96.7833 18.5333 18.84634 
 1950-03-01 -96.7833 18.5333 21.20693 
 1950-04-01 -96.7833 18.5333 22.11172 
 1950-05-01 -96.7833 18.5333 25.03481 
 1950-06-01 -96.7833 18.5333 23.36514 
 1950-07-01 -96.7833 18.5333 22.83145 
 1950-08-01 -96.7833 18.5333 23.42349 
 1950-09-01 -96.7833 18.5333 24.35977 
 1950-10-01 -96.7833 18.5333 21.51406 
 1950-11-01 -96.7833 18.5333 18.66006 
 1950-12-01 -96.7833 18.5333 18.04995 
 1951-01-01 -96.7833 18.5333 18.41519 
 1951-02-01 -96.7833 18.5333 17.45913 
 1951-03-01 -96.7833 18.5333 21.30752 
 1951-04-01 -96.7833 18.5333 23.10879 
 1951-05-01 -96.7833 18.5333 24.71328 
 1951-06-01 -96.7833 18.5333 24.07046 
 1951-07-01 -96.7833 18.5333 23.40005 
 1951-08-01 -96.7833 18.5333 24.15737 
 1951-09-01 -96.7833 18.5333 23.43887 
 1951-10-01 -96.7833 18.5333 22.29409 
 1951-11-01 -96.7833 18.5333 19.82876 
 1951-12-01 -96.7833 18.5333 19.39688 
 1952-01-01 -96.7833 18.5333 18.95571 
 1952-02-01 -96.7833 18.5333 18.82827 
 1952-03-01 -96.7833 18.5333 22.18862 
 1952-04-01 -96.7833 18.5333 21.61367 
 1952-05-01 -96.7833 18.5333 22.58193 
 1952-06-01 -96.7833 18.5333 22.62905 
 1952-07-01 -96.7833 18.5333 22.06484 
 1952-08-01 -96.7833 18.5333 23.02847 
 1952-09-01 -96.7833 18.5333 22.49282 
 1952-10-01 -96.7833 18.5333 19.38906 
 1952-11-01 -96.7833 18.5333 19.68203 
 1952-12-01 -96.7833 18.5333 17.87222 
 1953-01-01 -96.7833 18.5333 17.10391 
 1953-02-01 -96.7833 18.5333 19.15444 
 1953-03-01 -96.7833 18.5333 22.50332 
 1953-04-01 -96.7833 18.5333 24.47158 
 1953-05-01 -96.7833 18.5333 25.84121 
 1953-06-01 -96.7833 18.5333 23.68862 
 1953-07-01 -96.7833 18.5333 22.85562 
 1953-08-01 -96.7833 18.5333  23.9208 
 1953-09-01 -96.7833 18.5333 23.04605 
 1953-10-01 -96.7833 18.5333 21.20376 
 1953-11-01 -96.7833 18.5333  18.8041 
 1953-12-01 -96.7833 18.5333 17.47866 
 1954-01-01 -96.7833 18.5333 18.25942 
 1954-02-01 -96.7833 18.5333  18.7897 
 1954-03-01 -96.7833 18.5333 21.21841 
 1954-04-01 -96.7833 18.5333 22.89199 
 1954-05-01 -96.7833 18.5333 23.56362 
 1954-06-01 -96.7833 18.5333 22.92983 
 1954-07-01 -96.7833 18.5333 22.06582 
 1954-08-01 -96.7833 18.5333 22.82852 
 1954-09-01 -96.7833 18.5333   22.371 
 1954-10-01 -96.7833 18.5333 20.92227 
 1954-11-01 -96.7833 18.5333  18.6022 
 1954-12-01 -96.7833 18.5333 16.34634 
 1955-01-01 -96.7833 18.5333 17.26113 
 1955-02-01 -96.7833 18.5333 17.58682 
 1955-03-01 -96.7833 18.5333 20.90737 
 1955-04-01 -96.7833 18.5333 24.57705 
 1955-05-01 -96.7833 18.5333 25.46963 
 1955-06-01 -96.7833 18.5333 24.33657 
 1955-07-01 -96.7833 18.5333 21.91128 
 1955-08-01 -96.7833 18.5333 22.84951 
 1955-09-01 -96.7833 18.5333 22.44595 
 1955-10-01 -96.7833 18.5333 20.64468 
 1955-11-01 -96.7833 18.5333 19.83877 
 1955-12-01 -96.7833 18.5333 18.03311 
 1956-01-01 -96.7833 18.5333 16.77505 
 1956-02-01 -96.7833 18.5333 19.31826 
 1956-03-01 -96.7833 18.5333 20.55654 
 1956-04-01 -96.7833 18.5333 23.17715 
 1956-05-01 -96.7833 18.5333  22.4208 
 1956-06-01 -96.7833 18.5333  21.8688 
 1956-07-01 -96.7833 18.5333 21.92056 
 1956-08-01 -96.7833 18.5333 23.10879 
 1956-09-01 -96.7833 18.5333 21.84854 
 1956-10-01 -96.7833 18.5333 21.21792 
 1956-11-01 -96.7833 18.5333 18.56655 
 1956-12-01 -96.7833 18.5333 17.89297 
 1957-01-01 -96.7833 18.5333 18.22085 
 1957-02-01 -96.7833 18.5333 19.69814 
 1957-03-01 -96.7833 18.5333 20.38809 
