#      date    lon    lat    value 
cdo(1) remapnn: Nearest neighbor weights from lonlat (9x9) to lonlat (1x1) grid
 1950-01-01 -96.8694 18.7708 19.69766 
 1950-02-01 -96.8694 18.7708 19.89126 
 1950-03-01 -96.8694 18.7708 22.18936 
 1950-04-01 -96.8694 18.7708 23.19961 
 1950-05-01 -96.8694 18.7708 26.07583 
 1950-06-01 -96.8694 18.7708 24.28115 
 1950-07-01 -96.8694 18.7708 23.74746 
 1950-08-01 -96.8694 18.7708 24.42935 
 1950-09-01 -96.8694 18.7708 25.41641 
 1950-10-01 -96.8694 18.7708 22.41836 
 1950-11-01 -96.8694 18.7708 19.43154 
 1950-12-01 -96.8694 18.7708 18.85269 
 1951-01-01 -96.8694 18.7708 19.41909 
 1951-02-01 -96.8694 18.7708 18.46108 
 1951-03-01 -96.8694 18.7708 22.29189 
 1951-04-01 -96.8694 18.7708 24.18887 
 1951-05-01 -96.8694 18.7708 25.90273 
 1951-06-01 -96.8694 18.7708 24.91226 
 1951-07-01 -96.8694 18.7708 24.25552 
 1951-08-01 -96.8694 18.7708 24.99136 
 1951-09-01 -96.8694 18.7708 24.28066 
 1951-10-01 -96.8694 18.7708 23.07144 
 1951-11-01 -96.8694 18.7708 20.65298 
 1951-12-01 -96.8694 18.7708  20.1293 
 1952-01-01 -96.8694 18.7708 19.82876 
 1952-02-01 -96.8694 18.7708 19.84585 
 1952-03-01 -96.8694 18.7708 23.22769 
 1952-04-01 -96.8694 18.7708 22.51602 
 1952-05-01 -96.8694 18.7708 23.56826 
 1952-06-01 -96.8694 18.7708 23.55288 
 1952-07-01 -96.8694 18.7708 23.01406 
 1952-08-01 -96.8694 18.7708 23.84683 
 1952-09-01 -96.8694 18.7708 23.37564 
 1952-10-01 -96.8694 18.7708 20.37734 
 1952-11-01 -96.8694 18.7708 20.47891 
 1952-12-01 -96.8694 18.7708  18.7355 
 1953-01-01 -96.8694 18.7708 17.96523 
 1953-02-01 -96.8694 18.7708 20.08413 
 1953-03-01 -96.8694 18.7708 23.76895 
 1953-04-01 -96.8694 18.7708 25.47549 
 1953-05-01 -96.8694 18.7708 27.19668 
 1953-06-01 -96.8694 18.7708 24.69644 
 1953-07-01 -96.8694 18.7708 23.79897 
 1953-08-01 -96.8694 18.7708 24.94229 
 1953-09-01 -96.8694 18.7708 23.94448 
 1953-10-01 -96.8694 18.7708  22.2311 
 1953-11-01 -96.8694 18.7708 19.72988 
 1953-12-01 -96.8694 18.7708  18.3439 
 1954-01-01 -96.8694 18.7708 19.23599 
 1954-02-01 -96.8694 18.7708 19.85415 
 1954-03-01 -96.8694 18.7708 22.48599 
 1954-04-01 -96.8694 18.7708 24.14004 
 1954-05-01 -96.8694 18.7708   24.673 
 1954-06-01 -96.8694 18.7708 23.94937 
 1954-07-01 -96.8694 18.7708 22.99551 
 1954-08-01 -96.8694 18.7708 23.67031 
 1954-09-01 -96.8694 18.7708 23.22256 
 1954-10-01 -96.8694 18.7708 21.77969 
 1954-11-01 -96.8694 18.7708 19.30337 
 1954-12-01 -96.8694 18.7708  17.1022 
 1955-01-01 -96.8694 18.7708 18.13418 
 1955-02-01 -96.8694 18.7708 18.46963 
 1955-03-01 -96.8694 18.7708 21.89175 
 1955-04-01 -96.8694 18.7708  25.7001 
 1955-05-01 -96.8694 18.7708 26.86611 
 1955-06-01 -96.8694 18.7708 25.29165 
 1955-07-01 -96.8694 18.7708 22.87026 
 1955-08-01 -96.8694 18.7708 23.64834 
 1955-09-01 -96.8694 18.7708 23.28384 
 1955-10-01 -96.8694 18.7708 21.52163 
 1955-11-01 -96.8694 18.7708 20.60439 
 1955-12-01 -96.8694 18.7708 18.73232 
 1956-01-01 -96.8694 18.7708 17.47622 
 1956-02-01 -96.8694 18.7708 20.17764 
 1956-03-01 -96.8694 18.7708 21.44912 
 1956-04-01 -96.8694 18.7708 24.09121 
 1956-05-01 -96.8694 18.7708 23.44619 
 1956-06-01 -96.8694 18.7708 22.87075 
 1956-07-01 -96.8694 18.7708 22.84439 
 1956-08-01 -96.8694 18.7708 23.79434 
 1956-09-01 -96.8694 18.7708 22.71963 
 1956-10-01 -96.8694 18.7708  21.9894 
 1956-11-01 -96.8694 18.7708 19.35562 
 1956-12-01 -96.8694 18.7708 18.75039 
 1957-01-01 -96.8694 18.7708 19.02749 
 1957-02-01 -96.8694 18.7708  20.6415 
 1957-03-01 -96.8694 18.7708 21.22402 
 1957-04-01 -96.8694 18.7708 24.04165 
 1957-05-01 -96.8694 18.7708 24.99966 
 1957-06-01 -96.8694 18.7708 24.89321 
 1957-07-01 -96.8694 18.7708 23.70693 
 1957-08-01 -96.8694 18.7708 23.77798 
 1957-09-01 -96.8694 18.7708 23.70083 
 1957-10-01 -96.8694 18.7708 21.75674 
 1957-11-01 -96.8694 18.7708 20.98452 
 1957-12-01 -96.8694 18.7708 18.15859 
 1958-01-01 -96.8694 18.7708 16.74893 
 1958-02-01 -96.8694 18.7708 18.47329 
 1958-03-01 -96.8694 18.7708 20.24209 
 1958-04-01 -96.8694 18.7708 24.03481 
 1958-05-01 -96.8694 18.7708 24.74258 
 1958-06-01 -96.8694 18.7708  24.7665 
 1958-07-01 -96.8694 18.7708 23.31411 
 1958-08-01 -96.8694 18.7708 24.65689 
 1958-09-01 -96.8694 18.7708 23.94229 
 1958-10-01 -96.8694 18.7708 22.23623 
 1958-11-01 -96.8694 18.7708 21.00381 
 1958-12-01 -96.8694 18.7708 18.47598 
 1959-01-01 -96.8694 18.7708 17.78677 
 1959-02-01 -96.8694 18.7708  20.4938 
 1959-03-01 -96.8694 18.7708 20.46377 
 1959-04-01 -96.8694 18.7708 22.40127 
 1959-05-01 -96.8694 18.7708 24.11147 
 1959-06-01 -96.8694 18.7708 23.92666 
 1959-07-01 -96.8694 18.7708 23.19814 
 1959-08-01 -96.8694 18.7708 23.43398 
 1959-09-01 -96.8694 18.7708 23.60415 
 1959-10-01 -96.8694 18.7708 22.81875 
 1959-11-01 -96.8694 18.7708 19.51675 
 1959-12-01 -96.8694 18.7708 18.19888 
 1960-01-01 -96.8694 18.7708 19.01797 
 1960-02-01 -96.8694 18.7708 17.58462 
 1960-03-01 -96.8694 18.7708 20.39395 
 1960-04-01 -96.8694 18.7708 23.63149 
 1960-05-01 -96.8694 18.7708 25.96401 
 1960-06-01 -96.8694 18.7708 25.06216 
 1960-07-01 -96.8694 18.7708 23.69033 
 1960-08-01 -96.8694 18.7708 23.78628 
 1960-09-01 -96.8694 18.7708 22.83682 
 1960-10-01 -96.8694 18.7708 23.27529 
 1960-11-01 -96.8694 18.7708 20.88003 
 1960-12-01 -96.8694 18.7708 18.19204 
 1961-01-01 -96.8694 18.7708 17.69961 
 1961-02-01 -96.8694 18.7708 18.35708 
