#      date    lon    lat    value 
cdo(1) remapnn: Nearest neighbor weights from lonlat (9x9) to lonlat (1x1) grid
 1960-06-01 -97.1333 19.0533 13.13052 
 1960-07-01 -97.1333 19.0533 12.18447 
 1960-08-01 -97.1333 19.0533 12.39956 
 1960-09-01 -97.1333 19.0533 11.73721 
 1960-10-01 -97.1333 19.0533  12.0917 
 1960-11-01 -97.1333 19.0533  10.0187 
 1960-12-01 -97.1333 19.0533 8.342432 
 1961-01-01 -97.1333 19.0533 8.641016 
 1961-02-01 -97.1333 19.0533 9.827784 
 1961-03-01 -97.1333 19.0533 11.96621 
 1961-04-01 -97.1333 19.0533 13.56631 
 1961-05-01 -97.1333 19.0533 13.55313 
 1961-06-01 -97.1333 19.0533 12.58755 
 1961-07-01 -97.1333 19.0533 11.54116 
 1961-08-01 -97.1333 19.0533 11.79141 
 1961-09-01 -97.1333 19.0533 11.95962 
 1961-10-01 -97.1333 19.0533 10.92861 
 1961-11-01 -97.1333 19.0533 10.18057 
 1961-12-01 -97.1333 19.0533  9.10708 
 1962-01-01 -97.1333 19.0533 8.182276 
 1962-02-01 -97.1333 19.0533 11.22012 
 1962-03-01 -97.1333 19.0533  12.1686 
 1962-04-01 -97.1333 19.0533 11.46304 
 1962-05-01 -97.1333 19.0533 12.51528 
 1962-06-01 -97.1333 19.0533 13.05581 
 1962-07-01 -97.1333 19.0533 11.96719 
 1962-08-01 -97.1333 19.0533 12.64761 
 1962-09-01 -97.1333 19.0533 12.53652 
 1962-10-01 -97.1333 19.0533 11.87197 
 1962-11-01 -97.1333 19.0533 9.564356 
 1962-12-01 -97.1333 19.0533 9.335352 
 1963-01-01 -97.1333 19.0533 9.680323 
 1963-02-01 -97.1333 19.0533 9.258204 
 1963-03-01 -97.1333 19.0533 11.88833 
 1963-04-01 -97.1333 19.0533 13.29165 
 1963-05-01 -97.1333 19.0533 12.50967 
 1963-06-01 -97.1333 19.0533 13.23818 
 1963-07-01 -97.1333 19.0533 12.14663 
 1963-08-01 -97.1333 19.0533 12.28677 
 1963-09-01 -97.1333 19.0533 12.17593 
 1963-10-01 -97.1333 19.0533  10.6625 
 1963-11-01 -97.1333 19.0533 9.913721 
 1963-12-01 -97.1333 19.0533 8.320704 
 1964-01-01 -97.1333 19.0533 8.774073 
 1964-02-01 -97.1333 19.0533 11.29873 
 1964-03-01 -97.1333 19.0533 12.55752 
 1964-04-01 -97.1333 19.0533 13.41104 
