#      date    lon    lat    value 
cdo(1) remapnn: Nearest neighbor weights from lonlat (9x9) to lonlat (1x1) grid
 1950-01-01 -97.2892 19.3853 9.555079 
 1950-02-01 -97.2892 19.3853 10.27017 
 1950-03-01 -97.2892 19.3853 12.79678 
 1950-04-01 -97.2892 19.3853 13.06484 
 1950-05-01 -97.2892 19.3853 14.82974 
 1950-06-01 -97.2892 19.3853 13.70693 
 1950-07-01 -97.2892 19.3853 13.10098 
 1950-08-01 -97.2892 19.3853 13.45278 
 1950-09-01 -97.2892 19.3853 14.12148 
 1950-10-01 -97.2892 19.3853 11.94375 
 1950-11-01 -97.2892 19.3853 9.197168 
 1950-12-01 -97.2892 19.3853 9.727686 
 1951-01-01 -97.2892 19.3853 10.49331 
 1951-02-01 -97.2892 19.3853 10.20132 
 1951-03-01 -97.2892 19.3853 12.87979 
 1951-04-01 -97.2892 19.3853 14.64395 
 1951-05-01 -97.2892 19.3853 14.68203 
 1951-06-01 -97.2892 19.3853 14.64077 
 1951-07-01 -97.2892 19.3853 14.01333 
 1951-08-01 -97.2892 19.3853 14.50698 
 1951-09-01 -97.2892 19.3853 13.73184 
 1951-10-01 -97.2892 19.3853  12.7648 
 1951-11-01 -97.2892 19.3853 11.68423 
 1951-12-01 -97.2892 19.3853 11.89883 
 1952-01-01 -97.2892 19.3853 11.09829 
 1952-02-01 -97.2892 19.3853 12.27358 
 1952-03-01 -97.2892 19.3853 15.79995 
 1952-04-01 -97.2892 19.3853  13.9125 
 1952-05-01 -97.2892 19.3853 13.74209 
 1952-06-01 -97.2892 19.3853 13.61733 
 1952-07-01 -97.2892 19.3853 12.70938 
 1952-08-01 -97.2892 19.3853 13.96401 
 1952-09-01 -97.2892 19.3853 13.28579 
 1952-10-01 -97.2892 19.3853 9.553125 
 1952-11-01 -97.2892 19.3853 11.13711 
 1952-12-01 -97.2892 19.3853  9.81753 
 1953-01-01 -97.2892 19.3853 9.658594 
 1953-02-01 -97.2892 19.3853 11.67983 
 1953-03-01 -97.2892 19.3853 13.49941 
 1953-04-01 -97.2892 19.3853 15.95205 
 1953-05-01 -97.2892 19.3853 16.12441 
 1953-06-01 -97.2892 19.3853 14.31362 
 1953-07-01 -97.2892 19.3853 13.51772 
 1953-08-01 -97.2892 19.3853 14.61025 
 1953-09-01 -97.2892 19.3853 12.87222 
 1953-10-01 -97.2892 19.3853 11.77993 
 1953-11-01 -97.2892 19.3853 9.995508 
 1953-12-01 -97.2892 19.3853 9.925928 
 1954-01-01 -97.2892 19.3853 10.00747 
 1954-02-01 -97.2892 19.3853 10.31118 
 1954-03-01 -97.2892 19.3853 13.28481 
 1954-04-01 -97.2892 19.3853 13.08731 
 1954-05-01 -97.2892 19.3853 13.99917 
 1954-06-01 -97.2892 19.3853 13.86147 
 1954-07-01 -97.2892 19.3853 12.59316 
 1954-08-01 -97.2892 19.3853 13.34805 
 1954-09-01 -97.2892 19.3853 12.75576 
 1954-10-01 -97.2892 19.3853 11.48086 
 1954-11-01 -97.2892 19.3853 9.684229 
 1954-12-01 -97.2892 19.3853 8.920557 
 1955-01-01 -97.2892 19.3853 9.950586 
 1955-02-01 -97.2892 19.3853 10.08291 
 1955-03-01 -97.2892 19.3853 12.74136 
 1955-04-01 -97.2892 19.3853 15.77432 
 1955-05-01 -97.2892 19.3853 15.20205 
 1955-06-01 -97.2892 19.3853 14.41274 
 1955-07-01 -97.2892 19.3853 12.64761 
 1955-08-01 -97.2892 19.3853 13.55459 
 1955-09-01 -97.2892 19.3853 13.14126 
 1955-10-01 -97.2892 19.3853 11.00796 
 1955-11-01 -97.2892 19.3853 11.11416 
 1955-12-01 -97.2892 19.3853 8.882715 
 1956-01-01 -97.2892 19.3853 7.755517 
 1956-02-01 -97.2892 19.3853 12.28506 
 1956-03-01 -97.2892 19.3853 12.69522 
 1956-04-01 -97.2892 19.3853 15.07559 
 1956-05-01 -97.2892 19.3853 12.98721 
 1956-06-01 -97.2892 19.3853 12.51333 
 1956-07-01 -97.2892 19.3853 12.48501 
 1956-08-01 -97.2892 19.3853 13.66738 
 1956-09-01 -97.2892 19.3853 12.16689 
 1956-10-01 -97.2892 19.3853 11.57925 
 1956-11-01 -97.2892 19.3853 9.957178 
 1956-12-01 -97.2892 19.3853 9.281641 
 1957-01-01 -97.2892 19.3853 9.761866 
 1957-02-01 -97.2892 19.3853 11.17275 
 1957-03-01 -97.2892 19.3853 13.63809 
 1957-04-01 -97.2892 19.3853 14.45767 
 1957-05-01 -97.2892 19.3853 15.22427 
 1957-06-01 -97.2892 19.3853 14.72134 
 1957-07-01 -97.2892 19.3853  13.7792 
 1957-08-01 -97.2892 19.3853 13.69985 
 1957-09-01 -97.2892 19.3853 13.33364 
 1957-10-01 -97.2892 19.3853 11.69229 
 1957-11-01 -97.2892 19.3853 12.80679 
 1957-12-01 -97.2892 19.3853 9.267969 
 1958-01-01 -97.2892 19.3853 8.623926 
 1958-02-01 -97.2892 19.3853 10.68032 
