#      date    lon    lat    value 
cdo(1) remapnn: Nearest neighbor weights from lonlat (9x9) to lonlat (1x1) grid
 1950-01-01 -97.4708 19.4783 9.410547 
 1950-02-01 -97.4708 19.4783 10.36978 
 1950-03-01 -97.4708 19.4783 12.82022 
 1950-04-01 -97.4708 19.4783 13.10195 
 1950-05-01 -97.4708 19.4783 14.81802 
 1950-06-01 -97.4708 19.4783 13.66397 
 1950-07-01 -97.4708 19.4783 13.27871 
 1950-08-01 -97.4708 19.4783 13.54263 
 1950-09-01 -97.4708 19.4783 14.18398 
 1950-10-01 -97.4708 19.4783 11.66445 
 1950-11-01 -97.4708 19.4783 9.115137 
 1950-12-01 -97.4708 19.4783 9.702295 
 1951-01-01 -97.4708 19.4783 10.63589 
 1951-02-01 -97.4708 19.4783 10.58608 
 1951-03-01 -97.4708 19.4783 13.10635 
 1951-04-01 -97.4708 19.4783  15.0834 
 1951-05-01 -97.4708 19.4783 14.89297 
 1951-06-01 -97.4708 19.4783 14.63101 
 1951-07-01 -97.4708 19.4783 14.13833 
 1951-08-01 -97.4708 19.4783 14.61245 
 1951-09-01 -97.4708 19.4783 13.70645 
 1951-10-01 -97.4708 19.4783 12.85073 
 1951-11-01 -97.4708 19.4783 12.02407 
 1951-12-01 -97.4708 19.4783 11.93594 
 1952-01-01 -97.4708 19.4783 11.25454 
 1952-02-01 -97.4708 19.4783 12.50601 
 1952-03-01 -97.4708 19.4783 15.86245 
 1952-04-01 -97.4708 19.4783 14.45156 
 1952-05-01 -97.4708 19.4783 13.86318 
 1952-06-01 -97.4708 19.4783 13.60562 
 1952-07-01 -97.4708 19.4783 12.70938 
 1952-08-01 -97.4708 19.4783 14.07534 
 1952-09-01 -97.4708 19.4783 12.96939 
 1952-10-01 -97.4708 19.4783 9.057032 
 1952-11-01 -97.4708 19.4783  11.3168 
 1952-12-01 -97.4708 19.4783 9.909327 
 1953-01-01 -97.4708 19.4783 9.705469 
 1953-02-01 -97.4708 19.4783 11.93179 
 1953-03-01 -97.4708 19.4783  13.6459 
 1953-04-01 -97.4708 19.4783 15.96572 
 1953-05-01 -97.4708 19.4783 16.40762 
 1953-06-01 -97.4708 19.4783 14.58706 
 1953-07-01 -97.4708 19.4783 13.64663 
 1953-08-01 -97.4708 19.4783 14.90322 
 1953-09-01 -97.4708 19.4783 12.43081 
 1953-10-01 -97.4708 19.4783 11.62564 
 1953-11-01 -97.4708 19.4783 10.10293 
 1953-12-01 -97.4708 19.4783 10.23257 
 1954-01-01 -97.4708 19.4783 10.03286 
 1954-02-01 -97.4708 19.4783 10.31314 
 1954-03-01 -97.4708 19.4783 13.28481 
 1954-04-01 -97.4708 19.4783 13.04824 
 1954-05-01 -97.4708 19.4783  13.8312 
 1954-06-01 -97.4708 19.4783 13.79897 
 1954-07-01 -97.4708 19.4783 12.56777 
 1954-08-01 -97.4708 19.4783 13.34805 
 1954-09-01 -97.4708 19.4783 12.45498 
 1954-10-01 -97.4708 19.4783 11.24453 
 1954-11-01 -97.4708 19.4783 9.442041 
 1954-12-01 -97.4708 19.4783 8.617823 
 1955-01-01 -97.4708 19.4783 10.01699 
 1955-02-01 -97.4708 19.4783 10.07119 
 1955-03-01 -97.4708 19.4783 13.03042 
 1955-04-01 -97.4708 19.4783 15.89736 
 1955-05-01 -97.4708 19.4783 15.08877 
 1955-06-01 -97.4708 19.4783 14.36392 
 1955-07-01 -97.4708 19.4783 12.67495 
 1955-08-01 -97.4708 19.4783 13.47061 
 1955-09-01 -97.4708 19.4783 12.93228 
 1955-10-01 -97.4708 19.4783 10.52554 
 1955-11-01 -97.4708 19.4783 10.82119 
 1955-12-01 -97.4708 19.4783 8.542871 
 1956-01-01 -97.4708 19.4783 7.558252 
 1956-02-01 -97.4708 19.4783 12.14639 
 1956-03-01 -97.4708 19.4783  12.8124 
 1956-04-01 -97.4708 19.4783 15.08535 
 1956-05-01 -97.4708 19.4783 13.03604 
 1956-06-01 -97.4708 19.4783 12.44497 
 1956-07-01 -97.4708 19.4783 12.49478 
 1956-08-01 -97.4708 19.4783 13.56582 
 1956-09-01 -97.4708 19.4783 11.81338 
 1956-10-01 -97.4708 19.4783 11.20425 
 1956-11-01 -97.4708 19.4783 9.867334 
 1956-12-01 -97.4708 19.4783 9.338282 
 1957-01-01 -97.4708 19.4783   9.8146 
 1957-02-01 -97.4708 19.4783 11.37588 
 1957-03-01 -97.4708 19.4783 13.78848 
 1957-04-01 -97.4708 19.4783 14.49673 
 1957-05-01 -97.4708 19.4783 15.57192 
 1957-06-01 -97.4708 19.4783 14.69399 
 1957-07-01 -97.4708 19.4783 14.08779 
 1957-08-01 -97.4708 19.4783 13.91079 
 1957-09-01 -97.4708 19.4783 13.31802 
 1957-10-01 -97.4708 19.4783 11.86221 
 1957-11-01 -97.4708 19.4783 13.03921 
 1957-12-01 -97.4708 19.4783  9.29336 
 1958-01-01 -97.4708 19.4783 8.940332 
 1958-02-01 -97.4708 19.4783 11.04946 
 1958-03-01 -97.4708 19.4783 15.91201 
 1958-04-01 -97.4708 19.4783 16.71255 
 1958-05-01 -97.4708 19.4783 13.82266 
 1958-06-01 -97.4708 19.4783 14.64346 
 1958-07-01 -97.4708 19.4783 13.21841 
 1958-08-01 -97.4708 19.4783 14.77603 
 1958-09-01 -97.4708 19.4783 13.91494 
 1958-10-01 -97.4708 19.4783 12.67959 
 1958-11-01 -97.4708 19.4783  11.3085 
 1958-12-01 -97.4708 19.4783 9.575586 
 1959-01-01 -97.4708 19.4783 10.02114 
 1959-02-01 -97.4708 19.4783 12.59927 
 1959-03-01 -97.4708 19.4783  13.9208 
 1959-04-01 -97.4708 19.4783 13.69814 
 1959-05-01 -97.4708 19.4783 14.42593 
 1959-06-01 -97.4708 19.4783 14.10244 
 1959-07-01 -97.4708 19.4783 12.83682 
 1959-08-01 -97.4708 19.4783 13.45352 
 1959-09-01 -97.4708 19.4783 13.28189 
 1959-10-01 -97.4708 19.4783 12.97891 
 1959-11-01 -97.4708 19.4783 9.995264 
 1959-12-01 -97.4708 19.4783 10.42153 
 1960-01-01 -97.4708 19.4783 10.84219 
 1960-02-01 -97.4708 19.4783 11.92837 
 1960-03-01 -97.4708 19.4783 13.09902 
 1960-04-01 -97.4708 19.4783 14.13735 
 1960-05-01 -97.4708 19.4783 15.38198 
 1960-06-01 -97.4708 19.4783 14.50942 
 1960-07-01 -97.4708 19.4783   13.579 
 1960-08-01 -97.4708 19.4783 13.94253 
 1960-09-01 -97.4708 19.4783 12.15127 
 1960-10-01 -97.4708 19.4783 13.49404 
 1960-11-01 -97.4708 19.4783 11.43862 
 1960-12-01 -97.4708 19.4783 9.975245 
