#      date    lon    lat    value 
cdo(1) remapnn: Nearest neighbor weights from lonlat (9x9) to lonlat (1x1) grid
 1950-01-01 -97.0167 18.8167 13.42227 
 1950-02-01 -97.0167 18.8167 13.66274 
 1950-03-01 -97.0167 18.8167 16.23623 
 1950-04-01 -97.0167 18.8167 16.76016 
 1950-05-01 -97.0167 18.8167 18.98794 
 1950-06-01 -97.0167 18.8167 18.02529 
 1950-07-01 -97.0167 18.8167 17.42129 
 1950-08-01 -97.0167 18.8167 17.62075 
 1950-09-01 -97.0167 18.8167 18.67031 
 1950-10-01 -97.0167 18.8167 16.38711 
 1950-11-01 -97.0167 18.8167  13.3749 
 1950-12-01 -97.0167 18.8167 13.00112 
 1951-01-01 -97.0167 18.8167 13.66714 
 1951-02-01 -97.0167 18.8167 12.77358 
 1951-03-01 -97.0167 18.8167 16.12979 
 1951-04-01 -97.0167 18.8167 17.88418 
 1951-05-01 -97.0167 18.8167 18.85195 
 1951-06-01 -97.0167 18.8167 18.80483 
 1951-07-01 -97.0167 18.8167 18.08169 
 1951-08-01 -97.0167 18.8167  18.6769 
 1951-09-01 -97.0167 18.8167 18.16348 
 1951-10-01 -97.0167 18.8167 16.85464 
 1951-11-01 -97.0167 18.8167 15.08071 
 1951-12-01 -97.0167 18.8167  14.7543 
 1952-01-01 -97.0167 18.8167 13.85415 
 1952-02-01 -97.0167 18.8167 14.19937 
 1952-03-01 -97.0167 18.8167 17.66128 
 1952-04-01 -97.0167 18.8167 16.73477 
 1952-05-01 -97.0167 18.8167 17.60147 
 1952-06-01 -97.0167 18.8167 17.70327 
 1952-07-01 -97.0167 18.8167 16.89688 
 1952-08-01 -97.0167 18.8167 17.76284 
 1952-09-01 -97.0167 18.8167 17.57876 
 1952-10-01 -97.0167 18.8167 14.09414 
 1952-11-01 -97.0167 18.8167 14.90469 
 1952-12-01 -97.0167 18.8167 13.23745 
 1953-01-01 -97.0167 18.8167    12.35 
 1953-02-01 -97.0167 18.8167 14.63687 
 1953-03-01 -97.0167 18.8167 16.95645 
 1953-04-01 -97.0167 18.8167 19.23525 
 1953-05-01 -97.0167 18.8167  19.6752 
 1953-06-01 -97.0167 18.8167 18.19058 
 1953-07-01 -97.0167 18.8167 17.46108 
 1953-08-01 -97.0167 18.8167 18.26846 
 1953-09-01 -97.0167 18.8167 17.62417 
 1953-10-01 -97.0167 18.8167 16.20181 
 1953-11-01 -97.0167 18.8167 13.90566 
 1953-12-01 -97.0167 18.8167 13.13687 
 1954-01-01 -97.0167 18.8167 13.24966 
 1954-02-01 -97.0167 18.8167 13.82876 
