#      date    lon    lat    value 
cdo(1) remapnn: Nearest neighbor weights from lonlat (9x9) to lonlat (1x1) grid
 1950-01-01 -97.5847 18.5825 12.57852 
 1950-02-01 -97.5847 18.5825 13.14321 
 1950-03-01 -97.5847 18.5825 15.83389 
 1950-04-01 -97.5847 18.5825 16.33438 
 1950-05-01 -97.5847 18.5825 18.00161 
 1950-06-01 -97.5847 18.5825 16.73037 
 1950-07-01 -97.5847 18.5825 16.17129 
 1950-08-01 -97.5847 18.5825 16.78091 
 1950-09-01 -97.5847 18.5825 17.41445 
 1950-10-01 -97.5847 18.5825 14.93008 
 1950-11-01 -97.5847 18.5825  12.5292 
 1950-12-01 -97.5847 18.5825 12.71206 
 1951-01-01 -97.5847 18.5825 13.65933 
 1951-02-01 -97.5847 18.5825 12.89272 
 1951-03-01 -97.5847 18.5825 16.07314 
 1951-04-01 -97.5847 18.5825 18.45254 
 1951-05-01 -97.5847 18.5825 18.00039 
 1951-06-01 -97.5847 18.5825 17.35952 
 1951-07-01 -97.5847 18.5825 16.96255 
 1951-08-01 -97.5847 18.5825  17.7648 
 1951-09-01 -97.5847 18.5825  17.0502 
 1951-10-01 -97.5847 18.5825 16.42495 
 1951-11-01 -97.5847 18.5825 14.71939 
 1951-12-01 -97.5847 18.5825 14.36563 
 1952-01-01 -97.5847 18.5825 13.60415 
 1952-02-01 -97.5847 18.5825 15.12905 
 1952-03-01 -97.5847 18.5825 18.49331 
 1952-04-01 -97.5847 18.5825 17.86367 
 1952-05-01 -97.5847 18.5825 17.72842 
 1952-06-01 -97.5847 18.5825 16.79507 
 1952-07-01 -97.5847 18.5825  16.3168 
 1952-08-01 -97.5847 18.5825 17.13394 
 1952-09-01 -97.5847 18.5825 16.50845 
 1952-10-01 -97.5847 18.5825 12.92422 
 1952-11-01 -97.5847 18.5825 14.24258 
 1952-12-01 -97.5847 18.5825 12.83511 
 1953-01-01 -97.5847 18.5825 12.32656 
 1953-02-01 -97.5847 18.5825 14.74429 
 1953-03-01 -97.5847 18.5825  16.3334 
 1953-04-01 -97.5847 18.5825 18.92666 
 1953-05-01 -97.5847 18.5825 19.37051 
 1953-06-01 -97.5847 18.5825 17.25698 
 1953-07-01 -97.5847 18.5825 16.50015 
 1953-08-01 -97.5847 18.5825 17.40127 
 1953-09-01 -97.5847 18.5825 16.59878 
 1953-10-01 -97.5847 18.5825 15.41274 
 1953-11-01 -97.5847 18.5825 13.27481 
 1953-12-01 -97.5847 18.5825 12.85171 
 1954-01-01 -97.5847 18.5825 12.65005 
 1954-02-01 -97.5847 18.5825  13.4811 
 1954-03-01 -97.5847 18.5825 16.41372 
 1954-04-01 -97.5847 18.5825 16.06387 
 1954-05-01 -97.5847 18.5825 17.04605 
 1954-06-01 -97.5847 18.5825 16.91226 
 1954-07-01 -97.5847 18.5825 15.54824 
 1954-08-01 -97.5847 18.5825  16.1918 
 1954-09-01 -97.5847 18.5825 15.96475 
 1954-10-01 -97.5847 18.5825 14.13711 
 1954-11-01 -97.5847 18.5825 13.28774 
 1954-12-01 -97.5847 18.5825 11.35024 
 1955-01-01 -97.5847 18.5825 12.34121 
 1955-02-01 -97.5847 18.5825 12.83486 
 1955-03-01 -97.5847 18.5825 15.60659 
 1955-04-01 -97.5847 18.5825   18.829 
 1955-05-01 -97.5847 18.5825 18.22158 
 1955-06-01 -97.5847 18.5825 17.21157 
 1955-07-01 -97.5847 18.5825 15.45815 
 1955-08-01 -97.5847 18.5825 16.31045 
 1955-09-01 -97.5847 18.5825 16.43814 
 1955-10-01 -97.5847 18.5825  14.4103 
 1955-11-01 -97.5847 18.5825 14.38955 
 1955-12-01 -97.5847 18.5825 12.17764 
 1956-01-01 -97.5847 18.5825 10.97231 
 1956-02-01 -97.5847 18.5825 15.20889 
 1956-03-01 -97.5847 18.5825 16.17178 
 1956-04-01 -97.5847 18.5825 18.03262 
 1956-05-01 -97.5847 18.5825 16.01455 
 1956-06-01 -97.5847 18.5825 15.48989 
 1956-07-01 -97.5847 18.5825 15.88931 
 1956-08-01 -97.5847 18.5825 16.74356 
 1956-09-01 -97.5847 18.5825 15.38174 
 1956-10-01 -97.5847 18.5825 15.13198 
 1956-11-01 -97.5847 18.5825 13.07632 
 1956-12-01 -97.5847 18.5825 12.23867 
 1957-01-01 -97.5847 18.5825 12.50015 
 1957-02-01 -97.5847 18.5825 13.87783 
 1957-03-01 -97.5847 18.5825 16.57559 
 1957-04-01 -97.5847 18.5825 17.49282 
 1957-05-01 -97.5847 18.5825 18.81216 
 1957-06-01 -97.5847 18.5825 17.78579 
 1957-07-01 -97.5847 18.5825 16.66397 
 1957-08-01 -97.5847 18.5825 17.08267 
 1957-09-01 -97.5847 18.5825 16.69106 
 1957-10-01 -97.5847 18.5825 15.15322 
 1957-11-01 -97.5847 18.5825 15.71694 
 1957-12-01 -97.5847 18.5825 12.07852 
 1958-01-01 -97.5847 18.5825 11.63955 
 1958-02-01 -97.5847 18.5825 13.27212 
 1958-03-01 -97.5847 18.5825 17.88662 
 1958-04-01 -97.5847 18.5825 19.43325 
 1958-05-01 -97.5847 18.5825 17.01406 
 1958-06-01 -97.5847 18.5825 17.34268 
 1958-07-01 -97.5847 18.5825 16.45083 
 1958-08-01 -97.5847 18.5825 17.49478 
 1958-09-01 -97.5847 18.5825 17.18252 
 1958-10-01 -97.5847 18.5825 16.24795 
 1958-11-01 -97.5847 18.5825 14.46865 
 1958-12-01 -97.5847 18.5825 12.62246 
 1959-01-01 -97.5847 18.5825 12.59536 
 1959-02-01 -97.5847 18.5825 15.33169 
 1959-03-01 -97.5847 18.5825 16.94229 
 1959-04-01 -97.5847 18.5825 16.77236 
 1959-05-01 -97.5847 18.5825 17.68569 
 1959-06-01 -97.5847 18.5825 16.74697 
 1959-07-01 -97.5847 18.5825 15.56533 
 1959-08-01 -97.5847 18.5825 16.40273 
 1959-09-01 -97.5847 18.5825 16.26626 
 1959-10-01 -97.5847 18.5825 15.88125 
 1959-11-01 -97.5847 18.5825 13.48355 
 1959-12-01 -97.5847 18.5825 13.17153 
 1960-01-01 -97.5847 18.5825 13.54727 
